#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	1.238	1.115	0.346	0.546	1.000	0.773
1	0.246	0.996	1.208	0.676	0.718	1.000	0.660
2	0.045	0.904	1.182	0.834	0.900	1.000	0.846
3	0.097	1.212	1.320	0.418	0.698	1.000	0.666
4	0.116	1.365	1.037	0.343	0.818	1.000	0.769
5	0.035	1.373	1.438	0.039	0.886	1.000	0.602
6	0.099	0.850	1.231	0.775	0.852	1.000	0.593
7	0.095	0.599	1.290	0.950	0.555	1.000	0.988
8	0.116	0.531	1.472	0.181	0.717	1.000	0.726
9	0.058	0.775	1.269	0.881	0.784	1.000	0.559
10	0.052	1.044	1.068	0.938	0.937	1.000	0.779
11	1.000	1.034	1.122	0.685	0.631	0.000	0.901
12	1.000	0.611	1.389	0.983	0.754	0.000	0.540
13	1.000	1.027	1.150	0.168	0.727	0.000	0.999
14	0.044	1.076	1.182	0.209	0.917	1.000	0.884
15	1.000	0.663	1.226	0.645	0.845	0.000	0.686
16	1.000	1.406	1.049	0.185	0.914	0.000	0.655
17	1.000	0.578	1.379	0.437	0.843	0.000	0.563
18	0.118	0.852	1.322	0.717	0.825	1.000	0.660
19	0.052	0.715	1.250	0.644	0.952	1.000	0.569
20	1.000	0.866	1.186	0.478	0.655	0.000	0.772
21	0.068	0.988	1.051	0.599	0.614	1.000	0.582
22	0.113	0.607	1.428	0.940	0.625	1.000	0.559
23	0.039	0.696	1.323	0.252	0.895	1.000	0.506
24	0.121	1.056	1.274	0.205	0.986	1.000	0.985
25	0.393	0.926	1.016	0.174	0.962	1.000	0.694
26	0.132	0.502	1.050	0.779	0.544	1.000	0.692
27	0.094	0.616	1.384	0.964	0.943	1.000	0.919
28	0.058	1.340	1.436	0.444	0.622	1.000	0.592
29	0.133	1.189	1.474	0.529	0.647	1.000	0.574
#From	To	chi[to]	beta[fr]	lambda
0	0	0.131	0.034	1.000
0	7	0.004	0.042	1.000
0	9	0.205	0.321	1.000
0	19	0.209	0.006	1.000
0	21	0.034	0.060	1.000
0	23	0.102	0.260	1.000
0	27	0.062	0.084	1.000
0	28	0.337	0.193	1.000
1	3	1.000	0.032	1.000
1	6	0.238	0.160	1.000
1	18	0.041	0.280	1.000
1	22	0.268	0.233	1.000
1	27	0.080	0.272	1.000
1	29	0.087	0.024	1.000
2	5	0.101	0.546	1.000
2	23	0.052	0.454	1.000
3	4	0.106	0.018	1.000
3	6	0.135	0.199	1.000
3	7	0.090	0.214	1.000
3	8	0.017	0.145	1.000
3	18	0.013	0.088	1.000
3	22	0.058	0.036	1.000
3	24	0.184	0.251	1.000
3	26	0.317	0.023	1.000
3	27	0.039	0.022	1.000
3	29	0.024	0.005	1.000
4	2	0.785	0.171	1.000
4	7	0.091	0.198	1.000
4	19	0.171	0.031	1.000
4	21	0.087	0.134	1.000
4	23	0.035	0.123	1.000
4	27	0.006	0.342	1.000
5	5	0.133	0.533	1.000
5	23	0.089	0.467	1.000
6	0	0.029	0.233	1.000
6	7	0.102	0.051	1.000
6	18	0.063	0.070	1.000
6	21	0.013	0.237	1.000
6	24	0.182	0.076	1.000
6	27	0.095	0.039	1.000
6	29	0.024	0.293	1.000
7	5	0.010	0.187	1.000
7	21	0.027	0.327	1.000
7	23	0.095	0.486	1.000
8	0	0.091	0.167	1.000
8	7	0.024	0.241	1.000
8	18	0.167	0.145	1.000
8	21	0.066	0.213	1.000
8	24	0.143	0.018	1.000
8	27	0.096	0.131	1.000
8	29	0.173	0.084	1.000
9	5	0.119	0.516	1.000
9	23	0.004	0.484	1.000
10	4	0.120	0.067	1.000
10	6	0.092	0.098	1.000
10	7	0.083	0.161	1.000
10	8	0.274	0.022	1.000
10	18	0.111	0.162	1.000
10	22	0.167	0.160	1.000
10	24	0.086	0.054	1.000
10	26	0.250	0.025	1.000
10	27	0.057	0.173	1.000
10	29	0.008	0.079	1.000
11	6	0.104	0.525	1.000
11	25	1.000	0.475	1.000
12	1	0.593	0.067	1.000
12	6	0.157	0.112	1.000
12	27	0.007	0.710	1.000
12	29	0.059	0.111	1.000
13	0	0.104	0.022	1.000
13	7	0.135	0.209	1.000
13	18	0.029	0.191	1.000
13	21	0.118	0.257	1.000
13	24	0.072	0.053	1.000
13	27	0.089	0.228	1.000
13	29	0.147	0.040	1.000
14	5	0.068	0.253	1.000
14	21	0.059	0.724	1.000
14	23	0.096	0.023	1.000
15	0	0.041	0.214	1.000
15	7	0.132	0.209	1.000
15	18	0.108	0.148	1.000
15	21	0.112	0.131	1.000
15	24	0.051	0.139	1.000
15	27	0.043	0.098	1.000
15	29	0.016	0.060	1.000
16	4	0.296	0.049	1.000
16	7	0.061	0.141	1.000
16	8	0.103	0.135	1.000
16	18	0.064	0.141	1.000
16	22	0.173	0.018	1.000
16	24	0.059	0.167	1.000
16	26	0.324	0.065	1.000
16	27	0.020	0.153	1.000
16	29	0.080	0.131	1.000
17	0	0.063	0.118	1.000
17	4	0.144	0.108	1.000
17	7	0.062	0.172	1.000
17	8	0.081	0.020	1.000
17	18	0.107	0.124	1.000
17	22	0.256	0.174	1.000
17	24	0.021	0.131	1.000
17	27	0.080	0.114	1.000
17	29	0.172	0.038	1.000
18	0	0.183	0.199	1.000
18	7	0.085	0.142	1.000
18	19	0.222	0.043	1.000
18	21	0.075	0.208	1.000
18	23	0.059	0.193	1.000
18	27	0.073	0.214	1.000
19	5	0.123	0.537	1.000
19	21	0.096	0.023	1.000
19	23	0.002	0.439	1.000
20	0	0.184	0.163	1.000
20	4	0.195	0.022	1.000
20	7	0.025	0.110	1.000
20	8	0.238	0.163	1.000
20	18	0.154	0.024	1.000
20	22	0.031	0.036	1.000
20	24	0.150	0.132	1.000
20	27	0.074	0.188	1.000
20	29	0.027	0.161	1.000
21	5	0.094	0.299	1.000
21	21	0.104	0.251	1.000
21	23	0.057	0.140	1.000
21	27	0.006	0.311	1.000
22	2	0.215	0.223	1.000
22	5	0.110	0.249	1.000
22	14	1.000	0.245	1.000
22	21	0.093	0.027	1.000
22	23	0.076	0.113	1.000
22	27	0.003	0.143	1.000
23	5	0.117	0.618	1.000
23	23	0.036	0.382	1.000
24	5	0.071	0.576	1.000
24	23	0.091	0.424	1.000
25	1	0.407	0.519	1.000
25	6	0.103	0.168	1.000
25	27	0.092	0.233	1.000
25	29	0.093	0.081	1.000
26	4	0.139	0.140	1.000
26	6	0.171	0.100	1.000
26	7	0.030	0.090	1.000
26	8	0.287	0.101	1.000
26	10	1.000	0.069	1.000
26	18	0.145	0.017	1.000
26	22	0.046	0.023	1.000
26	24	0.052	0.115	1.000
26	26	0.109	0.126	1.000
26	27	0.002	0.079	1.000
26	29	0.089	0.140	1.000
27	5	0.035	0.308	1.000
27	21	0.110	0.396	1.000
27	23	0.094	0.295	1.000
28	5	0.021	0.754	1.000
28	23	0.030	0.246	1.000
29	0	0.174	0.113	1.000
29	7	0.077	0.186	1.000
29	9	0.795	0.117	1.000
29	19	0.398	0.067	1.000
29	21	0.008	0.177	1.000
29	23	0.081	0.093	1.000
29	27	0.074	0.162	1.000
29	28	0.663	0.084	1.000
