#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.077	0.902	1.454	0.576	0.677	1.000	0.649
1	0.136	1.151	1.302	0.508	0.622	1.000	0.813
2	1.000	1.169	1.154	0.904	0.964	0.000	0.820
3	1.000	1.229	1.086	0.257	0.649	0.000	0.660
4	0.393	1.071	1.011	0.004	0.507	1.000	0.718
5	0.109	0.982	1.439	0.234	0.735	1.000	0.846
6	0.195	0.570	1.483	0.717	0.636	1.000	0.689
7	0.393	1.294	1.400	0.839	0.765	1.000	0.617
8	0.089	0.521	1.023	0.878	0.597	1.000	0.813
9	1.000	0.747	1.278	0.575	0.965	0.000	0.775
10	1.000	1.321	1.340	0.742	0.818	0.000	0.789
11	0.154	1.478	1.002	0.117	0.801	1.000	0.791
12	0.179	1.254	1.035	0.913	0.824	1.000	0.875
13	0.102	0.815	1.060	0.412	0.885	1.000	0.864
14	0.081	1.040	1.316	0.058	0.576	1.000	0.609
15	0.393	1.421	1.055	0.516	0.869	1.000	0.589
16	0.278	0.596	1.100	0.569	0.752	1.000	0.856
17	0.393	0.533	1.035	0.876	0.738	1.000	0.709
18	0.393	0.751	1.306	0.804	0.672	1.000	0.886
19	0.146	0.962	1.161	0.149	0.976	1.000	0.516
#From	To	chi[to]	beta[fr]	lambda
0	5	0.152	0.524	1.000
0	13	0.099	0.388	1.000
0	14	0.155	0.088	1.000
1	5	0.034	0.308	1.000
1	13	0.080	0.142	1.000
1	14	0.104	0.413	1.000
1	19	0.307	0.137	1.000
2	1	0.196	0.196	1.000
2	5	0.111	0.143	1.000
2	12	0.107	0.006	1.000
2	13	0.072	0.149	1.000
2	16	0.106	0.084	1.000
2	17	0.074	0.245	1.000
2	19	0.051	0.177	1.000
3	4	0.535	0.263	1.000
3	12	0.107	0.091	1.000
3	15	1.000	0.315	1.000
3	18	0.603	0.331	1.000
4	4	0.372	0.323	1.000
4	7	0.379	0.014	1.000
4	11	0.395	0.354	1.000
4	12	0.134	0.309	1.000
5	5	0.051	0.394	1.000
5	13	0.139	0.126	1.000
5	14	0.107	0.481	1.000
6	0	1.000	0.329	1.000
6	1	0.195	0.246	1.000
6	6	0.255	0.108	1.000
6	8	0.478	0.243	1.000
6	12	0.217	0.075	1.000
7	4	0.093	0.263	1.000
7	6	0.155	0.198	1.000
7	7	0.621	0.038	1.000
7	11	0.021	0.297	1.000
7	12	0.075	0.204	1.000
8	5	0.118	0.183	1.000
8	13	0.060	0.378	1.000
8	14	0.023	0.439	1.000
9	1	0.196	0.241	1.000
9	5	0.065	0.070	1.000
9	12	0.030	0.168	1.000
9	13	0.069	0.067	1.000
9	16	0.528	0.067	1.000
9	17	0.926	0.136	1.000
9	19	0.107	0.251	1.000
10	18	0.397	1.000	1.000
11	1	0.027	0.239	1.000
11	6	0.302	0.312	1.000
11	8	0.244	0.315	1.000
11	12	0.146	0.134	1.000
12	1	0.049	0.252	1.000
12	5	0.126	0.235	1.000
12	13	0.017	0.039	1.000
12	14	0.010	0.219	1.000
12	16	0.149	0.230	1.000
12	19	0.182	0.025	1.000
13	13	0.027	0.390	1.000
13	14	0.133	0.610	1.000
14	5	0.101	0.471	1.000
14	13	0.004	0.343	1.000
14	14	0.140	0.187	1.000
15	1	0.215	0.135	1.000
15	6	0.287	0.212	1.000
15	8	0.277	0.241	1.000
15	11	0.585	0.245	1.000
15	12	0.183	0.168	1.000
16	1	0.122	0.035	1.000
16	5	0.062	0.177	1.000
16	13	0.108	0.200	1.000
16	14	0.147	0.233	1.000
16	16	0.164	0.241	1.000
16	19	0.216	0.114	1.000
17	5	0.096	0.144	1.000
17	13	0.151	0.108	1.000
17	14	0.120	0.177	1.000
17	16	0.053	0.287	1.000
17	19	0.137	0.284	1.000
18	5	0.010	0.103	1.000
18	13	0.132	0.313	1.000
18	14	0.019	0.584	1.000
19	5	0.075	0.762	1.000
19	13	0.042	0.223	1.000
19	14	0.043	0.015	1.000
