#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.878	1.317	0.847	0.622	0.000	0.844
1	0.038	0.834	1.216	0.100	0.863	1.000	0.000
2	0.122	0.849	1.248	0.030	0.532	1.000	0.678
3	0.154	0.877	1.037	0.581	0.890	1.000	0.653
4	0.073	1.153	1.271	0.380	0.936	1.000	0.518
5	0.024	1.382	1.195	0.572	0.751	1.000	0.627
6	0.062	1.448	1.110	0.903	0.585	1.000	0.870
7	0.086	1.192	1.110	0.556	0.889	1.000	0.654
8	0.017	0.562	1.344	0.850	0.510	1.000	0.000
9	0.032	0.990	1.443	0.655	0.920	1.000	0.000
10	0.024	0.910	1.432	0.536	0.925	1.000	0.768
11	0.219	1.225	1.007	0.419	0.604	1.000	0.556
12	0.101	0.831	1.099	0.011	0.533	1.000	0.741
13	0.028	0.645	1.081	0.148	0.747	1.000	0.534
14	0.393	1.081	1.364	0.979	0.888	1.000	0.781
15	0.154	0.798	1.216	0.708	0.953	1.000	0.671
16	0.063	0.887	1.093	0.227	0.595	1.000	0.718
17	0.043	1.234	1.225	0.198	0.702	1.000	0.580
18	1.000	0.551	1.291	0.199	0.931	0.000	0.888
19	0.154	0.956	1.450	0.038	0.787	1.000	0.714
#From	To	chi[to]	beta[fr]	lambda
0	2	0.098	0.177	1.000
0	3	0.490	0.315	1.000
0	12	0.222	0.433	1.000
0	15	0.415	0.075	1.000
2	1	0.102	0.119	1.000
2	4	0.326	0.075	1.000
2	6	0.354	0.167	1.000
2	11	0.496	0.101	1.000
2	12	0.169	0.006	1.000
2	16	0.294	0.345	1.000
2	17	0.546	0.187	1.000
3	1	0.132	0.044	1.000
3	4	0.212	0.122	1.000
3	6	0.306	0.297	1.000
3	16	0.362	0.303	1.000
3	17	0.284	0.234	1.000
4	1	0.095	0.395	1.000
4	4	0.096	0.134	1.000
4	13	0.015	0.471	1.000
5	9	0.656	1.000	1.000
6	1	0.117	0.681	1.000
6	4	0.086	0.170	1.000
6	17	0.086	0.149	1.000
7	1	0.137	0.116	1.000
7	5	0.242	0.389	1.000
7	10	0.352	0.190	1.000
7	13	0.302	0.305	1.000
9	9	0.011	1.000	1.000
10	9	0.103	1.000	1.000
11	1	0.037	0.209	1.000
11	4	0.069	0.085	1.000
11	6	0.129	0.020	1.000
11	7	1.000	0.212	1.000
11	11	0.504	0.085	1.000
11	16	0.344	0.120	1.000
11	17	0.024	0.269	1.000
12	1	0.173	0.018	1.000
12	13	0.397	0.982	1.000
13	9	0.230	1.000	1.000
14	2	0.342	0.355	1.000
14	12	0.141	0.236	1.000
14	15	0.210	0.125	1.000
14	19	1.000	0.285	1.000
15	1	0.048	0.098	1.000
15	2	0.232	0.513	1.000
15	6	0.211	0.164	1.000
15	12	0.225	0.226	1.000
16	1	0.132	0.440	1.000
16	4	0.211	0.380	1.000
16	17	0.060	0.180	1.000
17	1	0.026	0.364	1.000
17	5	0.758	0.014	1.000
17	8	1.000	0.342	1.000
17	10	0.648	0.160	1.000
17	13	0.285	0.120	1.000
18	14	1.000	1.000	1.000
19	2	0.328	0.194	1.000
19	3	0.510	0.383	1.000
19	12	0.243	0.149	1.000
19	15	0.375	0.274	1.000
