#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.706	1.445	0.020	0.661	1.000	0.901
1	0.393	0.565	1.495	0.607	0.795	1.000	0.670
2	0.393	1.317	1.315	0.600	0.679	1.000	0.570
3	0.154	0.806	1.044	0.015	0.892	1.000	0.000
4	0.393	1.484	1.126	0.151	0.767	1.000	0.539
5	0.393	0.965	1.365	0.400	0.764	1.000	0.749
6	0.150	1.326	1.118	0.856	0.673	1.000	0.678
7	0.195	1.081	1.007	0.352	0.913	1.000	0.898
8	0.393	0.902	1.206	0.792	0.916	1.000	0.800
9	0.270	0.751	1.318	0.172	0.717	1.000	0.551
10	1.000	1.215	1.002	0.082	0.862	0.000	0.564
11	1.000	0.996	1.471	0.962	0.970	0.000	0.924
12	1.000	1.263	1.339	0.347	0.677	0.000	0.695
13	0.246	0.524	1.466	0.889	0.809	1.000	0.990
14	0.059	1.349	1.345	0.128	0.818	1.000	0.000
15	0.224	1.312	1.220	0.136	0.743	1.000	0.625
16	1.000	1.175	1.367	0.508	0.701	0.000	0.750
17	0.131	0.745	1.319	0.186	0.946	1.000	0.681
18	1.000	0.732	1.072	0.527	0.929	0.000	0.681
19	1.000	1.257	1.093	0.857	0.523	0.000	0.812
#From	To	chi[to]	beta[fr]	lambda
0	3	0.125	1.000	1.000
1	8	0.385	0.670	1.000
1	15	0.140	0.330	1.000
2	6	0.109	0.274	1.000
2	9	0.262	0.165	1.000
2	13	0.562	0.439	1.000
2	17	0.224	0.122	1.000
3	3	0.243	1.000	1.000
4	3	0.236	0.013	1.000
4	6	0.074	0.016	1.000
4	7	0.314	0.552	1.000
4	17	0.185	0.419	1.000
5	9	0.097	0.939	1.000
5	15	0.280	0.061	1.000
6	14	1.000	1.000	1.000
7	3	0.035	0.194	1.000
7	6	0.104	0.038	1.000
7	7	0.011	0.555	1.000
7	17	0.142	0.213	1.000
8	8	0.615	0.503	1.000
8	15	0.316	0.497	1.000
9	6	0.170	0.175	1.000
9	7	0.171	0.625	1.000
9	17	0.022	0.200	1.000
10	3	0.061	0.250	1.000
10	6	0.047	0.442	1.000
10	7	0.297	0.205	1.000
10	17	0.010	0.104	1.000
11	9	0.228	0.720	1.000
11	15	0.094	0.280	1.000
12	1	0.316	1.000	1.000
13	3	0.095	0.406	1.000
13	6	0.132	0.101	1.000
13	7	0.200	0.411	1.000
13	17	0.197	0.082	1.000
15	3	0.041	0.152	1.000
15	6	0.218	0.184	1.000
15	7	0.008	0.463	1.000
15	17	0.221	0.201	1.000
16	0	0.400	0.267	1.000
16	2	1.000	0.264	1.000
16	4	0.593	0.369	1.000
16	9	0.034	0.100	1.000
17	3	0.165	1.000	1.000
18	1	0.684	0.252	1.000
18	5	1.000	0.456	1.000
18	15	0.170	0.292	1.000
19	0	0.600	0.509	1.000
19	4	0.407	0.228	1.000
19	6	0.146	0.122	1.000
19	9	0.379	0.036	1.000
19	13	0.438	0.106	1.000
