#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	0.770	1.194	0.523	0.807	1.000	0.701
1	0.042	1.197	1.275	0.193	0.550	1.000	0.633
2	1.000	0.748	1.464	0.753	0.613	0.000	0.631
3	0.211	0.760	1.241	0.550	0.510	1.000	0.934
4	0.204	1.142	1.497	0.922	0.729	1.000	0.766
5	1.000	0.940	1.291	0.865	0.621	0.000	0.559
6	0.173	0.604	1.236	0.570	0.690	1.000	0.736
7	0.158	1.383	1.443	0.218	0.812	1.000	0.869
8	0.072	0.571	1.054	0.206	0.613	1.000	0.600
9	0.061	0.512	1.291	0.430	0.687	1.000	0.519
10	1.000	0.645	1.198	0.218	0.617	0.000	0.902
11	0.082	1.362	1.454	0.740	0.622	1.000	0.528
12	0.058	1.247	1.449	0.058	0.597	1.000	0.874
13	0.319	0.827	1.070	0.194	0.979	1.000	0.665
14	0.293	0.647	1.169	0.938	0.967	1.000	0.623
15	0.234	0.662	1.427	0.754	0.864	1.000	0.810
16	0.100	1.038	1.127	0.227	0.701	1.000	0.942
17	1.000	0.826	1.222	0.372	0.590	0.000	0.544
18	0.205	1.290	1.213	0.961	0.627	1.000	0.592
19	0.536	0.530	1.107	0.997	0.643	1.000	0.973
20	0.116	1.098	1.410	0.097	0.803	1.000	0.713
21	0.104	0.780	1.355	0.651	0.705	1.000	0.647
22	1.000	0.930	1.111	0.608	0.687	0.000	0.961
23	0.094	1.269	1.490	0.347	0.752	1.000	0.939
24	0.114	1.428	1.122	0.748	0.695	1.000	0.824
25	1.000	1.305	1.353	0.023	0.972	0.000	0.688
26	0.254	0.703	1.243	0.975	0.502	1.000	0.717
27	0.083	0.739	1.174	0.687	0.915	1.000	0.975
28	0.217	1.089	1.019	0.777	0.931	1.000	0.686
29	0.082	0.774	1.464	0.377	0.928	1.000	0.635
#From	To	chi[to]	beta[fr]	lambda
0	1	0.105	0.558	1.000
0	9	0.063	0.393	1.000
0	12	0.014	0.049	1.000
1	9	0.223	0.839	1.000
1	12	0.021	0.161	1.000
2	0	0.180	0.092	1.000
2	6	0.069	0.104	1.000
2	7	0.073	0.305	1.000
2	13	0.348	0.049	1.000
2	19	0.898	0.072	1.000
2	24	0.025	0.280	1.000
2	26	0.219	0.097	1.000
3	0	0.119	0.092	1.000
3	4	0.026	0.005	1.000
3	6	0.062	0.136	1.000
3	7	0.004	0.291	1.000
3	14	0.253	0.081	1.000
3	20	0.016	0.036	1.000
3	24	0.034	0.215	1.000
3	26	0.297	0.145	1.000
4	6	0.005	0.065	1.000
4	7	0.002	0.016	1.000
4	8	0.078	0.060	1.000
4	11	0.239	0.023	1.000
4	18	0.164	0.075	1.000
4	20	0.068	0.170	1.000
4	23	0.115	0.210	1.000
4	24	0.088	0.009	1.000
4	27	0.458	0.222	1.000
4	29	0.754	0.149	1.000
5	0	0.190	0.162	1.000
5	4	0.224	0.038	1.000
5	6	0.054	0.006	1.000
5	7	0.118	0.062	1.000
5	14	0.186	0.182	1.000
5	18	0.161	0.090	1.000
5	20	0.069	0.216	1.000
5	24	0.047	0.025	1.000
5	28	0.192	0.219	1.000
6	1	0.042	0.124	1.000
6	9	0.165	0.483	1.000
6	12	0.081	0.393	1.000
7	1	0.168	0.346	1.000
7	8	0.109	0.179	1.000
7	12	0.013	0.124	1.000
7	20	0.057	0.316	1.000
7	24	0.054	0.035	1.000
8	1	0.119	0.467	1.000
8	9	0.169	0.061	1.000
8	12	0.056	0.472	1.000
9	9	0.225	0.305	1.000
9	12	0.117	0.695	1.000
10	7	0.081	0.165	1.000
10	8	0.068	0.113	1.000
10	12	0.115	0.202	1.000
10	15	0.326	0.042	1.000
10	20	0.051	0.170	1.000
10	21	0.223	0.014	1.000
10	23	0.114	0.089	1.000
