#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.198	1.099	0.527	0.598	1.000	0.620
1	0.043	1.015	1.296	0.901	0.708	1.000	0.946
2	1.000	1.060	1.467	0.076	0.532	0.000	0.506
3	0.048	1.305	1.042	0.236	0.603	1.000	0.773
4	1.000	0.586	1.132	0.838	0.904	0.000	0.723
5	0.035	1.177	1.347	0.676	0.689	1.000	0.575
6	0.211	1.145	1.034	0.521	0.975	1.000	0.660
7	0.144	0.705	1.216	0.705	0.887	1.000	0.816
8	1.000	1.086	1.165	0.147	0.913	0.000	0.739
9	0.070	1.033	1.107	0.939	0.929	1.000	0.935
10	0.288	1.279	1.422	0.324	0.839	1.000	0.762
11	0.052	0.827	1.022	0.203	0.895	1.000	0.733
12	0.033	0.509	1.391	0.592	0.832	1.000	0.867
13	1.000	0.646	1.403	0.565	0.832	0.000	0.778
14	0.075	1.197	1.249	0.107	0.733	1.000	0.761
15	0.072	0.841	1.472	0.207	0.559	1.000	0.695
16	0.047	1.077	1.008	0.887	0.515	1.000	0.526
17	0.078	1.401	1.159	0.412	0.708	1.000	0.977
18	0.208	0.871	1.147	0.601	0.769	1.000	0.654
19	0.066	1.485	1.025	0.394	0.524	1.000	0.504
20	0.058	0.538	1.352	0.183	0.688	1.000	0.999
21	0.393	1.303	1.027	0.492	0.632	1.000	0.966
22	0.082	1.452	1.088	0.513	0.672	1.000	0.515
23	0.061	0.685	1.201	0.464	0.520	1.000	0.683
24	0.393	0.724	1.305	0.080	0.545	1.000	0.759
25	0.052	1.378	1.088	0.990	0.874	1.000	0.753
26	0.107	0.549	1.111	0.358	0.995	1.000	0.940
27	0.050	0.963	1.112	0.879	0.509	1.000	0.899
28	0.256	0.520	1.260	0.231	0.974	1.000	0.547
29	1.000	0.594	1.302	0.022	0.635	0.000	0.777
#From	To	chi[to]	beta[fr]	lambda
0	10	0.347	0.182	1.000
0	15	0.088	0.209	1.000
0	18	0.152	0.206	1.000
0	22	0.048	0.090	1.000
0	24	0.198	0.126	1.000
0	28	0.035	0.188	1.000
1	3	0.068	0.103	1.000
1	5	0.030	0.065	1.000
1	15	0.098	0.134	1.000
1	17	0.267	0.131	1.000
1	20	0.013	0.144	1.000
1	22	0.056	0.129	1.000
1	25	0.147	0.207	1.000
1	27	0.051	0.088	1.000
2	3	0.082	0.078	1.000
2	5	0.037	0.031	1.000
2	11	0.459	0.154	1.000
2	15	0.031	0.150	1.000
2	17	0.040	0.058	1.000
2	22	0.087	0.091	1.000
2	23	0.569	0.118	1.000
2	25	0.052	0.140	1.000
2	27	0.282	0.181	1.000
3	12	0.142	1.000	1.000
4	0	0.195	0.152	1.000
4	18	0.132	0.261	1.000
4	21	1.000	0.047	1.000
4	22	0.083	0.178	1.000
4	24	0.271	0.169	1.000
4	28	0.160	0.193	1.000
5	12	0.140	1.000	1.000
6	3	0.083	0.023	1.000
6	7	0.247	0.012	1.000
6	9	0.222	0.249	1.000
6	14	0.152	0.095	1.000
6	15	0.058	0.032	1.000
6	16	0.138	0.176	1.000
6	18	0.041	0.106	1.000
6	22	0.085	0.140	1.000
6	25	0.137	0.024	1.000
6	28	0.194	0.144	1.000
7	1	0.123	0.026	1.000
7	3	0.123	0.049	1.000
7	9	0.151	0.009	1.000
7	14	0.160	0.231	1.000
7	15	0.010	0.138	1.000
7	16	0.033	0.071	1.000
7	19	0.108	0.177	1.000
7	20	0.156	0.042	1.000
7	22	0.007	0.174	1.000
7	25	0.089	0.083	1.000
8	0	0.805	0.648	1.000
8	18	0.048	0.352	1.000
9	1	0.179	0.020	1.000
9	3	0.095	0.191	1.000
9	9	0.067	0.090	1.000
9	14	0.005	0.092	1.000
9	15	0.089	0.233	1.000
9	16	0.065	0.228	1.000
9	20	0.077	0.027	1.000
9	22	0.006	0.094	1.000
9	25	0.138	0.025	1.000
10	1	0.180	0.134	1.000
10	3	0.010	0.117	1.000
10	7	0.104	0.059	1.000
10	9	0.059	0.128	1.000
10	14	0.010	0.122	1.000
10	15	0.041	0.055	1.000
10	16	0.085	0.016	1.000
10	19	0.094	0.019	1.000
10	20	0.094	0.070	1.000
10	22	0.065	0.128	1.000
10	25	0.082	0.070	1.000
10	26	0.664	0.082	1.000
11	12	0.226	1.000	1.000
12	5	0.174	0.558	1.000
12	12	0.050	0.442	1.000
13	6	0.370	0.173	1.000
13	7	0.238	0.106	1.000
