#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	0.946	1.019	0.916	0.784	1.000	0.840
1	0.092	0.875	1.263	0.771	0.824	1.000	0.912
2	1.000	1.251	1.120	0.469	0.852	0.000	0.729
3	0.393	1.398	1.054	0.128	0.924	1.000	0.832
4	0.147	1.089	1.410	0.081	0.844	1.000	0.857
5	0.246	1.085	1.176	0.556	0.692	1.000	0.705
6	1.000	1.148	1.364	0.372	0.581	0.000	0.869
7	1.000	0.951	1.231	0.024	0.692	0.000	0.594
8	0.124	0.863	1.028	0.980	0.827	1.000	0.545
9	1.000	1.494	1.211	0.774	0.582	0.000	0.655
10	0.132	1.156	1.414	0.139	0.517	1.000	0.600
11	0.393	0.926	1.178	0.117	0.569	1.000	0.722
12	1.000	0.902	1.195	0.909	0.615	0.000	0.713
13	1.000	0.739	1.021	0.996	0.922	0.000	0.541
14	0.393	1.493	1.072	0.154	0.945	1.000	0.906
15	0.393	1.393	1.157	0.451	0.552	1.000	0.570
16	0.150	0.583	1.089	0.666	0.969	1.000	0.843
17	1.000	0.942	1.056	0.958	0.938	0.000	0.560
18	0.095	0.710	1.250	0.991	0.733	1.000	0.702
19	0.147	1.121	1.188	0.242	0.511	1.000	0.831
20	0.141	0.610	1.234	0.175	0.589	1.000	0.687
21	0.059	0.758	1.333	0.267	0.683	1.000	0.589
22	0.393	0.970	1.148	0.738	0.517	1.000	0.944
23	1.000	0.701	1.467	0.111	0.540	0.000	0.909
24	0.154	0.817	1.329	0.445	0.815	1.000	0.783
25	0.147	1.496	1.205	0.711	0.854	1.000	0.992
26	1.000	0.672	1.247	0.232	0.883	0.000	0.536
27	1.000	0.700	1.398	0.516	0.927	0.000	0.599
28	0.103	1.180	1.394	0.500	0.649	1.000	0.654
29	0.141	1.484	1.333	0.239	0.970	1.000	0.669
#From	To	chi[to]	beta[fr]	lambda
0	18	0.197	0.754	1.000
0	21	0.104	0.246	1.000
1	0	0.113	0.047	1.000
1	16	0.090	0.331	1.000
1	28	0.059	0.288	1.000
1	29	0.088	0.334	1.000
2	11	0.132	0.420	1.000
2	14	0.111	0.410	1.000
2	15	0.100	0.040	1.000
2	16	0.087	0.130	1.000
3	5	0.655	0.048	1.000
3	10	0.009	0.199	1.000
3	16	0.010	0.114	1.000
3	20	0.202	0.301	1.000
3	24	1.000	0.304	1.000
3	29	0.019	0.035	1.000
4	1	0.345	0.098	1.000
4	8	0.139	0.297	1.000
4	10	0.146	0.193	1.000
4	16	0.074	0.084	1.000
4	28	0.077	0.222	1.000
4	29	0.104	0.106	1.000
5	8	0.120	0.047	1.000
5	10	0.172	0.374	1.000
5	16	0.013	0.383	1.000
5	20	0.228	0.104	1.000
5	29	0.143	0.091	1.000
6	8	0.105	0.323	1.000
6	10	0.077	0.250	1.000
6	16	0.011	0.184	1.000
6	20	0.322	0.218	1.000
6	29	0.033	0.025	1.000
7	1	0.165	0.142	1.000
7	4	0.561	0.136	1.000
7	8	0.013	0.070	1.000
7	10	0.052	0.092	1.000
7	16	0.071	0.154	1.000
7	19	0.724	0.093	1.000
7	25	0.417	0.046	1.000
7	28	0.122	0.128	1.000
7	29	0.005	0.139	1.000
8	0	0.100	0.388	1.000
8	16	0.044	0.089	1.000
8	28	0.067	0.214	1.000
8	29	0.058	0.310	1.000
9	0	0.160	0.481	1.000
9	16	0.090	0.287	1.000
9	28	0.081	0.109	1.000
9	29	0.005	0.123	1.000
10	0	0.158	0.541	1.000
10	18	0.091	0.249	1.000
10	28	0.042	0.210	1.000
11	18	0.112	0.381	1.000
11	21	0.570	0.619	1.000
12	18	0.016	1.000	1.000
13	0	0.095	0.247	1.000
13	16	0.006	0.234	1.000
13	28	0.096	0.171	1.000
13	29	0.132	0.348	1.000
14	0	0.016	0.167	1.000
14	16	0.012	0.141	1.000
14	28	0.118	0.408	1.000
14	29	0.030	0.284	1.000
15	8	0.413	0.393	1.000
15	10	0.181	0.289	1.000
15	16	0.105	0.031	1.000
15	20	0.019	0.035	1.000
15	29	0.058	0.251	1.000
16	0	0.075	0.403	1.000
16	18	0.148	0.432	1.000
16	28	0.092	0.164	1.000
17	3	1.000	0.038	1.000
17	5	0.345	0.462	1.000
17	10	0.040	0.173	1.000
17	16	0.059	0.327	1.000
18	18	0.122	0.696	1.000
18	21	0.074	0.304	1.000
19	18	0.091	0.483	1.000
19	21	0.251	0.517	1.000
20	1	0.250	0.221	1.000
20	4	0.439	0.127	1.000
20	8	0.018	0.071	1.000
20	10	0.080	0.219	1.000
20	16	0.062	0.218	1.000
20	19	0.276	0.025	1.000
20	25	0.583	0.102	1.000
20	29	0.122	0.017	1.000
21	18	0.022	1.000	1.000
22	0	0.117	0.586	1.000
22	18	0.031	0.188	1.000
22	28	0.067	0.226	1.000
23	11	0.331	0.356	1.000
23	14	0.082	0.316	1.000
23	15	0.371	0.046	1.000
23	16	0.052	0.282	1.000
24	8	0.192	0.201	1.000
24	10	0.091	0.113	1.000
24	16	0.011	0.132	1.000
24	20	0.229	0.010	1.000
24	29	0.008	0.545	1.000
25	0	0.075	0.260	1.000
25	1	0.240	0.078	1.000
25	10	0.151	0.114	1.000
25	16	0.090	0.260	1.000
25	28	0.103	0.044	1.000
25	29	0.080	0.245	1.000
26	11	0.250	0.268	1.000
26	14	0.431	0.364	1.000
26	15	0.182	0.090	1.000
26	22	1.000	0.278	1.000
27	11	0.286	0.284	1.000
27	14	0.376	0.245	1.000
27	15	0.347	0.214	1.000
27	16	0.098	0.256	1.000
28	18	0.172	1.000	1.000
29	0	0.091	0.243	1.000
29	16	0.014	0.264	1.000
29	28	0.075	0.133	1.000
29	29	0.114	0.360	1.000
