#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.713	1.483	0.199	0.925	1.000	0.728
1	1.000	1.203	1.453	0.675	0.902	0.000	0.543
2	0.060	0.876	1.111	0.473	0.575	1.000	0.000
3	0.311	0.636	1.415	0.001	0.727	1.000	0.782
4	0.288	1.485	1.224	0.372	0.762	1.000	0.534
5	0.204	0.726	1.297	0.254	0.875	1.000	0.736
6	1.000	1.210	1.491	0.675	0.930	0.000	0.627
7	0.288	1.357	1.118	0.562	0.771	1.000	0.672
8	1.000	0.510	1.245	0.751	0.601	0.000	0.617
9	1.000	1.433	1.281	0.299	0.675	0.000	0.865
10	0.115	0.529	1.146	0.759	0.681	1.000	0.698
11	0.336	1.048	1.361	0.027	0.748	1.000	0.774
12	1.000	1.012	1.176	0.631	0.744	0.000	0.855
13	0.036	0.733	1.494	0.564	0.665	1.000	0.981
14	0.393	0.699	1.320	0.363	0.641	1.000	0.615
15	1.000	1.008	1.466	0.445	0.987	0.000	0.628
16	1.000	1.389	1.491	0.133	0.604	0.000	0.869
17	1.000	1.229	1.396	0.182	0.594	0.000	0.820
18	0.098	1.186	1.435	0.436	0.779	1.000	0.946
19	0.393	0.744	1.410	0.373	0.734	1.000	0.631
20	0.037	1.394	1.015	0.529	0.649	1.000	0.803
21	0.177	1.065	1.200	0.887	0.835	1.000	0.866
22	0.393	1.050	1.045	0.724	0.609	1.000	0.685
23	0.108	1.293	1.494	0.223	0.881	1.000	0.940
24	0.131	1.328	1.377	0.895	0.741	1.000	0.000
25	0.078	0.882	1.038	0.002	0.962	1.000	0.551
26	0.064	1.111	1.278	0.089	0.657	1.000	0.668
27	0.039	0.848	1.259	0.361	0.678	1.000	0.670
28	0.036	1.306	1.333	0.962	0.528	1.000	0.522
29	0.137	0.538	1.055	0.292	0.749	1.000	0.608
#From	To	chi[to]	beta[fr]	lambda
0	2	0.081	0.252	1.000
0	10	0.113	0.024	1.000
0	18	0.094	0.245	1.000
0	21	0.057	0.328	1.000
0	29	0.313	0.151	1.000
1	24	0.027	0.396	1.000
1	25	0.033	0.604	1.000
3	2	0.027	0.384	1.000
3	10	0.104	0.291	1.000
3	18	0.089	0.162	1.000
3	20	0.170	0.065	1.000
3	23	0.231	0.098	1.000
4	2	0.042	0.329	1.000
4	5	0.097	0.098	1.000
4	10	0.097	0.096	1.000
4	18	0.085	0.227	1.000
4	21	0.007	0.058	1.000
4	29	0.130	0.191	1.000
5	2	0.113	0.436	1.000
5	20	0.174	0.111	1.000
5	25	0.059	0.079	1.000
5	27	0.100	0.062	1.000
5	28	0.287	0.312	1.000
6	24	0.051	0.104	1.000
6	25	0.100	0.310	1.000
6	27	0.164	0.587	1.000
7	2	0.076	0.094	1.000
7	10	0.156	0.228	1.000
7	18	0.124	0.349	1.000
7	21	0.105	0.329	1.000
8	24	0.094	1.000	1.000
9	0	1.000	0.159	1.000
9	3	0.450	0.139	1.000
9	4	0.623	0.224	1.000
9	7	0.651	0.006	1.000
9	11	0.115	0.232	1.000
9	22	0.245	0.240	1.000
10	2	0.046	0.014	1.000
10	13	0.389	0.140	1.000
10	18	0.115	0.114	1.000
10	20	0.064	0.024	1.000
10	23	0.093	0.166	1.000
10	26	0.409	0.118	1.000
10	27	0.150	0.216	1.000
10	28	0.136	0.208	1.000
11	2	0.079	0.237	1.000
11	5	0.225	0.190	1.000
11	10	0.221	0.247	1.000
11	11	0.287	0.110	1.000
11	18	0.131	0.168	1.000
11	21	0.213	0.037	1.000
11	29	0.412	0.012	1.000
12	3	0.208	0.116	1.000
12	4	0.359	0.121	1.000
12	5	0.271	0.147	1.000
12	7	0.154	0.115	1.000
12	11	0.169	0.137	1.000
12	14	0.149	0.165	1.000
12	21	0.086	0.176	1.000
