#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.173	0.946	1.289	0.895	0.784	1.000	0.574
1	0.097	1.460	1.251	0.369	0.948	1.000	0.716
2	0.113	0.602	1.481	0.003	0.916	1.000	0.000
3	0.110	0.931	1.285	0.475	0.884	1.000	0.545
4	1.000	0.980	1.008	0.206	0.896	0.000	0.792
5	0.061	0.593	1.273	0.104	0.547	1.000	0.628
6	1.000	1.368	1.075	0.358	0.641	0.000	0.662
7	1.000	0.522	1.014	0.330	0.987	0.000	0.600
8	1.000	1.113	1.090	0.242	0.616	0.000	0.970
9	0.393	1.219	1.440	0.660	0.710	1.000	0.000
10	0.089	0.636	1.033	0.657	0.695	1.000	0.000
11	0.154	1.322	1.341	0.192	0.794	1.000	0.719
12	1.000	0.834	1.205	0.808	0.975	0.000	0.589
13	0.137	0.507	1.277	0.338	0.502	1.000	0.914
14	0.132	0.936	1.117	0.070	0.961	1.000	0.827
15	0.073	1.487	1.428	0.545	0.590	1.000	0.000
16	0.200	1.300	1.154	0.641	0.791	1.000	0.801
17	0.393	0.777	1.353	0.723	0.603	1.000	0.694
18	0.393	1.227	1.180	0.985	0.550	1.000	0.843
19	1.000	0.938	1.211	0.637	0.635	0.000	0.953
#From	To	chi[to]	beta[fr]	lambda
0	2	0.062	0.077	1.000
0	3	0.250	0.330	1.000
0	10	0.019	0.315	1.000
0	13	0.104	0.224	1.000
0	15	0.626	0.055	1.000
1	0	0.467	0.302	1.000
1	2	0.100	0.082	1.000
1	3	0.199	0.271	1.000
1	14	0.442	0.345	1.000
3	2	0.068	0.030	1.000
3	10	0.102	0.212	1.000
3	13	0.130	0.758	1.000
4	0	0.095	0.270	1.000
4	2	0.113	0.261	1.000
4	3	0.034	0.145	1.000
4	13	0.081	0.189	1.000
4	16	0.259	0.134	1.000
5	10	0.234	0.593	1.000
5	13	0.157	0.407	1.000
6	17	1.000	0.204	1.000
6	18	0.702	0.796	1.000
7	10	0.295	0.361	1.000
7	13	0.157	0.639	1.000
8	2	0.160	0.584	1.000
8	10	0.245	0.121	1.000
8	13	0.105	0.295	1.000
11	1	0.848	0.318	1.000
11	2	0.173	0.059	1.000
11	3	0.038	0.347	1.000
11	5	1.000	0.277	1.000
12	18	0.298	1.000	1.000
13	10	0.009	0.706	1.000
13	13	0.153	0.294	1.000
14	2	0.028	0.224	1.000
14	3	0.150	0.276	1.000
14	13	0.064	0.325	1.000
14	16	0.381	0.175	1.000
16	2	0.030	0.007	1.000
16	3	0.155	0.391	1.000
16	10	0.097	0.200	1.000
16	13	0.048	0.334	1.000
16	15	0.374	0.068	1.000
17	1	0.152	0.191	1.000
17	2	0.028	0.224	1.000
17	3	0.134	0.324	1.000
17	11	1.000	0.261	1.000
18	0	0.144	0.221	1.000
18	2	0.091	0.344	1.000
18	3	0.027	0.423	1.000
18	14	0.027	0.012	1.000
19	0	0.294	0.262	1.000
19	2	0.147	0.161	1.000
19	3	0.012	0.185	1.000
19	9	1.000	0.102	1.000
19	14	0.532	0.267	1.000
19	16	0.359	0.024	1.000
