#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.206	0.923	1.420	0.713	0.952	1.000	0.660
1	0.036	0.704	1.120	0.944	0.595	1.000	0.840
2	1.000	1.428	1.103	0.167	0.840	0.000	0.743
3	0.190	0.914	1.119	0.785	0.601	1.000	0.754
4	0.393	0.545	1.433	0.066	0.659	1.000	0.677
5	0.393	0.813	1.222	0.392	0.978	1.000	0.591
6	0.288	1.016	1.289	0.975	0.585	1.000	0.638
7	0.246	1.447	1.387	0.035	0.555	1.000	0.510
8	0.077	1.013	1.272	0.441	0.607	1.000	0.641
9	0.154	1.377	1.085	0.033	0.719	1.000	0.503
10	1.000	0.628	1.003	0.668	0.662	0.000	0.925
11	1.000	0.725	1.123	0.680	0.638	0.000	0.742
12	1.000	1.076	1.454	0.667	0.821	0.000	0.961
13	0.075	0.996	1.492	0.289	0.891	1.000	0.542
14	0.393	1.247	1.192	0.093	0.854	1.000	0.721
15	0.067	1.135	1.142	0.257	0.833	1.000	0.653
16	0.200	1.282	1.091	0.108	0.730	1.000	0.692
17	0.103	0.554	1.477	0.589	0.655	1.000	0.674
18	0.057	1.159	1.123	0.978	0.746	1.000	0.000
19	0.190	1.086	1.209	0.542	0.744	1.000	0.802
#From	To	chi[to]	beta[fr]	lambda
0	0	0.030	0.198	1.000
0	8	0.249	0.468	1.000
0	17	0.031	0.334	1.000
1	18	0.119	1.000	1.000
2	0	0.242	0.395	1.000
2	7	0.632	0.218	1.000
2	16	0.237	0.195	1.000
2	17	0.154	0.192	1.000
3	0	0.069	0.236	1.000
3	8	0.391	0.650	1.000
3	17	0.085	0.114	1.000
4	4	0.462	0.350	1.000
4	6	0.419	0.019	1.000
4	9	0.572	0.233	1.000
4	16	0.140	0.397	1.000
5	4	0.280	0.500	1.000
5	6	0.512	0.305	1.000
5	9	0.428	0.163	1.000
5	16	0.227	0.032	1.000
6	0	0.268	0.339	1.000
6	3	0.227	0.251	1.000
6	6	0.068	0.247	1.000
6	16	0.161	0.121	1.000
6	19	0.532	0.042	1.000
7	18	0.137	1.000	1.000
8	1	0.413	0.578	1.000
8	18	0.112	0.422	1.000
9	1	0.246	0.340	1.000
9	15	0.816	0.315	1.000
9	17	0.116	0.326	1.000
9	18	0.063	0.019	1.000
10	5	0.117	1.000	1.000
11	4	0.258	0.663	1.000
11	5	0.883	0.337	1.000
12	0	0.072	0.292	1.000
12	3	0.228	0.039	1.000
12	14	1.000	0.091	1.000
12	16	0.010	0.100	1.000
12	17	0.029	0.249	1.000
12	19	0.046	0.229	1.000
13	18	0.135	1.000	1.000
14	0	0.096	0.143	1.000
14	3	0.546	0.211	1.000
14	7	0.368	0.086	1.000
14	16	0.225	0.235	1.000
14	17	0.233	0.142	1.000
14	19	0.422	0.182	1.000
15	1	0.342	0.675	1.000
15	17	0.102	0.091	1.000
15	18	0.098	0.234	1.000
16	0	0.224	0.265	1.000
16	8	0.018	0.379	1.000
16	17	0.100	0.355	1.000
17	18	0.094	1.000	1.000
18	18	0.134	1.000	1.000
19	8	0.341	0.250	1.000
19	13	1.000	0.012	1.000
19	15	0.184	0.089	1.000
19	17	0.149	0.313	1.000
19	18	0.108	0.336	1.000
