-0.07369	-0.01052	0.00000	0.00000	-0.08311	0.00000	-0.00338	0.18712	0.00000	-0.00764
-0.00394	-0.08563	0.00000	0.05332	-0.05289	-0.05659	-0.00215	0.07869	0.00000	-0.00486
0.00000	0.00000	-0.05783	0.00000	0.00000	0.00000	0.08095	0.00000	0.00000	0.00000
0.00000	-0.06500	0.00000	-0.23369	0.00000	0.00000	-0.21967	-0.22490	0.00000	0.00000
0.03336	0.05675	0.00000	0.00000	-0.04408	0.00000	0.01826	0.00000	0.00000	0.04119
0.00000	0.10709	0.00000	0.00000	0.00000	-0.05571	0.00000	0.00000	0.00000	0.00000
-0.00038	-0.00064	-0.04093	0.02168	-0.00505	0.00000	-0.06339	0.23458	-0.03570	-0.00046
-0.06883	-0.06999	0.00000	0.27690	0.00000	0.00000	-0.08658	-0.06058	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12706	0.00000	-0.06091	0.00000
-0.03916	-0.06661	0.00000	0.00000	-0.52626	0.00000	-0.02143	0.00000	0.00000	-1.08154
