#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.658	1.223	0.280	0.984	0.000	0.536
1	1.000	0.589	1.295	0.352	0.854	0.000	0.566
2	1.000	0.739	1.367	0.383	0.941	0.000	0.808
3	0.176	0.797	1.209	0.486	0.718	1.000	0.000
4	0.057	1.031	1.288	0.325	0.660	1.000	0.869
5	0.083	0.722	1.122	0.825	0.906	1.000	0.000
6	0.108	0.861	1.359	0.927	0.578	1.000	0.655
7	1.000	1.329	1.248	0.220	0.999	0.000	0.591
8	0.058	1.418	1.427	0.606	0.791	1.000	0.690
9	0.393	1.431	1.492	0.962	0.979	1.000	0.572
10	0.393	1.202	1.018	0.163	0.663	1.000	0.945
11	0.393	1.086	1.356	0.296	0.916	1.000	0.950
12	0.154	1.474	1.048	0.262	0.810	1.000	0.533
13	0.142	0.829	1.129	0.767	0.554	1.000	0.670
14	0.156	0.855	1.024	0.796	0.930	1.000	0.811
15	0.246	1.103	1.291	0.965	0.503	1.000	0.895
16	0.124	0.688	1.437	0.094	0.553	1.000	0.693
17	1.000	0.927	1.427	0.132	0.723	0.000	0.833
18	0.211	1.085	1.169	0.523	0.761	1.000	0.623
19	0.154	1.088	1.481	0.804	0.507	1.000	0.701
#From	To	chi[to]	beta[fr]	lambda
0	5	0.015	0.161	1.000
0	6	0.103	0.627	1.000
0	14	0.067	0.212	1.000
1	3	0.240	0.228	1.000
1	9	1.000	0.191	1.000
1	11	1.000	0.249	1.000
1	19	0.199	0.332	1.000
2	5	0.094	0.082	1.000
2	6	0.072	0.024	1.000
2	13	0.183	0.112	1.000
2	14	0.062	0.110	1.000
2	15	0.360	0.120	1.000
2	16	0.035	0.264	1.000
2	18	0.170	0.288	1.000
4	5	0.115	0.175	1.000
4	6	0.043	0.825	1.000
6	4	0.214	0.176	1.000
6	5	0.111	0.052	1.000
6	6	0.131	0.014	1.000
6	8	0.063	0.019	1.000
6	13	0.047	0.180	1.000
6	14	0.055	0.348	1.000
6	16	0.153	0.212	1.000
7	3	0.078	0.193	1.000
7	10	0.124	0.365	1.000
7	14	0.117	0.109	1.000
7	15	0.233	0.333	1.000
8	5	0.049	0.057	1.000
8	6	0.088	0.943	1.000
9	3	0.055	0.087	1.000
9	5	0.090	0.070	1.000
9	6	0.132	0.266	1.000
9	10	0.795	0.084	1.000
9	13	0.137	0.223	1.000
9	14	0.173	0.015	1.000
9	15	0.206	0.084	1.000
9	18	0.450	0.171	1.000
10	5	0.119	0.141	1.000
10	6	0.125	0.223	1.000
10	10	0.081	0.165	1.000
10	13	0.192	0.191	1.000
10	14	0.138	0.127	1.000
10	15	0.200	0.049	1.000
10	18	0.380	0.104	1.000
11	3	0.076	0.341	1.000
11	12	1.000	0.295	1.000
11	19	0.355	0.364	1.000
12	3	0.081	0.766	1.000
12	19	0.446	0.234	1.000
13	4	0.244	0.181	1.000
13	5	0.119	0.177	1.000
13	6	0.105	0.027	1.000
13	8	0.467	0.198	1.000
13	13	0.079	0.190	1.000
13	14	0.039	0.100	1.000
13	16	0.026	0.127	1.000
14	4	0.312	0.090	1.000
14	5	0.058	0.286	1.000
14	6	0.014	0.175	1.000
14	13	0.178	0.061	1.000
14	14	0.133	0.331	1.000
14	16	0.181	0.058	1.000
15	5	0.114	0.164	1.000
15	6	0.089	0.189	1.000
15	14	0.078	0.273	1.000
15	16	0.204	0.374	1.000
16	4	0.085	0.105	1.000
16	5	0.086	0.134	1.000
16	6	0.041	0.220	1.000
16	13	0.184	0.167	1.000
16	14	0.061	0.186	1.000
16	16	0.269	0.188	1.000
17	3	0.259	1.000	1.000
18	4	0.146	0.108	1.000
18	5	0.031	0.022	1.000
18	6	0.057	0.100	1.000
18	8	0.470	0.293	1.000
18	14	0.076	0.139	1.000
18	16	0.132	0.339	1.000
19	3	0.211	1.000	1.000
