#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.173	1.328	1.070	0.111	0.884	1.000	0.683
1	0.097	0.798	1.108	0.685	0.734	1.000	0.897
2	0.113	1.007	1.348	0.102	0.542	1.000	0.000
3	0.110	1.457	1.131	0.685	0.920	1.000	0.796
4	1.000	1.471	1.239	0.896	0.972	0.000	0.700
5	0.061	1.411	1.195	0.411	0.523	1.000	0.528
6	1.000	1.353	1.054	0.198	0.716	0.000	0.655
7	1.000	1.365	1.093	0.171	0.559	0.000	0.934
8	1.000	0.648	1.037	0.639	0.637	0.000	0.567
9	0.393	0.922	1.406	0.681	0.898	1.000	0.000
10	0.089	0.864	1.498	0.263	0.754	1.000	0.000
11	0.154	0.745	1.414	0.359	0.564	1.000	0.552
12	1.000	0.765	1.228	0.811	0.762	0.000	0.554
13	0.137	0.622	1.283	0.152	0.598	1.000	0.553
14	0.132	0.892	1.255	0.840	0.967	1.000	0.559
15	0.073	1.182	1.410	0.924	0.922	1.000	0.000
16	0.200	1.188	1.369	0.310	0.947	1.000	0.884
17	0.393	0.782	1.109	0.148	0.975	1.000	0.668
18	0.393	0.713	1.477	0.541	0.748	1.000	0.506
19	1.000	1.147	1.220	0.300	0.854	0.000	0.704
#From	To	chi[to]	beta[fr]	lambda
0	2	0.037	0.241	1.000
0	3	0.057	0.257	1.000
0	10	0.110	0.140	1.000
0	13	0.126	0.176	1.000
0	15	0.649	0.186	1.000
1	0	0.698	0.400	1.000
1	2	0.119	0.116	1.000
1	3	0.226	0.330	1.000
1	14	0.296	0.154	1.000
3	2	0.047	0.491	1.000
3	10	0.135	0.166	1.000
3	13	0.127	0.344	1.000
4	0	0.103	0.258	1.000
4	2	0.025	0.087	1.000
4	3	0.054	0.054	1.000
4	13	0.069	0.114	1.000
4	16	0.450	0.487	1.000
5	10	0.007	0.455	1.000
5	13	0.139	0.545	1.000
6	17	1.000	0.479	1.000
6	18	0.239	0.521	1.000
7	10	0.212	0.489	1.000
7	13	0.051	0.511	1.000
8	2	0.121	0.051	1.000
8	10	0.182	0.473	1.000
8	13	0.152	0.477	1.000
11	1	0.516	0.228	1.000
11	2	0.134	0.131	1.000
11	3	0.005	0.443	1.000
11	5	1.000	0.198	1.000
12	18	0.761	1.000	1.000
13	10	0.051	0.047	1.000
13	13	0.074	0.953	1.000
14	2	0.109	0.118	1.000
14	3	0.103	0.219	1.000
14	13	0.092	0.148	1.000
14	16	0.364	0.515	1.000
16	2	0.141	0.061	1.000
16	3	0.217	0.425	1.000
16	10	0.302	0.157	1.000
16	13	0.170	0.307	1.000
16	15	0.351	0.050	1.000
17	1	0.484	0.319	1.000
17	2	0.125	0.169	1.000
17	3	0.108	0.492	1.000
17	11	1.000	0.020	1.000
18	0	0.159	0.034	1.000
18	2	0.097	0.016	1.000
18	3	0.041	0.529	1.000
18	14	0.230	0.421	1.000
19	0	0.039	0.048	1.000
19	2	0.045	0.165	1.000
19	3	0.190	0.119	1.000
19	9	1.000	0.209	1.000
19	14	0.474	0.274	1.000
19	16	0.185	0.185	1.000
