#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.251	1.391	0.161	0.549	0.000	0.865
1	0.158	1.065	1.214	0.278	0.965	1.000	0.802
2	0.153	0.860	1.381	0.898	0.854	1.000	0.746
3	0.134	0.973	1.238	0.083	0.954	1.000	0.631
4	0.627	0.836	1.382	0.981	0.825	1.000	0.867
5	0.279	0.682	1.203	0.472	0.705	1.000	0.924
6	0.393	0.807	1.216	0.949	0.847	1.000	0.721
7	1.000	1.432	1.421	0.071	0.985	0.000	0.534
8	1.000	0.553	1.493	0.887	0.538	0.000	0.520
9	0.393	0.579	1.045	0.001	0.787	1.000	0.818
10	1.000	1.283	1.093	0.901	0.987	0.000	0.865
11	0.154	1.463	1.088	0.629	0.846	1.000	0.660
12	1.000	0.757	1.074	0.373	0.522	0.000	0.867
13	1.000	1.397	1.104	0.403	0.692	0.000	0.725
14	0.091	1.108	1.141	0.674	0.670	1.000	0.599
15	0.192	0.816	1.180	0.536	0.569	1.000	0.749
16	0.336	1.358	1.039	0.989	0.643	1.000	0.933
17	0.134	1.102	1.006	0.753	0.725	1.000	0.964
18	0.110	0.958	1.248	0.846	0.594	1.000	0.532
19	0.209	0.588	1.056	0.901	0.593	1.000	0.645
#From	To	chi[to]	beta[fr]	lambda
0	1	0.106	0.249	1.000
0	4	0.438	0.200	1.000
0	5	0.103	0.262	1.000
0	15	0.017	0.138	1.000
0	16	0.231	0.151	1.000
1	14	0.222	0.683	1.000
1	18	0.115	0.317	1.000
2	1	0.045	0.164	1.000
2	2	0.205	0.074	1.000
2	3	0.182	0.160	1.000
2	15	0.027	0.127	1.000
2	17	0.153	0.187	1.000
2	18	0.072	0.111	1.000
2	19	0.295	0.177	1.000
3	14	0.011	0.839	1.000
3	18	0.009	0.161	1.000
4	1	0.047	0.136	1.000
4	4	0.562	0.237	1.000
4	5	0.082	0.242	1.000
4	15	0.109	0.144	1.000
4	16	0.082	0.240	1.000
5	1	0.133	0.133	1.000
5	2	0.166	0.157	1.000
5	3	0.140	0.112	1.000
5	15	0.145	0.169	1.000
5	17	0.126	0.212	1.000
5	18	0.113	0.009	1.000
5	19	0.328	0.208	1.000
6	1	0.093	0.352	1.000
6	5	0.151	0.211	1.000
6	15	0.015	0.437	1.000
7	5	0.038	0.135	1.000
7	6	0.552	0.649	1.000
7	15	0.003	0.216	1.000
8	5	0.158	0.218	1.000
8	6	0.448	0.498	1.000
8	15	0.079	0.283	1.000
9	1	0.039	0.098	1.000
9	2	0.122	0.094	1.000
9	3	0.102	0.157	1.000
9	5	0.135	0.180	1.000
9	11	1.000	0.153	1.000
9	15	0.083	0.029	1.000
9	17	0.038	0.057	1.000
9	18	0.119	0.099	1.000
9	19	0.226	0.133	1.000
10	1	0.163	0.208	1.000
10	3	0.185	0.149	1.000
10	5	0.028	0.256	1.000
10	15	0.108	0.031	1.000
10	17	0.248	0.029	1.000
10	18	0.120	0.193	1.000
10	19	0.036	0.134	1.000
11	1	0.048	0.328	1.000
11	2	0.214	0.122	1.000
11	3	0.141	0.312	1.000
11	15	0.114	0.143	1.000
11	17	0.225	0.036	1.000
11	18	0.008	0.060	1.000
12	5	0.114	0.263	1.000
12	15	0.024	0.166	1.000
12	16	0.688	0.571	1.000
13	1	0.087	0.257	1.000
13	3	0.198	0.217	1.000
13	5	0.155	0.146	1.000
13	9	1.000	0.057	1.000
13	15	0.052	0.013	1.000
13	17	0.116	0.036	1.000
13	18	0.089	0.274	1.000
14	14	0.390	0.781	1.000
14	18	0.094	0.219	1.000
15	14	0.224	0.722	1.000
15	18	0.043	0.278	1.000
16	1	0.054	0.225	1.000
16	5	0.036	0.697	1.000
16	15	0.122	0.078	1.000
17	14	0.018	0.128	1.000
17	18	0.127	0.872	1.000
18	14	0.135	0.497	1.000
18	18	0.030	0.503	1.000
19	1	0.184	0.375	1.000
19	2	0.292	0.041	1.000
19	3	0.052	0.173	1.000
19	15	0.103	0.113	1.000
19	17	0.092	0.085	1.000
19	18	0.061	0.087	1.000
19	19	0.115	0.126	1.000
