#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	1.015	1.242	0.285	0.601	1.000	0.563
1	0.042	0.740	1.441	0.227	0.705	1.000	0.900
2	1.000	0.935	1.135	0.365	0.807	0.000	0.918
3	0.211	1.214	1.189	0.836	0.563	1.000	0.714
4	0.204	1.261	1.133	0.981	0.929	1.000	1.000
5	1.000	1.479	1.036	0.893	0.951	0.000	0.533
6	0.173	0.630	1.076	0.379	0.874	1.000	0.844
7	0.158	1.330	1.405	0.418	0.593	1.000	0.800
8	0.072	0.743	1.153	0.455	0.553	1.000	0.696
9	0.061	0.801	1.031	0.852	0.946	1.000	0.787
10	1.000	1.054	1.398	0.468	0.579	0.000	0.740
11	0.082	1.362	1.357	0.782	0.674	1.000	0.719
12	0.058	1.497	1.293	0.704	0.551	1.000	0.981
13	0.319	1.041	1.493	0.967	0.686	1.000	0.997
14	0.293	1.135	1.105	0.668	0.728	1.000	0.509
15	0.234	1.202	1.134	0.231	0.559	1.000	0.519
16	0.100	1.133	1.118	0.124	0.974	1.000	0.667
17	1.000	1.276	1.116	0.992	0.883	0.000	0.843
18	0.205	1.000	1.364	0.022	0.713	1.000	0.984
19	0.536	0.696	1.110	0.427	0.864	1.000	0.753
20	0.116	0.842	1.058	0.010	0.644	1.000	0.979
21	0.104	1.091	1.240	0.857	0.570	1.000	0.790
22	1.000	1.485	1.326	0.842	0.804	0.000	0.684
23	0.094	1.349	1.300	0.983	0.509	1.000	0.878
24	0.114	1.348	1.430	0.523	0.564	1.000	0.975
25	1.000	1.225	1.459	0.466	0.809	0.000	0.708
26	0.254	1.450	1.221	0.378	0.965	1.000	0.847
27	0.083	0.845	1.451	0.108	0.617	1.000	0.726
28	0.217	0.804	1.098	0.493	0.619	1.000	0.511
29	0.082	1.458	1.499	0.784	0.602	1.000	0.605
#From	To	chi[to]	beta[fr]	lambda
0	1	0.032	0.048	1.000
0	9	0.072	0.433	1.000
0	12	0.040	0.519	1.000
1	9	0.024	0.388	1.000
1	12	0.053	0.612	1.000
2	0	0.137	0.157	1.000
2	6	0.116	0.119	1.000
2	7	0.092	0.074	1.000
2	13	0.414	0.030	1.000
2	19	0.137	0.155	1.000
2	24	0.004	0.252	1.000
2	26	0.099	0.213	1.000
3	0	0.148	0.444	1.000
3	4	0.121	0.147	1.000
3	6	0.111	0.130	1.000
3	7	0.075	0.023	1.000
3	14	0.038	0.056	1.000
3	20	0.075	0.086	1.000
3	24	0.024	0.081	1.000
3	26	0.263	0.034	1.000
4	6	0.035	0.040	1.000
4	7	0.061	0.031	1.000
4	8	0.045	0.027	1.000
4	11	0.137	0.060	1.000
4	18	0.033	0.097	1.000
4	20	0.011	0.107	1.000
4	23	0.129	0.215	1.000
4	24	0.013	0.209	1.000
4	27	0.809	0.189	1.000
4	29	0.324	0.027	1.000
5	0	0.162	0.170	1.000
5	4	0.271	0.094	1.000
5	6	0.122	0.054	1.000
5	7	0.068	0.180	1.000
5	14	0.245	0.115	1.000
5	18	0.085	0.073	1.000
5	20	0.017	0.132	1.000
5	24	0.068	0.127	1.000
5	28	0.287	0.055	1.000
6	1	0.146	0.230	1.000
6	9	0.261	0.466	1.000
6	12	0.084	0.304	1.000
7	1	0.158	0.206	1.000
7	8	0.171	0.221	1.000
7	12	0.101	0.266	1.000
7	20	0.067	0.239	1.000
7	24	0.024	0.068	1.000
8	1	0.151	0.315	1.000
8	9	0.009	0.323	1.000
8	12	0.072	0.363	1.000
9	9	0.283	0.523	1.000
9	12	0.010	0.477	1.000
10	7	0.057	0.230	1.000
10	8	0.042	0.025	1.000
10	12	0.108	0.166	1.000
10	15	0.770	0.168	1.000
10	20	0.054	0.118	1.000
10	21	0.195	0.193	1.000
10	23	0.146	0.088	1.000
10	24	0.076	0.012	1.000
11	1	0.170	0.149	1.000
11	8	0.089	0.517	1.000
11	12	0.042	0.026	1.000
11	24	0.073	0.308	1.000
12	1	0.118	0.383	1.000
12	9	0.114	0.352	1.000
12	12	0.060	0.265	1.000
13	0	0.134	0.104	1.000
13	4	0.279	0.034	1.000
13	6	0.102	0.131	1.000
13	7	0.013	0.151	1.000
13	8	0.034	0.154	1.000
13	14	0.138	0.131	1.000
13	18	0.263	0.055	1.000
13	20	0.102	0.073	1.000
13	24	0.075	0.035	1.000
13	28	0.197	0.133	1.000
14	0	0.017	0.135	1.000
14	4	0.043	0.031	1.000
14	6	0.008	0.095	1.000
14	7	0.047	0.137	1.000
14	8	0.069	0.035	1.000
14	14	0.094	0.100	1.000
14	18	0.044	0.091	1.000
14	20	0.023	0.017	1.000
14	24	0.020	0.155	1.000
14	28	0.232	0.202	1.000
15	7	0.043	0.188	1.000
15	8	0.060	0.180	1.000
15	12	0.008	0.144	1.000
15	15	0.028	0.180	1.000
15	20	0.120	0.055	1.000
15	21	0.070	0.055	1.000
15	24	0.061	0.198	1.000
16	1	0.113	0.088	1.000
16	8	0.059	0.433	1.000
16	12	0.102	0.365	1.000
16	24	0.074	0.114	1.000
17	0	0.152	0.136	1.000
17	4	0.116	0.085	1.000
17	6	0.099	0.041	1.000
17	7	0.089	0.182	1.000
17	14	0.240	0.024	1.000
17	20	0.111	0.228	1.000
17	24	0.006	0.142	1.000
17	26	0.288	0.163	1.000
18	6	0.082	0.149	1.000
18	7	0.057	0.097	1.000
18	8	0.021	0.150	1.000
18	11	0.351	0.004	1.000
18	18	0.190	0.142	1.000
18	20	0.061	0.110	1.000
18	23	0.115	0.117	1.000
18	24	0.083	0.217	1.000
18	29	0.096	0.013	1.000
19	0	0.118	0.040	1.000
19	3	1.000	0.134	1.000
19	6	0.062	0.159	1.000
19	7	0.094	0.154	1.000
19	13	0.450	0.062	1.000
19	19	0.053	0.163	1.000
19	24	0.068	0.113	1.000
19	26	0.297	0.174	1.000
20	1	0.067	0.676	1.000
20	12	0.028	0.324	1.000
21	1	0.014	0.307	1.000
21	8	0.122	0.620	1.000
21	12	0.034	0.044	1.000
21	24	0.022	0.029	1.000
22	0	0.130	0.129	1.000
22	4	0.170	0.033	1.000
22	6	0.096	0.163	1.000
22	7	0.104	0.040	1.000
22	14	0.245	0.068	1.000
22	18	0.192	0.155	1.000
22	20	0.021	0.183	1.000
22	24	0.063	0.187	1.000
22	28	0.284	0.041	1.000
23	1	0.012	0.830	1.000
23	12	0.052	0.170	1.000
24	9	0.236	0.071	1.000
24	12	0.048	0.929	1.000
25	0	0.002	0.026	1.000
25	6	0.077	0.111	1.000
25	7	0.028	0.095	1.000
25	13	0.137	0.195	1.000
25	19	0.810	0.173	1.000
25	24	0.017	0.137	1.000
25	26	0.053	0.262	1.000
26	6	0.067	0.023	1.000
26	7	0.049	0.235	1.000
26	8	0.067	0.006	1.000
26	12	0.030	0.020	1.000
26	16	1.000	0.068	1.000
26	20	0.098	0.018	1.000
26	21	0.550	0.204	1.000
26	23	0.253	0.197	1.000
26	24	0.084	0.228	1.000
27	7	0.070	0.098	1.000
27	8	0.014	0.033	1.000
27	12	0.079	0.223	1.000
27	15	0.203	0.201	1.000
27	20	0.107	0.164	1.000
27	21	0.184	0.094	1.000
27	23	0.129	0.162	1.000
27	24	0.079	0.025	1.000
28	6	0.022	0.167	1.000
28	7	0.054	0.131	1.000
28	8	0.137	0.056	1.000
28	11	0.512	0.026	1.000
28	18	0.194	0.156	1.000
28	20	0.077	0.042	1.000
28	23	0.228	0.020	1.000
28	24	0.052	0.104	1.000
28	27	0.191	0.167	1.000
28	29	0.581	0.131	1.000
29	1	0.019	0.066	1.000
29	8	0.069	0.018	1.000
29	12	0.048	0.333	1.000
29	20	0.057	0.305	1.000
29	24	0.013	0.278	1.000
