#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.319	1.265	1.049	0.116	0.525	1.000	0.931
1	0.536	1.362	1.218	0.493	0.546	1.000	0.698
2	0.319	1.006	1.350	0.789	0.589	1.000	0.891
3	0.126	0.595	1.056	0.101	0.588	1.000	0.948
4	0.271	1.135	1.013	0.640	0.865	1.000	0.759
5	0.123	1.483	1.411	0.498	0.804	1.000	0.919
6	0.186	1.061	1.043	0.159	0.952	1.000	0.773
7	1.000	0.800	1.395	0.623	0.799	0.000	0.908
8	0.186	1.042	1.492	0.366	0.629	1.000	0.936
9	1.000	1.068	1.456	0.558	0.751	0.000	0.848
10	0.120	1.208	1.325	0.267	0.709	1.000	0.506
11	0.268	1.275	1.307	0.021	0.576	1.000	0.787
12	0.167	1.152	1.221	0.217	0.989	1.000	0.837
13	0.167	0.890	1.318	0.391	0.871	1.000	0.768
14	1.000	1.044	1.315	0.130	0.942	0.000	0.519
15	1.000	1.256	1.324	0.486	0.901	0.000	0.779
16	0.425	0.884	1.356	0.252	0.872	1.000	0.932
17	0.288	1.133	1.195	0.761	0.782	1.000	0.536
18	0.106	1.481	1.287	0.153	0.963	1.000	0.641
19	1.000	0.973	1.332	0.558	0.727	0.000	0.686
#From	To	chi[to]	beta[fr]	lambda
0	3	0.086	0.429	1.000
0	5	0.111	0.571	1.000
1	0	0.338	0.185	1.000
1	1	0.104	0.091	1.000
1	2	0.500	0.099	1.000
1	4	0.488	0.177	1.000
1	6	0.022	0.137	1.000
1	8	0.218	0.036	1.000
1	16	0.319	0.178	1.000
1	17	0.493	0.097	1.000
2	5	0.055	0.229	1.000
2	6	0.006	0.073	1.000
2	8	0.027	0.289	1.000
2	10	0.043	0.234	1.000
2	11	0.235	0.149	1.000
2	18	0.145	0.026	1.000
3	3	0.192	0.833	1.000
3	5	0.077	0.167	1.000
4	3	0.164	0.374	1.000
4	5	0.085	0.404	1.000
4	18	0.166	0.222	1.000
5	3	0.028	0.653	1.000
5	5	0.067	0.347	1.000
6	5	0.088	0.288	1.000
6	10	0.072	0.173	1.000
6	18	0.147	0.539	1.000
7	3	0.237	0.166	1.000
7	5	0.100	0.834	1.000
8	5	0.028	0.323	1.000
8	10	0.114	0.256	1.000
8	18	0.227	0.421	1.000
9	0	0.296	0.180	1.000
9	1	0.592	0.151	1.000
9	2	0.115	0.103	1.000
9	4	0.099	0.182	1.000
9	6	0.165	0.015	1.000
9	8	0.136	0.182	1.000
9	16	0.302	0.187	1.000
10	3	0.050	0.308	1.000
10	5	0.060	0.381	1.000
10	18	0.122	0.311	1.000
11	5	0.047	0.307	1.000
11	10	0.166	0.339	1.000
11	18	0.036	0.353	1.000
12	5	0.038	0.363	1.000
12	6	0.147	0.206	1.000
12	8	0.046	0.309	1.000
12	10	0.040	0.122	1.000
13	5	0.040	0.104	1.000
13	6	0.093	0.248	1.000
13	8	0.064	0.191	1.000
13	10	0.141	0.457	1.000
14	5	0.027	0.037	1.000
14	6	0.138	0.193	1.000
14	8	0.149	0.197	1.000
14	10	0.137	0.230	1.000
14	11	0.359	0.177	1.000
14	18	0.092	0.165	1.000
15	5	0.049	0.295	1.000
15	6	0.169	0.208	1.000
15	8	0.019	0.082	1.000
15	10	0.134	0.133	1.000
15	11	0.406	0.281	1.000
16	4	0.232	0.277	1.000
16	6	0.091	0.190	1.000
16	8	0.210	0.212	1.000
16	12	1.000	0.051	1.000
16	13	1.000	0.040	1.000
16	16	0.315	0.230	1.000
17	5	0.043	0.372	1.000
17	6	0.157	0.203	1.000
17	8	0.106	0.053	1.000
17	10	0.154	0.039	1.000
17	18	0.065	0.333	1.000
18	3	0.244	0.115	1.000
18	5	0.086	0.885	1.000
19	0	0.366	0.186	1.000
19	1	0.304	0.176	1.000
19	2	0.385	0.164	1.000
19	4	0.180	0.212	1.000
19	6	0.013	0.047	1.000
19	8	0.024	0.187	1.000
19	16	0.064	0.013	1.000
19	17	0.507	0.014	1.000
