#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	1.334	1.456	0.464	0.912	1.000	0.814
1	0.092	0.788	1.203	0.258	0.760	1.000	0.923
2	1.000	0.533	1.186	0.722	0.832	0.000	0.782
3	0.393	1.267	1.075	0.508	0.724	1.000	0.767
4	0.147	0.852	1.039	0.002	0.701	1.000	0.751
5	0.246	0.514	1.340	0.927	0.908	1.000	0.668
6	1.000	1.212	1.336	0.923	0.587	0.000	0.625
7	1.000	0.536	1.261	0.479	0.732	0.000	0.611
8	0.124	0.858	1.102	0.620	0.784	1.000	0.824
9	1.000	1.410	1.021	0.649	0.969	0.000	0.708
10	0.132	1.164	1.312	0.489	0.705	1.000	0.643
11	0.393	0.686	1.250	0.381	0.881	1.000	0.993
12	1.000	1.461	1.010	0.475	0.799	0.000	0.961
13	1.000	0.911	1.273	0.723	0.507	0.000	0.838
14	0.393	1.011	1.247	0.405	0.886	1.000	0.591
15	0.393	1.166	1.081	0.445	0.849	1.000	0.759
16	0.150	1.352	1.141	0.654	0.736	1.000	0.583
17	1.000	1.140	1.126	0.696	0.766	0.000	0.707
18	0.095	0.522	1.173	0.648	0.726	1.000	0.796
19	0.147	1.421	1.125	0.281	0.743	1.000	0.828
20	0.141	0.907	1.405	0.110	0.517	1.000	0.792
21	0.059	1.404	1.463	0.978	0.682	1.000	0.512
22	0.393	1.164	1.113	0.468	0.930	1.000	0.884
23	1.000	1.149	1.123	0.311	0.929	0.000	0.522
24	0.154	0.870	1.093	0.047	0.860	1.000	0.688
25	0.147	1.368	1.050	0.657	0.863	1.000	0.639
26	1.000	0.597	1.243	0.810	0.976	0.000	0.998
27	1.000	1.438	1.386	0.276	0.989	0.000	0.570
28	0.103	0.732	1.227	0.832	0.959	1.000	0.736
29	0.141	1.336	1.319	0.349	0.705	1.000	0.657
#From	To	chi[to]	beta[fr]	lambda
0	18	0.138	0.554	1.000
0	21	0.325	0.446	1.000
1	0	0.074	0.248	1.000
1	16	0.053	0.218	1.000
1	28	0.024	0.310	1.000
1	29	0.115	0.224	1.000
2	11	0.069	0.183	1.000
2	14	0.303	0.377	1.000
2	15	0.121	0.320	1.000
2	16	0.117	0.119	1.000
3	5	0.938	0.092	1.000
3	10	0.087	0.129	1.000
3	16	0.008	0.012	1.000
3	20	0.223	0.083	1.000
3	24	1.000	0.299	1.000
3	29	0.062	0.384	1.000
4	1	0.434	0.258	1.000
4	8	0.156	0.065	1.000
4	10	0.011	0.018	1.000
4	16	0.029	0.177	1.000
4	28	0.117	0.245	1.000
4	29	0.016	0.238	1.000
5	8	0.057	0.361	1.000
5	10	0.170	0.200	1.000
5	16	0.082	0.069	1.000
5	20	0.211	0.278	1.000
5	29	0.105	0.094	1.000
6	8	0.130	0.255	1.000
6	10	0.050	0.254	1.000
6	16	0.030	0.104	1.000
6	20	0.119	0.212	1.000
6	29	0.018	0.175	1.000
7	1	0.289	0.083	1.000
7	4	0.330	0.094	1.000
7	8	0.182	0.050	1.000
7	10	0.209	0.156	1.000
7	16	0.026	0.099	1.000
7	19	0.136	0.029	1.000
7	25	0.441	0.231	1.000
7	28	0.051	0.204	1.000
7	29	0.097	0.055	1.000
8	0	0.118	0.431	1.000
8	16	0.003	0.165	1.000
8	28	0.105	0.325	1.000
8	29	0.102	0.080	1.000
9	0	0.161	0.370	1.000
9	16	0.039	0.131	1.000
9	28	0.096	0.250	1.000
9	29	0.070	0.249	1.000
10	0	0.078	0.251	1.000
10	18	0.063	0.458	1.000
10	28	0.057	0.291	1.000
11	18	0.084	0.489	1.000
11	21	0.160	0.511	1.000
12	18	0.040	1.000	1.000
13	0	0.094	0.346	1.000
13	16	0.059	0.314	1.000
13	28	0.131	0.320	1.000
13	29	0.079	0.019	1.000
