#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.391	1.077	0.961	0.815	1.000	0.840
1	1.000	1.058	1.300	0.417	0.652	0.000	0.804
2	0.060	0.514	1.311	0.196	0.668	1.000	0.000
3	0.311	1.139	1.149	0.820	0.809	1.000	0.779
4	0.288	1.194	1.066	0.645	0.667	1.000	0.873
5	0.204	0.705	1.178	0.719	0.533	1.000	0.769
6	1.000	0.766	1.039	0.631	0.776	0.000	0.846
7	0.288	1.163	1.457	0.429	0.749	1.000	0.904
8	1.000	0.515	1.272	0.949	0.995	0.000	0.851
9	1.000	0.636	1.089	0.392	0.571	0.000	0.785
10	0.115	1.362	1.285	0.449	0.549	1.000	0.594
11	0.336	0.568	1.252	0.675	0.998	1.000	0.848
12	1.000	0.845	1.280	0.924	0.765	0.000	0.704
13	0.036	1.049	1.422	0.110	0.904	1.000	0.715
14	0.393	1.168	1.348	0.574	0.559	1.000	0.926
15	1.000	0.778	1.341	0.620	0.678	0.000	0.655
16	1.000	0.688	1.474	0.293	0.788	0.000	0.690
17	1.000	1.388	1.210	0.703	0.830	0.000	0.531
18	0.098	1.186	1.421	0.494	0.626	1.000	0.610
19	0.393	1.425	1.129	0.963	0.642	1.000	0.963
20	0.037	0.795	1.416	0.956	0.609	1.000	0.697
21	0.177	0.633	1.327	0.738	0.591	1.000	0.932
22	0.393	0.753	1.220	0.377	0.787	1.000	0.728
23	0.108	0.694	1.090	0.470	0.917	1.000	0.798
24	0.131	0.855	1.044	0.393	0.861	1.000	0.000
25	0.078	1.079	1.000	0.066	0.768	1.000	0.773
26	0.064	0.834	1.451	0.781	0.773	1.000	0.510
27	0.039	1.170	1.279	0.148	0.586	1.000	0.694
28	0.036	1.433	1.377	0.288	0.525	1.000	0.534
29	0.137	0.748	1.499	0.430	0.905	1.000	0.541
#From	To	chi[to]	beta[fr]	lambda
0	2	0.080	0.221	1.000
0	10	0.117	0.276	1.000
0	18	0.048	0.023	1.000
0	21	0.152	0.203	1.000
0	29	0.293	0.277	1.000
1	24	0.062	0.373	1.000
1	25	0.026	0.627	1.000
3	2	0.091	0.224	1.000
3	10	0.237	0.243	1.000
3	18	0.028	0.018	1.000
3	20	0.229	0.281	1.000
3	23	0.337	0.234	1.000
4	2	0.088	0.147	1.000
4	5	0.169	0.191	1.000
4	10	0.228	0.323	1.000
4	18	0.163	0.068	1.000
4	21	0.164	0.234	1.000
4	29	0.185	0.038	1.000
5	2	0.053	0.182	1.000
5	20	0.077	0.191	1.000
5	25	0.108	0.096	1.000
5	27	0.134	0.255	1.000
5	28	0.033	0.276	1.000
6	24	0.107	0.559	1.000
6	25	0.142	0.134	1.000
6	27	0.066	0.307	1.000
7	2	0.027	0.311	1.000
7	10	0.185	0.214	1.000
7	18	0.055	0.042	1.000
7	21	0.164	0.433	1.000
8	24	0.078	1.000	1.000
9	0	1.000	0.191	1.000
9	3	0.132	0.164	1.000
9	4	0.364	0.173	1.000
9	7	0.426	0.201	1.000
9	11	0.051	0.041	1.000
9	22	0.504	0.230	1.000
10	2	0.137	0.221	1.000
10	13	0.647	0.119	1.000
10	18	0.095	0.179	1.000
10	20	0.050	0.058	1.000
10	23	0.165	0.060	1.000
10	26	0.226	0.122	1.000
10	27	0.127	0.193	1.000
10	28	0.211	0.049	1.000
11	2	0.075	0.391	1.000
11	5	0.287	0.289	1.000
11	10	0.129	0.100	1.000
11	11	0.311	0.052	1.000
11	18	0.136	0.129	1.000
11	21	0.153	0.014	1.000
11	29	0.301	0.025	1.000
12	3	0.341	0.213	1.000
12	4	0.490	0.034	1.000
12	5	0.125	0.115	1.000
12	7	0.085	0.095	1.000
12	11	0.009	0.175	1.000
12	14	0.197	0.118	1.000
12	21	0.169	0.211	1.000
12	22	0.075	0.038	1.000
13	2	0.010	0.186	1.000
13	20	0.154	0.227	1.000
13	25	0.029	0.276	1.000
13	26	0.041	0.221	1.000
13	27	0.195	0.013	1.000
13	28	0.082	0.076	1.000
14	2	0.063	0.197	1.000
14	10	0.022	0.135	1.000
14	18	0.052	0.238	1.000
14	21	0.114	0.277	1.000
14	29	0.221	0.152	1.000
15	3	0.335	0.290	1.000
15	5	0.161	0.019	1.000
15	11	0.282	0.223	1.000
15	14	0.803	0.078	1.000
15	18	0.111	0.133	1.000
15	21	0.016	0.076	1.000
15	22	0.067	0.181	1.000
16	19	1.000	1.000	1.000
17	24	0.118	0.698	1.000
17	25	0.126	0.302	1.000
18	2	0.075	0.310	1.000
18	20	0.214	0.179	1.000
18	25	0.134	0.059	1.000
18	26	0.184	0.207	1.000
18	27	0.038	0.165	1.000
18	28	0.249	0.080	1.000
19	3	0.192	0.183	1.000
19	4	0.146	0.154	1.000
19	7	0.489	0.191	1.000
19	11	0.046	0.304	1.000
19	22	0.279	0.169	1.000
20	24	0.093	0.350	1.000
20	25	0.123	0.484	1.000
20	27	0.099	0.166	1.000
21	24	0.121	1.000	1.000
22	5	0.258	0.263	1.000
22	11	0.301	0.281	1.000
22	18	0.055	0.203	1.000
22	21	0.068	0.093	1.000
22	22	0.074	0.160	1.000
23	2	0.085	0.008	1.000
23	13	0.248	0.100	1.000
23	18	0.079	0.096	1.000
23	20	0.138	0.233	1.000
23	23	0.246	0.283	1.000
23	26	0.370	0.035	1.000
23	27	0.210	0.084	1.000
23	28	0.039	0.163	1.000
24	24	0.121	1.000	1.000
25	24	0.125	0.175	1.000
25	25	0.111	0.499	1.000
25	27	0.060	0.326	1.000
26	2	0.088	0.130	1.000
26	13	0.106	0.222	1.000
26	18	0.164	0.169	1.000
26	20	0.012	0.126	1.000
26	23	0.252	0.051	1.000
26	26	0.180	0.254	1.000
26	28	0.386	0.047	1.000
27	24	0.176	0.380	1.000
27	25	0.028	0.620	1.000
28	2	0.063	0.146	1.000
28	20	0.127	0.366	1.000
28	25	0.171	0.123	1.000
28	27	0.071	0.364	1.000
29	2	0.066	0.096	1.000
29	10	0.081	0.356	1.000
29	18	0.013	0.548	1.000
