#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.066	1.000	1.217	0.904	0.915	1.000	0.976
1	0.078	0.811	1.480	0.867	0.885	1.000	0.000
2	0.055	0.943	1.070	0.680	0.659	1.000	0.000
3	0.167	1.173	1.175	0.099	0.570	1.000	0.840
4	0.259	0.796	1.156	0.295	0.628	1.000	0.530
5	0.121	0.864	1.063	0.609	0.754	1.000	0.583
6	1.000	0.890	1.215	0.868	0.943	0.000	0.789
7	1.000	1.257	1.116	0.741	0.525	0.000	0.752
8	0.259	1.453	1.092	0.774	0.922	1.000	0.854
9	0.154	1.404	1.331	0.387	0.876	1.000	0.000
10	1.000	1.374	1.144	0.531	0.913	0.000	0.983
11	0.288	1.365	1.343	0.989	0.928	1.000	0.920
12	0.298	0.553	1.130	0.444	0.638	1.000	0.789
13	0.167	0.674	1.222	0.043	0.606	1.000	0.929
14	0.086	0.524	1.028	0.158	0.888	1.000	0.691
15	1.000	0.930	1.297	0.086	0.535	0.000	0.614
16	1.000	1.249	1.103	0.059	0.895	0.000	0.877
17	0.167	0.736	1.417	0.900	0.949	1.000	0.762
18	0.288	1.298	1.219	0.207	0.937	1.000	0.727
19	0.393	0.541	1.400	0.104	0.519	1.000	0.524
#From	To	chi[to]	beta[fr]	lambda
0	1	0.124	1.000	1.000
1	1	0.062	1.000	1.000
3	1	0.230	1.000	1.000
4	0	0.164	0.053	1.000
4	1	0.249	0.368	1.000
4	2	0.492	0.326	1.000
4	5	0.023	0.253	1.000
5	0	0.080	0.250	1.000
5	1	0.198	0.308	1.000
5	2	0.461	0.055	1.000
5	5	0.273	0.387	1.000
6	11	0.365	0.193	1.000
6	18	0.741	0.392	1.000
6	19	1.000	0.415	1.000
7	3	0.230	0.180	1.000
7	12	0.186	0.418	1.000
7	13	0.244	0.155	1.000
7	17	0.092	0.247	1.000
8	3	0.396	0.457	1.000
8	12	0.085	0.147	1.000
8	13	0.301	0.095	1.000
8	17	0.371	0.301	1.000
10	11	0.453	0.533	1.000
10	18	0.143	0.467	1.000
11	4	0.225	0.312	1.000
11	8	0.150	0.369	1.000
11	12	0.175	0.319	1.000
12	3	0.374	0.296	1.000
12	12	0.294	0.166	1.000
12	13	0.455	0.461	1.000
12	17	0.537	0.078	1.000
13	1	0.026	1.000	1.000
14	0	0.336	0.196	1.000
14	1	0.111	0.032	1.000
14	2	0.047	0.499	1.000
14	5	0.044	0.272	1.000
15	4	0.708	0.243	1.000
15	8	0.648	0.130	1.000
15	12	0.010	0.627	1.000
16	4	0.067	0.450	1.000
16	8	0.202	0.315	1.000
16	12	0.249	0.235	1.000
17	0	0.172	0.257	1.000
17	5	0.418	0.377	1.000
17	14	0.503	0.365	1.000
18	0	0.247	0.091	1.000
18	5	0.241	0.316	1.000
18	14	0.497	0.593	1.000
19	9	1.000	0.483	1.000
19	11	0.182	0.052	1.000
19	18	0.116	0.465	1.000
