#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.556	1.377	0.356	0.757	0.000	0.912
1	0.165	1.200	1.415	0.512	0.962	1.000	0.765
2	0.311	0.999	1.455	0.389	0.810	1.000	0.516
3	1.000	1.016	1.084	0.734	0.834	0.000	0.688
4	0.121	1.147	1.488	0.329	0.650	1.000	0.992
5	1.000	1.250	1.483	0.488	0.835	0.000	0.654
6	0.203	1.434	1.119	0.607	0.721	1.000	0.614
7	0.083	0.513	1.342	0.403	0.684	1.000	0.637
8	0.137	0.786	1.142	0.331	0.610	1.000	0.844
9	0.070	0.532	1.459	0.539	0.512	1.000	0.866
10	0.627	1.051	1.130	0.015	0.614	1.000	0.675
11	1.000	0.688	1.270	0.728	0.695	0.000	0.846
12	0.146	1.355	1.080	0.208	0.872	1.000	0.794
13	0.067	1.412	1.065	0.420	0.612	1.000	0.000
14	0.393	1.150	1.450	0.394	0.949	1.000	0.668
15	1.000	1.261	1.239	0.781	0.677	0.000	0.652
16	0.349	0.832	1.097	0.603	0.517	1.000	0.544
17	0.060	0.901	1.250	0.447	0.869	1.000	0.922
18	0.103	0.639	1.149	0.253	0.788	1.000	0.779
19	0.393	0.879	1.266	0.211	0.872	1.000	0.628
20	1.000	1.215	1.093	0.360	0.533	0.000	0.686
21	0.153	0.581	1.313	0.121	0.891	1.000	0.589
22	0.131	1.142	1.283	0.510	0.539	1.000	0.928
23	0.137	0.678	1.022	0.535	0.945	1.000	0.794
24	0.131	0.711	1.009	0.999	0.568	1.000	0.782
25	0.086	0.523	1.239	0.293	0.903	1.000	0.980
26	0.281	1.198	1.103	0.796	0.541	1.000	0.535
27	0.094	0.872	1.046	0.144	0.994	1.000	0.611
28	0.087	0.799	1.250	0.399	0.666	1.000	0.665
29	0.067	1.131	1.033	0.124	0.984	1.000	0.533
#From	To	chi[to]	beta[fr]	lambda
0	12	0.654	0.557	1.000
0	13	0.029	0.443	1.000
1	4	0.429	0.138	1.000
1	9	0.341	0.304	1.000
1	21	0.069	0.182	1.000
1	22	0.023	0.061	1.000
1	24	0.142	0.104	1.000
1	26	0.211	0.034	1.000
1	27	0.080	0.177	1.000
2	7	0.312	0.085	1.000
2	18	0.187	0.158	1.000
2	23	0.173	0.181	1.000
2	27	0.043	0.303	1.000
2	28	0.005	0.272	1.000
3	13	0.081	0.098	1.000
3	17	0.107	0.228	1.000
3	27	0.118	0.200	1.000
3	28	0.077	0.254	1.000
3	29	0.138	0.220	1.000
4	9	0.474	0.132	1.000
4	21	0.124	0.165	1.000
4	22	0.291	0.204	1.000
4	23	0.224	0.128	1.000
4	24	0.247	0.069	1.000
4	25	0.878	0.099	1.000
4	27	0.006	0.083	1.000
4	28	0.092	0.119	1.000
5	6	0.265	0.017	1.000
5	21	0.073	0.203	1.000
5	23	0.307	0.150	1.000
5	27	0.048	0.316	1.000
5	28	0.154	0.315	1.000
6	13	0.079	0.861	1.000
6	29	0.127	0.139	1.000
7	13	0.043	0.343	1.000
7	17	0.033	0.351	1.000
7	27	0.036	0.057	1.000
7	28	0.081	0.026	1.000
7	29	0.132	0.223	1.000
8	12	0.346	0.449	1.000
8	13	0.012	0.551	1.000
9	13	0.071	0.946	1.000
9	29	0.162	0.054	1.000
10	1	0.521	0.115	1.000
10	2	0.683	0.047	1.000
10	4	0.358	0.158	1.000
10	10	0.723	0.133	1.000
10	16	0.330	0.083	1.000
10	21	0.255	0.031	1.000
10	22	0.280	0.164	1.000
10	24	0.161	0.155	1.000
10	26	0.099	0.017	1.000
10	27	0.056	0.095	1.000
11	16	0.024	1.000	1.000
12	13	0.080	1.000	1.000
13	13	0.038	1.000	1.000
14	6	0.079	0.069	1.000
14	21	0.246	0.209	1.000
14	22	0.143	0.109	1.000
