#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.595	1.167	0.216	0.544	1.000	0.609
1	0.393	0.786	1.439	0.853	0.601	1.000	0.775
2	0.393	1.191	1.367	0.076	0.710	1.000	0.695
3	0.154	1.494	1.187	0.710	0.700	1.000	0.000
4	0.393	1.240	1.314	0.430	0.928	1.000	0.602
5	0.393	1.222	1.279	0.315	0.616	1.000	0.783
6	0.150	0.712	1.244	0.900	0.919	1.000	0.880
7	0.195	0.784	1.302	0.806	0.985	1.000	0.984
8	0.393	1.201	1.321	0.940	0.776	1.000	0.858
9	0.270	0.741	1.121	0.933	0.994	1.000	0.569
10	1.000	1.148	1.083	0.900	0.746	0.000	0.841
11	1.000	0.980	1.197	0.761	0.918	0.000	0.704
12	1.000	0.689	1.352	0.525	0.743	0.000	0.540
13	0.246	0.660	1.142	0.274	0.661	1.000	0.958
14	0.059	1.409	1.172	0.228	0.869	1.000	0.000
15	0.224	0.839	1.239	0.173	0.697	1.000	0.716
16	1.000	0.516	1.065	0.612	0.862	0.000	0.574
17	0.131	0.563	1.092	0.307	0.893	1.000	0.522
18	1.000	1.201	1.071	0.248	0.569	0.000	0.813
19	1.000	1.438	1.241	0.886	0.881	0.000	0.929
#From	To	chi[to]	beta[fr]	lambda
0	3	0.177	1.000	1.000
1	8	0.760	0.900	1.000
1	15	0.036	0.100	1.000
2	6	0.018	0.066	1.000
2	9	0.266	0.364	1.000
2	13	0.358	0.060	1.000
2	17	0.057	0.510	1.000
3	3	0.121	1.000	1.000
4	3	0.174	0.132	1.000
4	6	0.011	0.126	1.000
4	7	0.047	0.589	1.000
4	17	0.094	0.153	1.000
5	9	0.220	0.391	1.000
5	15	0.330	0.609	1.000
6	14	1.000	1.000	1.000
7	3	0.209	0.310	1.000
7	6	0.091	0.079	1.000
7	7	0.188	0.399	1.000
7	17	0.265	0.212	1.000
8	8	0.240	0.806	1.000
8	15	0.054	0.194	1.000
9	6	0.012	0.250	1.000
9	7	0.182	0.161	1.000
9	17	0.213	0.589	1.000
10	3	0.039	0.299	1.000
10	6	0.289	0.185	1.000
10	7	0.056	0.182	1.000
10	17	0.090	0.334	1.000
11	9	0.054	0.680	1.000
11	15	0.355	0.320	1.000
12	1	0.125	1.000	1.000
13	3	0.070	0.373	1.000
13	6	0.241	0.253	1.000
13	7	0.273	0.350	1.000
13	17	0.060	0.024	1.000
15	3	0.140	0.013	1.000
15	6	0.172	0.199	1.000
15	7	0.253	0.330	1.000
15	17	0.221	0.457	1.000
16	0	0.174	0.199	1.000
16	2	1.000	0.072	1.000
16	4	0.618	0.305	1.000
16	9	0.212	0.423	1.000
17	3	0.070	1.000	1.000
18	1	0.875	0.498	1.000
18	5	1.000	0.086	1.000
18	15	0.224	0.417	1.000
19	0	0.826	0.198	1.000
19	4	0.382	0.193	1.000
19	6	0.167	0.234	1.000
19	9	0.247	0.193	1.000
19	13	0.642	0.182	1.000
