#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.267	1.145	0.819	0.732	1.000	0.716
1	1.000	1.026	1.037	0.135	0.643	0.000	0.904
2	0.214	0.972	1.327	0.822	0.661	1.000	0.856
3	0.158	1.187	1.091	0.454	0.675	1.000	0.779
4	0.106	0.739	1.220	0.988	0.769	1.000	0.000
5	1.000	0.502	1.187	0.966	0.899	0.000	0.781
6	0.249	0.889	1.486	0.984	0.960	1.000	0.854
7	1.000	0.777	1.250	0.691	0.608	0.000	0.563
8	0.210	0.993	1.298	0.095	0.973	1.000	0.837
9	0.277	1.033	1.353	0.414	0.789	1.000	0.906
10	0.393	0.648	1.046	0.690	0.887	1.000	0.731
11	0.246	0.984	1.311	0.044	0.597	1.000	0.854
12	1.000	1.435	1.435	0.837	0.723	0.000	0.846
13	0.122	1.318	1.444	0.776	0.741	1.000	0.986
14	0.246	1.124	1.040	0.894	0.805	1.000	0.951
15	1.000	0.879	1.067	0.989	0.683	0.000	0.692
16	0.160	0.984	1.408	0.183	0.710	1.000	0.928
17	0.210	0.589	1.161	0.592	0.803	1.000	0.658
18	1.000	0.672	1.325	0.783	0.655	0.000	0.825
19	1.000	1.162	1.440	0.059	0.538	0.000	0.764
#From	To	chi[to]	beta[fr]	lambda
0	6	0.172	0.165	1.000
0	9	0.163	0.163	1.000
0	11	0.451	0.360	1.000
0	14	0.326	0.154	1.000
0	17	0.013	0.157	1.000
1	0	0.273	0.139	1.000
1	9	0.188	0.269	1.000
1	14	0.334	0.042	1.000
1	17	0.162	0.549	1.000
2	3	0.170	0.940	1.000
2	4	0.068	0.029	1.000
2	13	0.151	0.031	1.000
3	3	0.026	0.366	1.000
3	4	0.161	0.466	1.000
3	13	0.260	0.168	1.000
4	4	0.159	1.000	1.000
5	2	0.176	0.130	1.000
5	3	0.171	0.437	1.000
5	6	0.023	0.148	1.000
5	8	0.140	0.047	1.000
5	10	0.274	0.238	1.000
6	2	0.020	0.107	1.000
6	3	0.152	0.173	1.000
6	6	0.111	0.624	1.000
6	8	0.047	0.095	1.000
7	2	0.088	0.145	1.000
7	6	0.181	0.049	1.000
7	8	0.141	0.137	1.000
7	9	0.259	0.210	1.000
7	16	0.631	0.274	1.000
7	17	0.182	0.186	1.000
8	3	0.046	0.387	1.000
8	4	0.149	0.430	1.000
8	13	0.054	0.183	1.000
9	2	0.022	0.199	1.000
9	6	0.071	0.074	1.000
9	8	0.200	0.246	1.000
9	9	0.086	0.283	1.000
9	16	0.228	0.061	1.000
9	17	0.028	0.137	1.000
10	3	0.042	0.209	1.000
10	4	0.178	0.266	1.000
10	8	0.088	0.524	1.000
11	2	0.129	0.131	1.000
11	6	0.175	0.295	1.000
11	9	0.008	0.246	1.000
11	14	0.139	0.229	1.000
11	17	0.006	0.099	1.000
12	2	0.100	0.052	1.000
12	3	0.090	0.050	1.000
12	8	0.109	0.125	1.000
12	10	0.276	0.774	1.000
13	3	0.181	0.215	1.000
13	4	0.159	0.629	1.000
13	13	0.492	0.156	1.000
14	2	0.277	0.242	1.000
14	6	0.033	0.015	1.000
14	8	0.168	0.239	1.000
14	9	0.063	0.199	1.000
14	16	0.141	0.131	1.000
14	17	0.246	0.174	1.000
15	2	0.017	0.218	1.000
15	3	0.044	0.238	1.000
15	8	0.107	0.326	1.000
15	10	0.451	0.218	1.000
16	3	0.036	0.061	1.000
16	4	0.064	0.492	1.000
16	13	0.043	0.447	1.000
17	3	0.042	0.673	1.000
17	4	0.061	0.327	1.000
18	0	0.727	0.211	1.000
18	6	0.055	0.055	1.000
18	9	0.028	0.222	1.000
18	11	0.549	0.161	1.000
18	14	0.160	0.236	1.000
18	17	0.223	0.113	1.000
19	2	0.172	0.240	1.000
19	6	0.178	0.034	1.000
19	9	0.206	0.288	1.000
19	14	0.041	0.187	1.000
19	17	0.139	0.250	1.000
