#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.228	1.368	1.424	0.109	0.575	1.000	0.576
1	0.060	0.760	1.119	0.407	0.974	1.000	0.816
2	0.393	0.566	1.346	0.829	0.602	1.000	0.601
3	1.000	0.785	1.074	0.675	0.574	0.000	0.557
4	0.122	1.176	1.337	0.989	0.853	1.000	0.746
5	0.076	1.329	1.459	0.526	0.723	1.000	0.000
6	1.000	0.533	1.218	0.753	0.822	0.000	0.977
7	0.393	1.195	1.346	0.517	0.955	1.000	0.609
8	0.311	1.426	1.252	0.994	0.617	1.000	0.580
9	0.084	0.790	1.214	0.854	0.516	1.000	0.586
10	0.085	0.839	1.068	0.379	0.655	1.000	0.673
11	0.137	0.848	1.262	0.664	0.775	1.000	0.982
12	0.311	1.267	1.397	0.264	0.542	1.000	0.734
13	1.000	1.125	1.485	0.227	0.626	0.000	0.757
14	0.083	0.520	1.202	0.949	0.727	1.000	0.820
15	0.137	0.561	1.408	0.628	0.701	1.000	0.556
16	0.195	0.639	1.355	0.482	0.646	1.000	0.750
17	0.118	1.264	1.231	0.423	0.612	1.000	0.732
18	1.000	1.460	1.271	0.882	0.607	0.000	0.677
19	0.048	0.708	1.024	0.967	0.563	1.000	0.656
#From	To	chi[to]	beta[fr]	lambda
0	5	0.036	1.000	1.000
1	5	0.047	0.340	1.000
1	10	0.097	0.290	1.000
1	14	0.150	0.154	1.000
1	17	0.095	0.215	1.000
2	0	0.075	0.108	1.000
2	5	0.103	0.129	1.000
2	8	0.397	0.159	1.000
2	12	0.112	0.257	1.000
2	15	0.433	0.012	1.000
2	16	0.379	0.174	1.000
2	17	0.026	0.161	1.000
3	0	0.216	0.204	1.000
3	7	0.219	0.071	1.000
3	8	0.108	0.318	1.000
3	12	0.391	0.223	1.000
3	17	0.042	0.184	1.000
4	5	0.038	0.166	1.000
4	10	0.132	0.240	1.000
4	14	0.079	0.257	1.000
4	17	0.025	0.254	1.000
4	19	1.000	0.083	1.000
5	5	0.041	1.000	1.000
6	0	0.108	0.007	1.000
6	2	1.000	0.156	1.000
6	7	0.521	0.134	1.000
6	8	0.258	0.012	1.000
6	12	0.015	0.226	1.000
6	16	0.466	0.225	1.000
6	17	0.084	0.240	1.000
7	5	0.089	0.197	1.000
7	9	0.069	0.033	1.000
7	10	0.010	0.213	1.000
7	14	0.113	0.191	1.000
7	17	0.078	0.366	1.000
8	0	0.271	0.028	1.000
8	1	0.090	0.171	1.000
8	4	1.000	0.321	1.000
8	5	0.047	0.113	1.000
8	9	0.040	0.218	1.000
8	10	0.107	0.051	1.000
8	17	0.094	0.097	1.000
9	5	0.037	0.217	1.000
9	10	0.179	0.352	1.000
9	14	0.087	0.201	1.000
9	17	0.068	0.230	1.000
10	1	0.323	0.172	1.000
10	5	0.032	0.329	1.000
10	9	0.385	0.031	1.000
10	10	0.138	0.280	1.000
10	14	0.096	0.029	1.000
10	17	0.051	0.158	1.000
11	5	0.058	0.423	1.000
11	11	0.616	0.577	1.000
12	0	0.298	0.197	1.000
12	5	0.043	0.071	1.000
12	9	0.283	0.141	1.000
12	15	0.567	0.143	1.000
12	16	0.154	0.222	1.000
12	17	0.096	0.226	1.000
13	0	0.032	0.259	1.000
13	7	0.260	0.153	1.000
13	8	0.237	0.209	1.000
13	12	0.482	0.288	1.000
13	17	0.046	0.091	1.000
14	5	0.084	0.307	1.000
14	10	0.021	0.236	1.000
14	14	0.110	0.210	1.000
14	17	0.041	0.247	1.000
15	1	0.587	0.239	1.000
15	5	0.085	0.167	1.000
15	9	0.223	0.347	1.000
15	10	0.134	0.036	1.000
15	14	0.199	0.005	1.000
15	17	0.098	0.207	1.000
16	5	0.071	0.089	1.000
16	10	0.081	0.569	1.000
16	17	0.037	0.341	1.000
17	5	0.093	0.169	1.000
17	10	0.081	0.270	1.000
17	14	0.082	0.228	1.000
17	17	0.033	0.333	1.000
18	5	0.078	0.399	1.000
18	10	0.019	0.233	1.000
18	14	0.085	0.270	1.000
18	17	0.084	0.098	1.000
19	5	0.018	0.784	1.000
19	11	0.384	0.216	1.000
