#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	0.648	1.228	0.960	0.997	1.000	0.589
1	0.092	1.155	1.218	0.706	0.610	1.000	0.659
2	1.000	0.887	1.494	0.433	0.624	0.000	0.726
3	0.393	0.588	1.282	0.058	0.971	1.000	0.674
4	0.147	0.659	1.045	0.502	0.995	1.000	0.643
5	0.246	0.595	1.075	0.955	0.784	1.000	0.619
6	1.000	1.429	1.125	0.734	0.864	0.000	0.958
7	1.000	0.635	1.324	0.495	0.854	0.000	0.663
8	0.124	1.404	1.164	0.846	0.709	1.000	0.514
9	1.000	0.543	1.061	0.125	0.788	0.000	0.927
10	0.132	1.415	1.285	0.082	0.587	1.000	0.563
11	0.393	0.908	1.422	0.499	0.931	1.000	0.551
12	1.000	0.751	1.006	0.398	0.766	0.000	0.702
13	1.000	0.741	1.350	0.278	0.847	0.000	0.928
14	0.393	1.228	1.122	0.811	0.844	1.000	0.794
15	0.393	0.779	1.308	0.017	0.871	1.000	0.640
16	0.150	1.013	1.471	0.027	0.996	1.000	0.534
17	1.000	0.834	1.437	0.709	0.961	0.000	0.879
18	0.095	1.433	1.250	0.871	0.584	1.000	0.960
19	0.147	1.157	1.430	0.936	0.580	1.000	0.504
20	0.141	1.051	1.035	0.435	0.911	1.000	0.958
21	0.059	0.918	1.082	0.193	0.703	1.000	0.600
22	0.393	1.007	1.132	0.092	0.991	1.000	0.532
23	1.000	0.512	1.114	0.818	0.511	0.000	0.531
24	0.154	0.636	1.299	0.858	0.754	1.000	0.792
25	0.147	1.323	1.445	0.506	0.983	1.000	0.929
26	1.000	1.225	1.246	0.307	0.850	0.000	0.805
27	1.000	0.790	1.256	0.874	0.804	0.000	0.928
28	0.103	0.579	1.240	0.789	0.962	1.000	0.898
29	0.141	0.687	1.466	0.300	0.948	1.000	0.800
#From	To	chi[to]	beta[fr]	lambda
0	18	0.072	0.451	1.000
0	21	0.036	0.549	1.000
1	0	0.072	0.306	1.000
1	16	0.038	0.387	1.000
1	28	0.060	0.062	1.000
1	29	0.100	0.246	1.000
2	11	0.300	0.146	1.000
2	14	0.133	0.143	1.000
2	15	0.124	0.384	1.000
2	16	0.077	0.327	1.000
3	5	0.038	0.274	1.000
3	10	0.065	0.063	1.000
3	16	0.105	0.150	1.000
3	20	0.085	0.169	1.000
3	24	1.000	0.185	1.000
3	29	0.037	0.159	1.000
4	1	0.268	0.186	1.000
4	8	0.222	0.080	1.000
4	10	0.133	0.151	1.000
4	16	0.069	0.160	1.000
4	28	0.073	0.207	1.000
4	29	0.122	0.216	1.000
5	8	0.145	0.198	1.000
5	10	0.138	0.312	1.000
5	16	0.027	0.227	1.000
5	20	0.303	0.181	1.000
5	29	0.017	0.082	1.000
6	8	0.072	0.181	1.000
6	10	0.146	0.286	1.000
6	16	0.076	0.209	1.000
6	20	0.062	0.064	1.000
6	29	0.009	0.261	1.000
7	1	0.319	0.005	1.000
7	4	0.380	0.126	1.000
7	8	0.180	0.180	1.000
7	10	0.133	0.197	1.000
7	16	0.030	0.090	1.000
7	19	0.501	0.049	1.000
7	25	0.810	0.133	1.000
7	28	0.158	0.015	1.000
7	29	0.094	0.206	1.000
8	0	0.146	0.108	1.000
8	16	0.093	0.470	1.000
8	28	0.025	0.170	1.000
8	29	0.001	0.252	1.000
9	0	0.179	0.191	1.000
9	16	0.079	0.235	1.000
9	28	0.180	0.138	1.000
9	29	0.113	0.436	1.000
10	0	0.091	0.344	1.000
10	18	0.164	0.315	1.000
10	28	0.054	0.342	1.000
11	18	0.168	0.224	1.000
11	21	0.446	0.776	1.000
12	18	0.019	1.000	1.000
13	0	0.157	0.380	1.000
13	16	0.069	0.076	1.000
13	28	0.062	0.198	1.000
13	29	0.015	0.346	1.000
14	0	0.086	0.335	1.000
14	16	0.002	0.257	1.000
14	28	0.042	0.093	1.000
14	29	0.111	0.315	1.000
15	8	0.155	0.211	1.000
15	10	0.061	0.334	1.000
15	16	0.029	0.071	1.000
15	20	0.019	0.164	1.000
15	29	0.083	0.221	1.000
16	0	0.068	0.298	1.000
16	18	0.054	0.402	1.000
16	28	0.164	0.300	1.000
17	3	1.000	0.064	1.000
17	5	0.962	0.043	1.000
17	10	0.075	0.614	1.000
17	16	0.075	0.280	1.000
18	18	0.019	0.633	1.000
18	21	0.036	0.367	1.000
19	18	0.038	0.628	1.000
19	21	0.481	0.372	1.000
20	1	0.258	0.021	1.000
20	4	0.620	0.008	1.000
20	8	0.008	0.217	1.000
20	10	0.021	0.013	1.000
20	16	0.037	0.050	1.000
20	19	0.499	0.209	1.000
20	25	0.190	0.237	1.000
20	29	0.119	0.246	1.000
21	18	0.121	1.000	1.000
22	0	0.143	0.357	1.000
22	18	0.183	0.397	1.000
22	28	0.010	0.247	1.000
23	11	0.426	0.010	1.000
23	14	0.150	0.138	1.000
23	15	0.497	0.075	1.000
23	16	0.089	0.777	1.000
24	8	0.219	0.322	1.000
24	10	0.101	0.277	1.000
24	16	0.011	0.129	1.000
24	20	0.532	0.262	1.000
24	29	0.015	0.010	1.000
25	0	0.005	0.219	1.000
25	1	0.155	0.199	1.000
25	10	0.126	0.056	1.000
25	16	0.008	0.330	1.000
25	28	0.138	0.080	1.000
25	29	0.057	0.116	1.000
26	11	0.249	0.148	1.000
26	14	0.359	0.271	1.000
26	15	0.018	0.218	1.000
26	22	1.000	0.363	1.000
27	11	0.025	0.224	1.000
27	14	0.358	0.284	1.000
27	15	0.360	0.181	1.000
27	16	0.069	0.311	1.000
28	18	0.162	1.000	1.000
29	0	0.054	0.168	1.000
29	16	0.017	0.348	1.000
29	28	0.034	0.308	1.000
29	29	0.108	0.176	1.000
