-0.46222	0.03694	0.02984	0.02348	-0.54642	0.00000	0.01129	0.03859	0.00000	0.00000
0.01689	-0.02617	0.06886	0.01382	-0.22025	0.00000	0.00455	0.10155	0.00000	0.00000
0.01166	-0.11796	0.00449	0.00862	-0.15205	0.19393	0.00314	0.05190	0.08675	0.00000
0.02525	-0.16582	0.05787	-0.59901	-0.32921	0.00000	0.00680	0.08361	0.00000	0.00000
0.03919	0.03454	0.02790	0.02196	-0.15217	0.00000	0.00892	0.03608	0.00000	0.00000
0.00000	0.00000	-0.11027	0.00000	0.00000	-1.04670	0.00000	0.00000	-0.09208	-0.20517
0.00549	0.00483	0.00390	0.00307	-0.01133	0.00000	-0.02949	0.00505	0.00000	0.00000
0.02747	-0.31400	0.09129	0.02089	-0.35818	0.00000	0.00740	-0.03360	0.00000	0.00000
0.00000	0.00000	-0.33893	0.00000	0.00000	0.01016	0.00000	0.00000	-0.63967	-0.14815
0.00000	0.00000	0.00000	0.00000	0.00000	0.25101	0.00000	0.00000	0.32104	-0.24384
