#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.577	1.449	0.763	0.788	0.000	0.700
1	0.165	0.635	1.468	0.541	0.694	1.000	0.556
2	0.311	0.813	1.007	0.540	0.825	1.000	0.903
3	1.000	0.909	1.258	0.211	0.638	0.000	0.862
4	0.121	1.290	1.177	0.169	0.683	1.000	0.869
5	1.000	0.692	1.305	0.916	0.981	0.000	0.964
6	0.203	1.263	1.447	0.996	0.872	1.000	0.949
7	0.083	0.988	1.016	0.487	0.789	1.000	0.587
8	0.137	0.643	1.230	0.870	0.941	1.000	0.558
9	0.070	1.048	1.489	0.981	0.813	1.000	0.835
10	0.627	0.760	1.343	0.520	0.817	1.000	0.887
11	1.000	1.246	1.175	0.150	0.674	0.000	0.744
12	0.146	0.963	1.210	0.907	0.797	1.000	0.806
13	0.067	0.810	1.179	0.865	0.739	1.000	0.000
14	0.393	1.229	1.292	0.384	0.812	1.000	0.767
15	1.000	1.476	1.246	0.909	0.686	0.000	0.694
16	0.349	1.200	1.307	0.189	0.514	1.000	0.803
17	0.060	0.967	1.270	0.952	0.539	1.000	0.522
18	0.103	1.321	1.167	0.482	0.929	1.000	0.777
19	0.393	0.638	1.240	0.093	0.893	1.000	0.938
20	1.000	0.747	1.487	0.633	0.594	0.000	0.989
21	0.153	0.950	1.102	0.078	0.735	1.000	0.871
22	0.131	1.186	1.096	0.818	0.702	1.000	0.922
23	0.137	1.060	1.461	0.684	0.575	1.000	0.759
24	0.131	1.105	1.181	0.356	0.684	1.000	0.880
25	0.086	0.941	1.494	0.853	0.788	1.000	0.605
26	0.281	1.040	1.430	0.537	0.582	1.000	0.819
27	0.094	1.013	1.467	0.799	0.855	1.000	0.610
28	0.087	1.346	1.406	0.030	0.780	1.000	0.938
29	0.067	1.055	1.058	0.760	0.916	1.000	0.978
#From	To	chi[to]	beta[fr]	lambda
0	12	0.646	0.493	1.000
0	13	0.062	0.507	1.000
1	4	0.541	0.043	1.000
1	9	0.103	0.157	1.000
1	21	0.158	0.077	1.000
1	22	0.128	0.259	1.000
1	24	0.084	0.292	1.000
1	26	0.283	0.082	1.000
1	27	0.080	0.090	1.000
2	7	0.358	0.204	1.000
2	18	0.272	0.334	1.000
2	23	0.082	0.100	1.000
2	27	0.013	0.143	1.000
2	28	0.092	0.218	1.000
3	13	0.026	0.331	1.000
3	17	0.360	0.162	1.000
3	27	0.118	0.156	1.000
3	28	0.102	0.223	1.000
3	29	0.146	0.128	1.000
4	9	0.639	0.020	1.000
4	21	0.196	0.164	1.000
4	22	0.007	0.087	1.000
4	23	0.222	0.189	1.000
4	24	0.059	0.054	1.000
4	25	0.461	0.173	1.000
4	27	0.090	0.164	1.000
4	28	0.167	0.148	1.000
5	6	0.201	0.338	1.000
5	21	0.043	0.468	1.000
5	23	0.250	0.032	1.000
5	27	0.100	0.052	1.000
5	28	0.004	0.109	1.000
6	13	0.062	0.820	1.000
6	29	0.157	0.180	1.000
7	13	0.072	0.060	1.000
7	17	0.066	0.090	1.000
7	27	0.125	0.093	1.000
7	28	0.024	0.286	1.000
7	29	0.034	0.471	1.000
8	12	0.354	0.703	1.000
8	13	0.058	0.297	1.000
9	13	0.018	0.373	1.000
9	29	0.076	0.627	1.000
10	1	0.948	0.103	1.000
10	2	0.567	0.104	1.000
10	4	0.391	0.004	1.000
10	10	0.523	0.111	1.000
10	16	0.250	0.043	1.000
10	21	0.188	0.098	1.000
10	22	0.328	0.119	1.000
10	24	0.239	0.163	1.000
10	26	0.378	0.140	1.000
10	27	0.104	0.115	1.000
11	16	0.439	1.000	1.000
12	13	0.059	1.000	1.000
13	13	0.055	1.000	1.000
14	6	0.159	0.211	1.000
14	21	0.205	0.062	1.000
14	22	0.346	0.138	1.000
