#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.235	0.803	1.344	0.772	0.747	1.000	0.963
1	1.000	1.055	1.249	0.286	0.570	0.000	0.662
2	0.393	1.068	1.054	0.286	0.900	1.000	0.899
3	1.000	0.952	1.298	0.703	0.943	0.000	0.787
4	1.000	0.613	1.235	0.373	0.506	0.000	0.505
5	1.000	0.762	1.281	0.671	0.575	0.000	0.815
6	1.000	0.809	1.043	0.228	0.995	0.000	0.644
7	0.171	1.230	1.277	0.038	0.927	1.000	0.835
8	1.000	0.571	1.490	0.963	0.596	0.000	0.543
9	1.000	0.697	1.227	0.527	0.849	0.000	0.979
10	0.141	0.611	1.142	0.910	0.608	1.000	0.000
11	0.246	0.753	1.148	0.062	0.968	1.000	0.777
12	0.293	0.609	1.378	0.273	0.794	1.000	0.879
13	0.195	0.561	1.324	0.600	0.683	1.000	0.934
14	0.246	1.384	1.489	0.385	0.919	1.000	0.832
15	0.627	1.203	1.159	0.429	0.990	1.000	0.532
16	0.496	1.333	1.378	0.433	0.683	1.000	0.658
17	0.180	0.723	1.203	0.851	0.719	1.000	0.548
18	0.393	0.731	1.200	0.516	0.933	1.000	0.000
19	0.336	0.592	1.149	0.746	0.645	1.000	0.985
#From	To	chi[to]	beta[fr]	lambda
0	10	0.138	0.580	1.000
0	17	0.091	0.420	1.000
1	10	0.132	0.753	1.000
1	17	0.074	0.247	1.000
2	17	0.119	1.000	1.000
3	0	0.228	0.252	1.000
3	12	0.044	0.422	1.000
3	13	0.162	0.105	1.000
3	14	0.659	0.221	1.000
4	2	1.000	0.311	1.000
4	7	0.375	0.094	1.000
4	13	0.157	0.203	1.000
4	17	0.083	0.346	1.000
4	19	0.370	0.046	1.000
5	18	0.553	1.000	1.000
6	15	0.390	0.299	1.000
6	18	0.447	0.701	1.000
7	10	0.184	0.610	1.000
7	17	0.089	0.390	1.000
8	10	0.080	0.474	1.000
8	17	0.040	0.526	1.000
9	0	0.193	0.243	1.000
9	12	0.138	0.354	1.000
9	13	0.025	0.371	1.000
9	14	0.289	0.033	1.000
11	0	0.231	0.267	1.000
11	13	0.201	0.213	1.000
11	14	0.052	0.520	1.000
12	10	0.213	0.229	1.000
12	13	0.068	0.467	1.000
12	17	0.109	0.304	1.000
13	17	0.110	1.000	1.000
14	7	0.096	0.240	1.000
14	13	0.094	0.162	1.000
14	17	0.094	0.456	1.000
14	19	0.305	0.143	1.000
15	0	0.271	0.010	1.000
15	11	1.000	0.167	1.000
15	12	0.390	0.165	1.000
15	13	0.161	0.279	1.000
15	15	0.610	0.116	1.000
15	16	0.533	0.263	1.000
16	0	0.077	0.456	1.000
16	12	0.428	0.127	1.000
16	13	0.119	0.031	1.000
16	16	0.467	0.385	1.000
17	10	0.254	0.618	1.000
17	17	0.102	0.382	1.000
19	7	0.530	0.310	1.000
19	13	0.012	0.321	1.000
19	17	0.090	0.208	1.000
19	19	0.325	0.161	1.000
