#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.087	1.345	0.819	0.668	0.000	0.854
1	0.165	0.862	1.222	0.893	0.938	1.000	0.733
2	0.311	1.270	1.134	0.896	0.576	1.000	0.785
3	1.000	1.442	1.028	0.199	0.867	0.000	0.594
4	0.121	1.129	1.013	0.112	0.815	1.000	0.590
5	1.000	0.712	1.307	0.605	0.849	0.000	0.643
6	0.203	0.889	1.173	0.927	0.952	1.000	0.778
7	0.083	0.581	1.431	0.421	0.655	1.000	0.802
8	0.137	1.397	1.130	0.215	0.811	1.000	0.505
9	0.070	0.943	1.480	0.332	0.938	1.000	0.850
10	0.627	0.617	1.133	0.666	0.652	1.000	0.525
11	1.000	0.848	1.322	0.558	0.669	0.000	0.617
12	0.146	0.568	1.034	0.925	0.761	1.000	0.801
13	0.067	1.013	1.346	0.241	0.704	1.000	0.000
14	0.393	0.801	1.445	0.378	0.935	1.000	0.974
15	1.000	0.917	1.076	0.587	0.932	0.000	0.864
16	0.349	1.203	1.007	0.514	0.928	1.000	0.586
17	0.060	0.947	1.339	0.109	0.576	1.000	0.720
18	0.103	0.889	1.357	0.924	0.512	1.000	0.880
19	0.393	0.952	1.232	0.877	0.609	1.000	0.609
20	1.000	0.815	1.036	0.322	0.927	0.000	0.625
21	0.153	0.777	1.075	0.018	0.665	1.000	0.623
22	0.131	1.195	1.019	0.606	0.738	1.000	0.819
23	0.137	0.821	1.372	0.531	0.595	1.000	0.986
24	0.131	0.973	1.252	0.891	0.598	1.000	0.645
25	0.086	0.857	1.436	0.376	0.573	1.000	0.951
26	0.281	1.493	1.165	0.755	0.836	1.000	0.902
27	0.094	1.225	1.477	0.470	0.853	1.000	0.676
28	0.087	0.823	1.179	0.039	0.649	1.000	0.908
29	0.067	0.813	1.314	0.568	0.560	1.000	0.864
#From	To	chi[to]	beta[fr]	lambda
0	12	0.882	0.407	1.000
0	13	0.061	0.593	1.000
1	4	0.195	0.061	1.000
1	9	0.568	0.243	1.000
1	21	0.238	0.152	1.000
1	22	0.261	0.145	1.000
1	24	0.071	0.073	1.000
1	26	0.269	0.075	1.000
1	27	0.047	0.251	1.000
2	7	0.224	0.082	1.000
2	18	0.084	0.130	1.000
2	23	0.114	0.201	1.000
2	27	0.033	0.292	1.000
2	28	0.229	0.295	1.000
3	13	0.012	0.075	1.000
3	17	0.202	0.183	1.000
3	27	0.121	0.169	1.000
3	28	0.070	0.287	1.000
3	29	0.152	0.286	1.000
4	9	0.315	0.090	1.000
4	21	0.199	0.020	1.000
4	22	0.220	0.054	1.000
4	23	0.025	0.183	1.000
4	24	0.107	0.165	1.000
4	25	0.478	0.136	1.000
4	27	0.084	0.196	1.000
4	28	0.046	0.157	1.000
5	6	0.535	0.293	1.000
5	21	0.077	0.252	1.000
5	23	0.215	0.017	1.000
5	27	0.029	0.298	1.000
5	28	0.046	0.139	1.000
6	13	0.030	0.071	1.000
6	29	0.175	0.929	1.000
7	13	0.039	0.363	1.000
7	17	0.182	0.097	1.000
7	27	0.089	0.267	1.000
7	28	0.145	0.202	1.000
7	29	0.118	0.071	1.000
8	12	0.118	0.925	1.000
8	13	0.100	0.075	1.000
9	13	0.024	0.549	1.000
9	29	0.017	0.451	1.000
10	1	0.490	0.023	1.000
10	2	0.475	0.137	1.000
10	4	0.646	0.004	1.000
10	10	0.485	0.017	1.000
10	16	0.308	0.247	1.000
10	21	0.183	0.088	1.000
10	22	0.094	0.155	1.000
10	24	0.168	0.190	1.000
10	26	0.180	0.077	1.000
10	27	0.093	0.063	1.000
11	16	0.262	1.000	1.000
12	13	0.016	1.000	1.000
13	13	0.063	1.000	1.000
14	6	0.196	0.077	1.000
14	21	0.075	0.086	1.000
14	22	0.020	0.089	1.000
14	23	0.196	0.167	1.000
14	24	0.032	0.175	1.000
14	25	0.522	0.004	1.000
14	27	0.038	0.187	1.000
14	28	0.167	0.216	1.000
15	2	0.525	0.067	1.000
15	10	0.515	0.173	1.000
15	14	1.000	0.132	1.000
15	16	0.229	0.092	1.000
15	19	1.000	0.170	1.000
15	21	0.203	0.057	1.000
15	22	0.224	0.021	1.000
15	24	0.230	0.176	1.000
15	26	0.278	0.111	1.000
16	6	0.268	0.183	1.000
16	7	0.687	0.188	1.000
16	8	1.000	0.289	1.000
16	23	0.450	0.315	1.000
16	27	0.082	0.009	1.000
16	28	0.024	0.016	1.000
17	13	0.084	1.000	1.000
18	13	0.105	0.134	1.000
18	17	0.132	0.054	1.000
18	18	0.266	0.286	1.000
18	27	0.112	0.297	1.000
18	28	0.007	0.229	1.000
19	13	0.014	0.906	1.000
19	29	0.106	0.094	1.000
20	16	0.201	1.000	1.000
21	13	0.069	1.000	1.000
22	13	0.030	0.090	1.000
22	17	0.063	0.254	1.000
22	18	0.284	0.267	1.000
22	27	0.086	0.214	1.000
22	28	0.039	0.175	1.000
23	13	0.090	0.183	1.000
23	17	0.207	0.310	1.000
23	18	0.064	0.116	1.000
23	27	0.030	0.179	1.000
23	28	0.011	0.057	1.000
23	29	0.151	0.155	1.000
24	13	0.025	0.563	1.000
24	29	0.157	0.437	1.000
25	7	0.089	0.042	1.000
25	13	0.079	0.211	1.000
25	17	0.213	0.211	1.000
25	18	0.302	0.097	1.000
25	27	0.036	0.211	1.000
25	28	0.215	0.227	1.000
26	1	0.510	0.121	1.000
26	4	0.159	0.152	1.000
26	9	0.117	0.133	1.000
26	21	0.026	0.158	1.000
26	22	0.180	0.106	1.000
26	24	0.392	0.102	1.000
26	26	0.273	0.119	1.000
26	27	0.120	0.110	1.000
27	13	0.036	1.000	1.000
28	13	0.046	0.350	1.000
28	29	0.124	0.650	1.000
29	13	0.079	1.000	1.000
