#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.110	0.743	1.291	0.593	0.612	1.000	0.681
1	0.113	0.972	1.354	0.827	0.681	1.000	0.666
2	0.393	0.683	1.477	0.909	0.694	1.000	0.883
3	0.393	1.274	1.006	0.591	0.849	1.000	0.743
4	0.393	1.486	1.115	0.472	0.712	1.000	0.730
5	0.057	0.889	1.313	0.834	0.908	1.000	0.000
6	0.627	1.401	1.219	0.819	0.585	1.000	0.918
7	0.393	1.264	1.246	0.243	0.887	1.000	0.000
8	0.255	1.339	1.080	0.420	0.698	1.000	0.730
9	0.065	1.116	1.115	0.965	0.719	1.000	0.000
10	0.183	0.720	1.243	0.248	0.583	1.000	0.685
11	1.000	0.904	1.403	0.765	0.675	0.000	0.925
12	0.393	0.932	1.482	0.130	0.568	1.000	0.680
13	0.393	0.821	1.352	0.312	0.827	1.000	0.852
14	0.122	0.825	1.238	0.191	0.841	1.000	0.882
15	0.104	1.360	1.322	0.522	0.926	1.000	0.798
16	1.000	0.911	1.069	0.514	0.869	0.000	0.898
17	0.093	0.863	1.182	0.442	0.838	1.000	0.629
18	1.000	0.750	1.100	0.205	0.600	0.000	0.984
19	0.054	1.073	1.485	0.036	0.622	1.000	0.688
20	0.237	0.867	1.317	0.222	0.728	1.000	0.656
21	0.123	0.824	1.356	0.009	0.643	1.000	0.629
22	0.137	1.405	1.401	0.223	0.645	1.000	0.000
23	0.078	1.165	1.362	0.394	0.869	1.000	0.000
24	0.393	0.820	1.427	0.827	0.596	1.000	0.696
25	0.175	1.200	1.004	0.997	0.897	1.000	0.977
26	0.065	0.597	1.352	0.201	0.576	1.000	0.000
27	0.311	1.280	1.335	0.029	0.896	1.000	0.594
28	0.305	1.416	1.420	0.750	0.630	1.000	0.941
29	0.119	1.224	1.102	0.798	0.979	1.000	0.520
#From	To	chi[to]	beta[fr]	lambda
0	9	0.145	0.349	1.000
0	23	0.299	0.177	1.000
0	26	0.011	0.474	1.000
1	9	0.083	0.459	1.000
1	26	0.258	0.541	1.000
2	2	0.686	0.260	1.000
2	9	0.309	0.233	1.000
2	23	0.216	0.089	1.000
2	26	0.252	0.418	1.000
3	1	0.083	0.223	1.000
3	10	0.157	0.043	1.000
3	14	0.073	0.197	1.000
3	17	0.087	0.012	1.000
3	21	0.121	0.216	1.000
3	22	0.267	0.134	1.000
3	25	0.148	0.019	1.000
3	29	0.065	0.155	1.000
4	2	0.314	0.307	1.000
4	5	0.352	0.353	1.000
4	9	0.171	0.060	1.000
4	23	0.376	0.011	1.000
4	26	0.175	0.270	1.000
6	6	0.453	0.176	1.000
6	8	0.037	0.204	1.000
6	10	0.037	0.297	1.000
6	20	0.231	0.006	1.000
6	25	0.230	0.018	1.000
6	27	0.194	0.299	1.000
8	0	0.726	0.158	1.000
8	8	0.311	0.088	1.000
8	10	0.168	0.013	1.000
8	15	0.403	0.013	1.000
8	20	0.066	0.262	1.000
8	21	0.140	0.112	1.000
8	25	0.147	0.163	1.000
8	29	0.149	0.191	1.000
10	1	0.016	0.267	1.000
10	14	0.123	0.092	1.000
10	17	0.010	0.269	1.000
10	21	0.040	0.209	1.000
10	29	0.093	0.164	1.000
11	1	0.181	0.082	1.000
11	4	1.000	0.123	1.000
11	7	1.000	0.054	1.000
11	10	0.118	0.158	1.000
11	13	1.000	0.114	1.000
11	14	0.175	0.118	1.000
11	17	0.081	0.025	1.000
11	21	0.100	0.003	1.000
11	25	0.050	0.141	1.000
11	29	0.221	0.180	1.000
12	10	0.028	0.526	1.000
12	12	0.515	0.080	1.000
12	25	0.082	0.395	1.000
13	1	0.130	0.265	1.000
13	14	0.269	0.288	1.000
13	17	0.188	0.271	1.000
13	21	0.045	0.092	1.000
13	29	0.184	0.084	1.000
14	17	0.154	0.315	1.000
14	19	0.383	0.222	1.000
14	21	0.037	0.463	1.000
15	1	0.189	0.072	1.000
15	14	0.164	0.295	1.000
15	17	0.224	0.177	1.000
15	21	0.019	0.108	1.000
15	29	0.126	0.347	1.000
16	3	1.000	0.266	1.000
16	10	0.059	0.398	1.000
16	24	1.000	0.336	1.000
17	9	0.226	0.415	1.000
17	23	0.108	0.189	1.000
17	26	0.054	0.396	1.000
18	6	0.547	0.146	1.000
18	8	0.180	0.185	1.000
18	10	0.129	0.131	1.000
18	20	0.120	0.112	1.000
18	25	0.148	0.209	1.000
18	27	0.806	0.216	1.000
19	5	0.648	1.000	1.000
20	8	0.209	0.024	1.000
20	10	0.014	0.090	1.000
20	15	0.392	0.054	1.000
20	20	0.332	0.434	1.000
20	21	0.045	0.268	1.000
20	25	0.167	0.087	1.000
20	28	0.809	0.042	1.000
21	17	0.034	0.270	1.000
21	19	0.311	0.272	1.000
21	21	0.148	0.458	1.000
24	10	0.046	0.318	1.000
24	12	0.485	0.166	1.000
24	20	0.046	0.265	1.000
24	25	0.010	0.251	1.000
25	1	0.211	0.264	1.000
25	17	0.159	0.253	1.000
25	19	0.306	0.211	1.000
25	21	0.082	0.272	1.000
27	1	0.189	0.142	1.000
27	10	0.184	0.193	1.000
27	14	0.196	0.183	1.000
27	17	0.063	0.185	1.000
27	21	0.083	0.088	1.000
27	22	0.733	0.024	1.000
27	29	0.162	0.184	1.000
28	0	0.274	0.029	1.000
28	8	0.263	0.131	1.000
28	10	0.062	0.033	1.000
28	15	0.205	0.128	1.000
28	20	0.207	0.008	1.000
28	21	0.140	0.344	1.000
28	25	0.017	0.043	1.000
28	28	0.191	0.284	1.000
29	9	0.067	0.450	1.000
29	26	0.250	0.550	1.000
