#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.640	1.309	0.877	0.787	0.000	0.508
1	0.158	0.585	1.335	0.275	0.944	1.000	0.989
2	0.153	0.768	1.042	0.905	0.733	1.000	0.984
3	0.134	0.839	1.051	0.270	0.908	1.000	0.606
4	0.627	0.812	1.343	0.203	0.640	1.000	0.554
5	0.279	0.663	1.224	0.274	0.867	1.000	0.856
6	0.393	1.020	1.120	0.404	0.813	1.000	0.911
7	1.000	0.627	1.197	0.056	0.696	0.000	0.986
8	1.000	1.444	1.277	0.357	0.983	0.000	0.623
9	0.393	0.793	1.145	0.916	0.817	1.000	0.567
10	1.000	1.406	1.202	0.105	0.877	0.000	0.548
11	0.154	0.557	1.444	0.007	0.878	1.000	0.666
12	1.000	1.195	1.337	0.844	0.756	0.000	0.972
13	1.000	1.183	1.112	0.156	0.913	0.000	0.753
14	0.091	0.839	1.381	0.025	0.944	1.000	0.502
15	0.192	1.316	1.427	0.596	0.743	1.000	0.821
16	0.336	0.699	1.119	0.383	0.729	1.000	0.613
17	0.134	0.835	1.461	0.141	0.827	1.000	0.871
18	0.110	1.323	1.224	0.866	0.704	1.000	0.817
19	0.209	1.360	1.407	0.075	0.554	1.000	0.753
#From	To	chi[to]	beta[fr]	lambda
0	1	0.140	0.291	1.000
0	4	0.880	0.218	1.000
0	5	0.128	0.284	1.000
0	15	0.106	0.063	1.000
0	16	0.522	0.144	1.000
1	14	0.252	0.517	1.000
1	18	0.129	0.483	1.000
2	1	0.024	0.187	1.000
2	2	0.172	0.201	1.000
2	3	0.069	0.124	1.000
2	15	0.059	0.114	1.000
2	17	0.035	0.123	1.000
2	18	0.029	0.057	1.000
2	19	0.214	0.194	1.000
3	14	0.108	0.638	1.000
3	18	0.004	0.362	1.000
4	1	0.152	0.297	1.000
4	4	0.120	0.289	1.000
4	5	0.093	0.141	1.000
4	15	0.065	0.081	1.000
4	16	0.184	0.191	1.000
5	1	0.124	0.103	1.000
5	2	0.385	0.031	1.000
5	3	0.105	0.240	1.000
5	15	0.100	0.251	1.000
5	17	0.018	0.162	1.000
5	18	0.021	0.154	1.000
5	19	0.333	0.059	1.000
6	1	0.149	0.263	1.000
6	5	0.004	0.355	1.000
6	15	0.015	0.382	1.000
7	5	0.110	0.382	1.000
7	6	0.850	0.376	1.000
7	15	0.097	0.242	1.000
8	5	0.020	0.577	1.000
8	6	0.150	0.144	1.000
8	15	0.014	0.279	1.000
9	1	0.098	0.082	1.000
9	2	0.256	0.176	1.000
9	3	0.018	0.118	1.000
9	5	0.059	0.010	1.000
9	11	1.000	0.163	1.000
9	15	0.071	0.166	1.000
9	17	0.101	0.059	1.000
9	18	0.129	0.040	1.000
9	19	0.174	0.186	1.000
10	1	0.085	0.247	1.000
10	3	0.305	0.132	1.000
10	5	0.150	0.208	1.000
10	15	0.026	0.147	1.000
10	17	0.174	0.126	1.000
10	18	0.141	0.014	1.000
10	19	0.258	0.127	1.000
11	1	0.106	0.085	1.000
11	2	0.030	0.309	1.000
11	3	0.144	0.105	1.000
11	15	0.067	0.129	1.000
11	17	0.305	0.214	1.000
11	18	0.167	0.158	1.000
12	5	0.152	0.385	1.000
12	15	0.088	0.239	1.000
12	16	0.294	0.377	1.000
13	1	0.077	0.042	1.000
13	3	0.147	0.082	1.000
13	5	0.113	0.349	1.000
13	9	1.000	0.122	1.000
13	15	0.086	0.187	1.000
13	17	0.122	0.043	1.000
13	18	0.021	0.175	1.000
14	14	0.251	0.901	1.000
14	18	0.118	0.099	1.000
15	14	0.230	0.796	1.000
15	18	0.006	0.204	1.000
16	1	0.045	0.410	1.000
16	5	0.171	0.281	1.000
16	15	0.103	0.309	1.000
17	14	0.090	0.340	1.000
17	18	0.027	0.660	1.000
18	14	0.070	0.089	1.000
18	18	0.151	0.911	1.000
19	1	0.002	0.225	1.000
19	2	0.157	0.105	1.000
19	3	0.213	0.220	1.000
19	15	0.103	0.141	1.000
19	17	0.245	0.137	1.000
19	18	0.056	0.089	1.000
19	19	0.020	0.082	1.000
