#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.774	1.377	0.001	0.967	1.000	0.542
1	0.125	1.239	1.100	0.089	0.558	1.000	0.562
2	0.023	0.596	1.058	0.038	0.576	1.000	0.935
3	0.032	0.549	1.461	0.748	0.522	1.000	0.878
4	0.026	0.976	1.149	0.001	0.782	1.000	0.732
5	0.040	1.161	1.312	0.666	0.660	1.000	0.935
6	0.131	1.007	1.490	0.424	0.504	1.000	0.587
7	0.020	0.904	1.161	0.420	0.646	1.000	0.947
8	0.014	0.812	1.224	0.774	0.973	1.000	0.948
9	0.017	0.778	1.482	0.740	0.622	1.000	0.990
10	0.020	0.648	1.301	0.900	0.964	1.000	0.857
11	0.010	1.134	1.458	0.655	0.553	1.000	0.739
12	0.083	1.013	1.190	0.921	0.566	1.000	0.763
13	0.044	1.004	1.076	0.597	0.863	1.000	0.581
14	0.078	1.284	1.112	0.910	0.991	1.000	0.577
15	0.052	0.716	1.355	0.327	0.767	1.000	0.807
16	0.393	0.993	1.115	0.414	0.810	1.000	0.522
17	0.022	1.205	1.066	0.639	0.942	1.000	0.979
18	0.393	0.896	1.307	0.326	0.919	1.000	0.815
19	1.000	1.258	1.174	0.067	0.888	0.000	0.989
20	0.049	0.987	1.334	0.673	0.885	1.000	0.595
21	0.027	1.308	1.380	0.190	0.591	1.000	0.936
22	0.211	0.957	1.107	0.612	0.710	1.000	0.646
23	0.021	1.232	1.428	0.867	0.688	1.000	0.694
24	0.017	1.203	1.347	0.556	0.796	1.000	0.687
25	0.050	1.493	1.213	0.666	0.926	1.000	0.657
26	0.167	1.348	1.190	0.814	0.556	1.000	0.642
27	0.026	0.792	1.312	0.353	0.860	1.000	0.858
28	0.016	1.411	1.039	0.611	0.705	1.000	0.565
29	0.120	1.164	1.248	0.602	0.776	1.000	0.511
#From	To	chi[to]	beta[fr]	lambda
0	0	0.331	0.235	1.000
0	3	0.174	0.081	1.000
0	5	0.624	0.040	1.000
0	13	0.003	0.179	1.000
0	14	0.158	0.221	1.000
0	20	0.064	0.014	1.000
0	21	0.069	0.055	1.000
0	25	0.323	0.174	1.000
1	8	0.044	0.337	1.000
1	9	0.012	0.271	1.000
1	11	0.158	0.016	1.000
1	24	0.067	0.182	1.000
1	28	0.121	0.194	1.000
2	7	0.111	0.054	1.000
2	8	0.097	0.102	1.000
2	9	0.086	0.192	1.000
2	10	0.016	0.252	1.000
2	21	0.075	0.096	1.000
2	23	0.118	0.107	1.000
2	24	0.019	0.196	1.000
3	8	0.042	0.230	1.000
3	9	0.016	0.227	1.000
3	11	0.168	0.251	1.000
3	24	0.058	0.137	1.000
3	28	0.004	0.154	1.000
4	8	0.044	0.224	1.000
4	9	0.068	0.257	1.000
4	11	0.092	0.049	1.000
4	24	0.123	0.271	1.000
4	28	0.112	0.200	1.000
5	2	0.251	0.207	1.000
5	3	0.019	0.139	1.000
5	13	0.165	0.266	1.000
5	17	0.206	0.252	1.000
5	20	0.052	0.028	1.000
5	21	0.026	0.093	1.000
5	23	0.042	0.015	1.000
6	2	0.162	0.107	1.000
6	3	0.064	0.131	1.000
6	4	0.338	0.103	1.000
6	6	0.441	0.007	1.000
6	10	0.056	0.094	1.000
6	17	0.057	0.067	1.000
6	20	0.089	0.077	1.000
6	21	0.069	0.094	1.000
6	23	0.018	0.085	1.000
6	24	0.023	0.128	1.000
6	27	0.507	0.109	1.000
7	7	0.032	0.019	1.000
7	8	0.025	0.143	1.000
7	9	0.046	0.277	1.000
7	21	0.078	0.017	1.000
7	23	0.030	0.161	1.000
7	24	0.051	0.129	1.000
7	28	0.110	0.253	1.000
8	8	0.089	0.130	1.000
8	11	0.032	0.086	1.000
8	24	0.062	0.126	1.000
8	28	0.046	0.658	1.000
