#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.270	1.156	1.264	0.812	0.713	1.000	0.604
1	0.094	1.300	1.429	0.459	0.736	1.000	0.000
2	0.393	0.737	1.176	0.680	0.511	1.000	0.790
3	0.129	1.439	1.315	0.895	0.697	1.000	0.704
4	0.106	0.863	1.203	0.640	0.566	1.000	0.561
5	1.000	1.349	1.186	0.587	0.891	0.000	0.793
6	0.106	0.600	1.267	0.496	0.774	1.000	0.905
7	0.144	0.972	1.247	0.294	0.512	1.000	0.949
8	0.393	0.833	1.025	0.481	0.733	1.000	0.651
9	0.151	1.377	1.329	0.279	0.543	1.000	0.947
10	1.000	0.615	1.217	0.299	0.708	0.000	0.640
11	0.106	1.004	1.430	0.319	0.792	1.000	0.551
12	0.393	1.272	1.168	0.225	0.675	1.000	0.516
13	1.000	1.499	1.343	0.206	0.612	0.000	0.973
14	0.393	0.981	1.252	0.045	0.815	1.000	0.993
15	0.246	0.644	1.194	0.854	0.612	1.000	0.617
16	0.122	1.430	1.219	0.860	0.504	1.000	0.975
17	1.000	1.498	1.387	0.346	0.532	0.000	0.675
18	1.000	1.440	1.479	0.529	0.852	0.000	0.873
19	0.228	0.980	1.171	0.254	0.838	1.000	0.873
20	0.151	1.073	1.265	0.606	0.534	1.000	0.722
21	0.106	0.824	1.488	0.745	0.917	1.000	0.816
22	0.311	0.777	1.281	0.862	0.680	1.000	0.754
23	1.000	0.558	1.341	0.817	0.514	0.000	0.952
24	1.000	1.486	1.036	0.599	0.655	0.000	0.992
25	1.000	0.613	1.021	0.637	0.551	0.000	0.875
26	0.270	0.803	1.042	0.858	0.632	1.000	0.789
27	0.627	0.760	1.420	0.968	0.684	1.000	0.833
28	0.234	1.055	1.416	0.769	0.941	1.000	0.913
29	0.266	1.225	1.254	0.042	0.625	1.000	0.832
#From	To	chi[to]	beta[fr]	lambda
0	3	0.036	0.561	1.000
0	7	0.106	0.108	1.000
0	16	0.142	0.014	1.000
0	20	0.071	0.316	1.000
1	1	0.112	1.000	1.000
2	1	0.027	0.373	1.000
2	3	0.112	0.549	1.000
2	20	0.098	0.078	1.000
3	1	0.059	1.000	1.000
4	1	0.090	1.000	1.000
5	0	0.541	0.433	1.000
5	12	0.368	0.082	1.000
5	15	0.368	0.361	1.000
5	26	0.099	0.081	1.000
5	29	0.126	0.042	1.000
6	1	0.200	1.000	1.000
7	1	0.113	1.000	1.000
8	0	0.050	0.098	1.000
8	12	0.320	0.084	1.000
8	15	0.107	0.366	1.000
8	26	0.298	0.353	1.000
8	29	0.210	0.099	1.000
9	3	0.057	0.519	1.000
9	16	0.063	0.046	1.000
9	20	0.086	0.434	1.000
10	9	0.114	0.359	1.000
10	19	0.472	0.077	1.000
10	22	0.800	0.386	1.000
10	27	0.167	0.057	1.000
10	29	0.276	0.121	1.000
11	3	0.103	0.456	1.000
11	16	0.110	0.066	1.000
11	20	0.066	0.478	1.000
12	0	0.196	0.086	1.000
12	12	0.176	0.273	1.000
12	15	0.067	0.148	1.000
12	26	0.088	0.303	1.000
12	29	0.067	0.191	1.000
13	0	0.068	0.053	1.000
13	2	1.000	0.264	1.000
13	8	1.000	0.196	1.000
13	26	0.353	0.487	1.000
14	3	0.017	0.347	1.000
14	7	0.330	0.084	1.000
14	16	0.068	0.327	1.000
14	20	0.061	0.242	1.000
15	3	0.084	0.367	1.000
15	7	0.161	0.035	1.000
15	16	0.081	0.141	1.000
15	20	0.002	0.457	1.000
16	1	0.140	1.000	1.000
17	3	0.089	0.414	1.000
17	7	0.151	0.170	1.000
17	16	0.033	0.155	1.000
17	20	0.054	0.261	1.000
18	1	0.052	1.000	1.000
19	3	0.094	0.238	1.000
19	7	0.137	0.179	1.000
19	16	0.004	0.184	1.000
19	20	0.102	0.400	1.000
20	3	0.004	0.239	1.000
20	7	0.107	0.084	1.000
20	16	0.097	0.339	1.000
20	20	0.024	0.338	1.000
21	1	0.207	1.000	1.000
22	3	0.051	0.123	1.000
22	4	0.863	0.020	1.000
22	6	0.404	0.030	1.000
22	9	0.150	0.192	1.000
22	11	0.155	0.166	1.000
22	19	0.270	0.155	1.000
22	21	0.072	0.108	1.000
22	28	0.267	0.206	1.000
23	3	0.030	0.341	1.000
23	7	0.008	0.034	1.000
23	16	0.002	0.579	1.000
23	20	0.121	0.047	1.000
24	3	0.085	0.413	1.000
24	16	0.131	0.233	1.000
24	20	0.061	0.355	1.000
25	0	0.145	0.313	1.000
25	12	0.136	0.168	1.000
25	14	1.000	0.144	1.000
25	15	0.458	0.120	1.000
25	26	0.162	0.148	1.000
25	29	0.299	0.107	1.000
26	3	0.085	0.074	1.000
26	9	0.166	0.088	1.000
26	11	0.332	0.209	1.000
26	16	0.103	0.235	1.000
26	20	0.124	0.199	1.000
26	21	0.317	0.196	1.000
27	3	0.012	0.136	1.000
27	9	0.225	0.232	1.000
27	19	0.258	0.073	1.000
27	22	0.200	0.194	1.000
27	27	0.833	0.183	1.000
27	29	0.022	0.182	1.000
28	3	0.048	0.017	1.000
28	4	0.137	0.010	1.000
28	6	0.596	0.268	1.000
28	9	0.134	0.185	1.000
28	11	0.105	0.142	1.000
28	16	0.065	0.274	1.000
28	20	0.057	0.054	1.000
28	21	0.284	0.042	1.000
28	28	0.320	0.008	1.000
29	3	0.092	0.211	1.000
29	9	0.212	0.172	1.000
29	11	0.408	0.023	1.000
29	16	0.101	0.127	1.000
29	20	0.074	0.141	1.000
29	21	0.326	0.207	1.000
29	28	0.413	0.118	1.000
