#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.734	1.029	0.233	0.610	1.000	0.918
1	0.393	0.715	1.490	0.298	0.706	1.000	0.749
2	0.154	1.318	1.064	0.535	0.631	1.000	0.843
3	1.000	0.630	1.405	0.972	0.608	0.000	0.643
4	0.122	1.003	1.321	0.551	0.885	1.000	0.948
5	1.000	0.893	1.022	0.197	0.611	0.000	0.590
6	0.393	0.729	1.246	0.506	0.713	1.000	0.636
7	0.246	1.015	1.352	0.718	0.675	1.000	0.809
8	0.141	0.890	1.027	0.269	0.647	1.000	0.591
9	0.085	1.251	1.214	0.541	0.650	1.000	0.532
10	1.000	0.671	1.343	0.518	0.827	0.000	0.686
11	0.195	1.334	1.323	0.653	0.707	1.000	0.882
12	0.089	1.034	1.081	0.537	0.655	1.000	0.688
13	0.146	1.071	1.470	0.045	0.709	1.000	0.675
14	0.075	0.949	1.436	0.485	0.535	1.000	0.807
15	1.000	1.346	1.241	0.653	0.644	0.000	0.501
16	0.086	1.226	1.202	0.457	0.581	1.000	0.923
17	0.040	1.419	1.155	0.597	0.723	1.000	0.835
18	0.077	1.292	1.297	0.941	0.788	1.000	0.843
19	0.393	1.039	1.101	0.993	0.993	1.000	0.538
#From	To	chi[to]	beta[fr]	lambda
0	0	0.069	0.271	1.000
0	2	0.788	0.328	1.000
0	6	0.362	0.159	1.000
0	7	0.321	0.018	1.000
0	11	0.010	0.224	1.000
1	4	0.472	0.304	1.000
1	7	0.165	0.026	1.000
1	9	0.020	0.221	1.000
1	11	0.218	0.061	1.000
1	12	0.004	0.231	1.000
1	18	0.065	0.158	1.000
2	9	0.306	0.478	1.000
2	12	0.095	0.100	1.000
2	13	0.128	0.199	1.000
2	14	0.026	0.044	1.000
2	18	0.042	0.179	1.000
3	8	0.401	0.204	1.000
3	14	0.170	0.356	1.000
3	16	0.290	0.441	1.000
4	9	0.179	0.035	1.000
4	12	0.114	0.307	1.000
4	13	0.315	0.269	1.000
4	14	0.011	0.093	1.000
4	18	0.030	0.295	1.000
5	0	0.252	0.506	1.000
5	1	0.585	0.448	1.000
5	11	0.023	0.046	1.000
6	0	0.679	0.201	1.000
6	2	0.212	0.205	1.000
6	6	0.638	0.121	1.000
6	7	0.304	0.320	1.000
6	11	0.119	0.152	1.000
7	4	0.528	0.316	1.000
7	7	0.210	0.109	1.000
7	9	0.106	0.221	1.000
7	11	0.184	0.015	1.000
7	12	0.053	0.216	1.000
7	18	0.104	0.122	1.000
8	8	0.115	0.217	1.000
8	16	0.188	0.783	1.000
9	12	0.113	0.137	1.000
9	14	0.073	0.067	1.000
9	17	0.484	0.550	1.000
9	18	0.145	0.246	1.000
10	19	0.862	1.000	1.000
11	12	0.200	0.462	1.000
11	14	0.174	0.477	1.000
11	17	0.149	0.030	1.000
11	18	0.101	0.031	1.000
12	12	0.181	0.078	1.000
12	14	0.073	0.240	1.000
12	17	0.013	0.187	1.000
12	18	0.173	0.495	1.000
13	9	0.222	0.137	1.000
13	12	0.106	0.171	1.000
13	13	0.158	0.249	1.000
13	14	0.167	0.386	1.000
13	18	0.092	0.056	1.000
14	8	0.214	0.371	1.000
14	14	0.076	0.583	1.000
14	16	0.521	0.047	1.000
15	1	0.415	0.372	1.000
15	11	0.446	0.263	1.000
15	19	0.138	0.365	1.000
16	8	0.270	1.000	1.000
17	14	0.081	0.479	1.000
17	18	0.131	0.521	1.000
18	12	0.015	0.150	1.000
18	14	0.059	0.285	1.000
18	17	0.354	0.099	1.000
18	18	0.034	0.466	1.000
19	9	0.169	0.286	1.000
19	12	0.120	0.144	1.000
19	13	0.399	0.259	1.000
19	14	0.091	0.214	1.000
19	18	0.084	0.097	1.000
