#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.826	1.450	0.721	0.968	0.000	0.820
1	1.000	0.967	1.445	0.896	0.620	0.000	0.744
2	1.000	0.574	1.264	0.583	0.629	0.000	0.561
3	0.176	0.963	1.319	0.654	0.622	1.000	0.000
4	0.057	1.240	1.263	0.562	0.898	1.000	0.557
5	0.083	0.568	1.063	0.029	0.567	1.000	0.000
6	0.108	0.585	1.201	0.470	0.655	1.000	0.556
7	1.000	1.070	1.388	0.021	0.536	0.000	0.835
8	0.058	0.687	1.492	0.146	0.554	1.000	0.545
9	0.393	1.198	1.108	0.381	0.809	1.000	0.586
10	0.393	0.874	1.481	0.939	0.673	1.000	0.648
11	0.393	1.338	1.146	0.027	0.566	1.000	0.795
12	0.154	1.141	1.188	0.516	0.907	1.000	0.837
13	0.142	1.391	1.051	0.145	0.779	1.000	0.561
14	0.156	0.603	1.398	0.942	0.690	1.000	0.773
15	0.246	0.668	1.326	0.297	0.778	1.000	0.790
16	0.124	0.945	1.067	0.786	0.560	1.000	0.879
17	1.000	0.706	1.463	0.794	0.930	0.000	0.584
18	0.211	0.514	1.002	0.083	0.589	1.000	0.638
19	0.154	1.183	1.316	0.821	0.596	1.000	0.947
#From	To	chi[to]	beta[fr]	lambda
0	5	0.058	0.073	1.000
0	6	0.125	0.322	1.000
0	14	0.111	0.604	1.000
1	3	0.218	0.235	1.000
1	9	1.000	0.438	1.000
1	11	1.000	0.211	1.000
1	19	0.510	0.116	1.000
2	5	0.005	0.140	1.000
2	6	0.116	0.199	1.000
2	13	0.077	0.048	1.000
2	14	0.038	0.086	1.000
2	15	0.115	0.251	1.000
2	16	0.045	0.113	1.000
2	18	0.701	0.164	1.000
4	5	0.068	0.395	1.000
4	6	0.049	0.605	1.000
6	4	0.051	0.186	1.000
6	5	0.127	0.122	1.000
6	6	0.169	0.185	1.000
6	8	0.523	0.179	1.000
6	13	0.063	0.163	1.000
6	14	0.044	0.106	1.000
6	16	0.174	0.059	1.000
7	3	0.132	0.258	1.000
7	10	0.091	0.196	1.000
7	14	0.150	0.299	1.000
7	15	0.294	0.247	1.000
8	5	0.019	0.419	1.000
8	6	0.037	0.581	1.000
9	3	0.076	0.152	1.000
9	5	0.155	0.040	1.000
9	6	0.018	0.069	1.000
9	10	0.257	0.234	1.000
9	13	0.053	0.223	1.000
9	14	0.013	0.127	1.000
9	15	0.164	0.015	1.000
9	18	0.023	0.141	1.000
10	5	0.139	0.107	1.000
10	6	0.094	0.042	1.000
10	10	0.653	0.178	1.000
10	13	0.241	0.153	1.000
10	14	0.219	0.220	1.000
10	15	0.427	0.196	1.000
10	18	0.276	0.105	1.000
11	3	0.118	0.364	1.000
11	12	1.000	0.492	1.000
11	19	0.052	0.145	1.000
12	3	0.195	0.565	1.000
12	19	0.437	0.435	1.000
13	4	0.393	0.383	1.000
13	5	0.141	0.045	1.000
13	6	0.134	0.202	1.000
13	8	0.264	0.232	1.000
13	13	0.258	0.025	1.000
13	14	0.059	0.067	1.000
13	16	0.188	0.047	1.000
14	4	0.250	0.154	1.000
14	5	0.058	0.177	1.000
14	6	0.003	0.218	1.000
14	13	0.247	0.239	1.000
14	14	0.116	0.006	1.000
14	16	0.190	0.206	1.000
15	5	0.084	0.161	1.000
15	6	0.068	0.067	1.000
15	14	0.034	0.352	1.000
15	16	0.175	0.420	1.000
16	4	0.030	0.061	1.000
16	5	0.012	0.064	1.000
16	6	0.170	0.026	1.000
16	13	0.061	0.199	1.000
16	14	0.116	0.320	1.000
16	16	0.154	0.331	1.000
17	3	0.035	1.000	1.000
18	4	0.276	0.130	1.000
18	5	0.134	0.012	1.000
18	6	0.016	0.105	1.000
18	8	0.214	0.198	1.000
18	14	0.101	0.298	1.000
18	16	0.075	0.258	1.000
19	3	0.226	1.000	1.000
