#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.319	0.877	1.316	0.466	0.750	1.000	0.553
1	0.536	0.553	1.021	0.398	0.628	1.000	0.650
2	0.319	1.365	1.208	0.639	0.781	1.000	0.618
3	0.126	1.366	1.196	0.708	0.913	1.000	0.725
4	0.271	1.290	1.136	0.188	0.533	1.000	0.890
5	0.123	0.529	1.273	0.458	0.824	1.000	0.658
6	0.186	1.146	1.257	0.100	0.887	1.000	0.753
7	1.000	1.399	1.065	0.241	0.973	0.000	0.513
8	0.186	0.833	1.015	0.861	0.960	1.000	0.855
9	1.000	1.347	1.269	0.696	0.877	0.000	0.741
10	0.120	1.486	1.203	0.997	0.714	1.000	0.865
11	0.268	1.468	1.457	0.474	0.932	1.000	0.677
12	0.167	0.656	1.466	0.678	0.644	1.000	0.918
13	0.167	0.875	1.247	0.677	0.995	1.000	0.674
14	1.000	1.366	1.373	0.503	0.625	0.000	0.924
15	1.000	0.892	1.104	0.492	0.825	0.000	0.700
16	0.425	1.201	1.326	0.504	0.673	1.000	0.932
17	0.288	0.620	1.339	0.644	0.834	1.000	0.662
18	0.106	0.894	1.151	0.213	0.731	1.000	0.518
19	1.000	0.964	1.404	0.534	0.866	0.000	0.782
#From	To	chi[to]	beta[fr]	lambda
0	3	0.174	0.596	1.000
0	5	0.099	0.404	1.000
1	0	0.807	0.121	1.000
1	1	0.513	0.195	1.000
1	2	0.363	0.118	1.000
1	4	0.205	0.157	1.000
1	6	0.058	0.188	1.000
1	8	0.061	0.080	1.000
1	16	0.180	0.066	1.000
1	17	0.843	0.075	1.000
2	5	0.091	0.150	1.000
2	6	0.125	0.132	1.000
2	8	0.123	0.049	1.000
2	10	0.176	0.336	1.000
2	11	0.517	0.210	1.000
2	18	0.009	0.123	1.000
3	3	0.073	0.426	1.000
3	5	0.070	0.574	1.000
4	3	0.060	0.456	1.000
4	5	0.076	0.241	1.000
4	18	0.180	0.304	1.000
5	3	0.082	0.661	1.000
5	5	0.080	0.339	1.000
6	5	0.080	0.288	1.000
6	10	0.045	0.237	1.000
6	18	0.134	0.476	1.000
7	3	0.108	0.413	1.000
7	5	0.019	0.587	1.000
8	5	0.119	0.011	1.000
8	10	0.092	0.341	1.000
8	18	0.148	0.648	1.000
9	0	0.178	0.105	1.000
9	1	0.373	0.149	1.000
9	2	0.444	0.226	1.000
9	4	0.153	0.257	1.000
9	6	0.126	0.133	1.000
9	8	0.089	0.084	1.000
9	16	0.349	0.046	1.000
10	3	0.245	0.372	1.000
10	5	0.082	0.179	1.000
10	18	0.128	0.450	1.000
11	5	0.021	0.165	1.000
11	10	0.112	0.310	1.000
11	18	0.157	0.525	1.000
12	5	0.015	0.267	1.000
12	6	0.148	0.264	1.000
12	8	0.079	0.402	1.000
12	10	0.198	0.068	1.000
13	5	0.031	0.383	1.000
13	6	0.003	0.368	1.000
13	8	0.190	0.050	1.000
13	10	0.202	0.200	1.000
14	5	0.068	0.079	1.000
14	6	0.125	0.269	1.000
14	8	0.124	0.238	1.000
14	10	0.055	0.046	1.000
14	11	0.411	0.071	1.000
14	18	0.089	0.296	1.000
15	5	0.017	0.246	1.000
15	6	0.138	0.144	1.000
15	8	0.036	0.280	1.000
15	10	0.038	0.055	1.000
15	11	0.072	0.275	1.000
16	4	0.271	0.273	1.000
16	6	0.062	0.244	1.000
16	8	0.124	0.085	1.000
16	12	1.000	0.024	1.000
16	13	1.000	0.184	1.000
16	16	0.074	0.189	1.000
17	5	0.041	0.181	1.000
17	6	0.130	0.287	1.000
17	8	0.112	0.142	1.000
17	10	0.082	0.292	1.000
17	18	0.155	0.098	1.000
18	3	0.257	0.089	1.000
18	5	0.091	0.911	1.000
19	0	0.015	0.163	1.000
19	1	0.114	0.089	1.000
19	2	0.193	0.133	1.000
19	4	0.372	0.124	1.000
19	6	0.085	0.214	1.000
19	8	0.064	0.072	1.000
19	16	0.396	0.060	1.000
19	17	0.157	0.145	1.000
