#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.077	0.781	1.441	0.252	0.758	1.000	0.944
1	0.136	0.792	1.458	0.937	0.902	1.000	0.626
2	1.000	0.888	1.003	0.147	0.880	0.000	0.658
3	1.000	1.391	1.065	0.301	0.582	0.000	0.892
4	0.393	0.847	1.187	0.593	0.850	1.000	0.685
5	0.109	0.593	1.433	0.487	0.665	1.000	0.894
6	0.195	0.505	1.324	0.657	0.516	1.000	0.692
7	0.393	0.700	1.353	0.101	0.973	1.000	0.734
8	0.089	1.452	1.333	0.643	0.900	1.000	0.773
9	1.000	0.576	1.463	0.817	0.519	0.000	0.893
10	1.000	1.324	1.234	0.498	0.903	0.000	0.610
11	0.154	1.147	1.086	0.834	0.707	1.000	0.837
12	0.179	0.647	1.417	0.136	0.734	1.000	0.749
13	0.102	1.284	1.086	0.972	0.552	1.000	0.641
14	0.081	0.854	1.033	0.642	0.945	1.000	0.936
15	0.393	0.592	1.068	0.583	0.795	1.000	0.687
16	0.278	0.911	1.490	0.259	0.849	1.000	0.597
17	0.393	1.241	1.022	0.535	0.620	1.000	0.829
18	0.393	1.220	1.404	0.980	0.538	1.000	0.594
19	0.146	0.521	1.307	0.719	0.971	1.000	0.869
#From	To	chi[to]	beta[fr]	lambda
0	5	0.053	0.575	1.000
0	13	0.156	0.392	1.000
0	14	0.095	0.033	1.000
1	5	0.100	0.493	1.000
1	13	0.033	0.063	1.000
1	14	0.145	0.034	1.000
1	19	0.226	0.411	1.000
2	1	0.058	0.342	1.000
2	5	0.133	0.122	1.000
2	12	0.241	0.092	1.000
2	13	0.060	0.148	1.000
2	16	0.252	0.005	1.000
2	17	0.075	0.113	1.000
2	19	0.077	0.178	1.000
3	4	0.476	0.282	1.000
3	12	0.102	0.289	1.000
3	15	1.000	0.295	1.000
3	18	0.525	0.134	1.000
4	4	0.130	0.348	1.000
4	7	0.614	0.139	1.000
4	11	0.008	0.298	1.000
4	12	0.119	0.215	1.000
5	5	0.136	0.097	1.000
5	13	0.048	0.443	1.000
5	14	0.100	0.459	1.000
6	0	1.000	0.230	1.000
6	1	0.107	0.343	1.000
6	6	0.063	0.035	1.000
6	8	0.200	0.249	1.000
6	12	0.006	0.143	1.000
7	4	0.394	0.169	1.000
7	6	0.197	0.006	1.000
7	7	0.386	0.185	1.000
7	11	0.570	0.356	1.000
7	12	0.091	0.284	1.000
8	5	0.044	0.462	1.000
8	13	0.059	0.110	1.000
8	14	0.068	0.429	1.000
9	1	0.260	0.040	1.000
9	5	0.061	0.107	1.000
9	12	0.153	0.095	1.000
9	13	0.148	0.294	1.000
9	16	0.148	0.017	1.000
9	17	0.925	0.180	1.000
9	19	0.200	0.267	1.000
10	18	0.475	1.000	1.000
11	1	0.102	0.353	1.000
11	6	0.262	0.386	1.000
11	8	0.557	0.145	1.000
11	12	0.056	0.116	1.000
12	1	0.208	0.085	1.000
12	5	0.009	0.304	1.000
12	13	0.095	0.118	1.000
12	14	0.007	0.117	1.000
12	16	0.196	0.212	1.000
12	19	0.225	0.163	1.000
13	13	0.029	0.836	1.000
13	14	0.178	0.164	1.000
14	5	0.116	0.447	1.000
14	13	0.083	0.480	1.000
14	14	0.028	0.073	1.000
15	1	0.156	0.268	1.000
15	6	0.477	0.114	1.000
15	8	0.243	0.217	1.000
15	11	0.422	0.065	1.000
15	12	0.233	0.335	1.000
16	1	0.109	0.178	1.000
16	5	0.070	0.102	1.000
16	13	0.003	0.235	1.000
16	14	0.009	0.180	1.000
16	16	0.266	0.257	1.000
16	19	0.074	0.049	1.000
17	5	0.113	0.382	1.000
17	13	0.142	0.028	1.000
17	14	0.083	0.191	1.000
17	16	0.137	0.190	1.000
17	19	0.197	0.208	1.000
18	5	0.036	0.602	1.000
18	13	0.138	0.223	1.000
18	14	0.116	0.175	1.000
19	5	0.129	0.257	1.000
19	13	0.005	0.210	1.000
19	14	0.170	0.533	1.000
