#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.098	1.293	0.393	0.804	0.000	0.644
1	0.393	1.150	1.113	0.417	0.919	1.000	0.897
2	0.040	0.799	1.312	0.650	0.519	1.000	0.841
3	0.083	0.917	1.404	0.057	0.862	1.000	0.751
4	1.000	1.345	1.135	0.731	0.851	0.000	0.802
5	0.211	0.574	1.457	0.171	0.589	1.000	0.937
6	0.083	0.779	1.057	0.237	0.735	1.000	0.965
7	0.393	0.756	1.167	0.615	0.864	1.000	0.942
8	0.051	0.850	1.020	0.876	0.750	1.000	0.543
9	0.175	0.710	1.097	0.168	0.852	1.000	0.503
10	0.081	1.336	1.460	0.665	0.813	1.000	0.764
11	1.000	1.240	1.440	0.802	0.521	0.000	0.646
12	0.075	0.513	1.463	0.267	0.826	1.000	0.698
13	0.034	0.919	1.484	0.421	0.860	1.000	0.898
14	0.075	1.217	1.462	0.301	0.843	1.000	0.961
15	0.288	0.691	1.374	0.929	0.980	1.000	0.568
16	0.154	0.550	1.403	0.746	0.960	1.000	0.746
17	0.393	0.718	1.447	0.528	0.917	1.000	0.519
18	0.032	1.173	1.023	0.257	0.753	1.000	0.788
19	0.023	1.386	1.431	0.770	0.529	1.000	0.874
#From	To	chi[to]	beta[fr]	lambda
0	7	0.084	0.166	1.000
0	15	0.239	0.135	1.000
0	17	0.639	0.699	1.000
1	1	0.213	0.177	1.000
1	5	0.189	0.013	1.000
1	9	0.087	0.196	1.000
1	10	0.071	0.198	1.000
1	12	0.053	0.125	1.000
1	14	0.141	0.291	1.000
2	8	0.128	0.172	1.000
2	13	0.136	0.550	1.000
2	18	0.119	0.113	1.000
2	19	0.301	0.165	1.000
3	2	0.075	0.253	1.000
3	8	0.085	0.193	1.000
3	10	0.171	0.237	1.000
3	12	0.131	0.090	1.000
3	13	0.172	0.173	1.000
3	14	0.157	0.055	1.000
4	7	0.745	0.051	1.000
4	15	0.354	0.556	1.000
4	17	0.253	0.393	1.000
5	3	1.000	0.122	1.000
5	5	0.193	0.248	1.000
5	6	1.000	0.148	1.000
5	10	0.068	0.181	1.000
5	12	0.017	0.255	1.000
5	14	0.155	0.047	1.000
6	2	0.357	0.188	1.000
6	8	0.194	0.077	1.000
6	10	0.017	0.023	1.000
6	12	0.041	0.277	1.000
6	13	0.065	0.273	1.000
6	14	0.100	0.163	1.000
7	1	0.787	0.137	1.000
7	5	0.264	0.176	1.000
7	9	0.249	0.025	1.000
7	10	0.034	0.195	1.000
7	12	0.248	0.161	1.000
7	14	0.138	0.305	1.000
8	8	0.020	0.263	1.000
8	13	0.003	0.069	1.000
8	18	0.106	0.160	1.000
8	19	0.335	0.509	1.000
9	9	0.212	0.285	1.000
9	10	0.163	0.271	1.000
9	12	0.085	0.239	1.000
9	14	0.132	0.205	1.000
10	8	0.190	0.067	1.000
10	13	0.142	0.556	1.000
10	18	0.198	0.061	1.000
10	19	0.041	0.316	1.000
11	7	0.172	0.852	1.000
11	17	0.108	0.148	1.000
12	8	0.067	0.127	1.000
12	13	0.037	0.163	1.000
12	18	0.164	0.139	1.000
12	19	0.322	0.571	1.000
13	13	0.043	0.813	1.000
13	18	0.093	0.187	1.000
14	13	0.152	0.659	1.000
14	18	0.118	0.341	1.000
15	5	0.089	0.233	1.000
15	9	0.208	0.210	1.000
15	10	0.114	0.092	1.000
15	12	0.352	0.274	1.000
15	14	0.152	0.191	1.000
16	2	0.568	0.043	1.000
16	8	0.316	0.141	1.000
16	9	0.243	0.023	1.000
16	10	0.194	0.235	1.000
16	12	0.073	0.057	1.000
16	13	0.159	0.247	1.000
16	14	0.025	0.253	1.000
17	5	0.265	0.477	1.000
17	10	0.168	0.010	1.000
17	15	0.406	0.199	1.000
17	16	1.000	0.314	1.000
18	13	0.044	0.625	1.000
18	18	0.006	0.375	1.000
19	13	0.048	0.468	1.000
19	18	0.197	0.532	1.000
