#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.026	0.791	1.123	0.958	0.943	1.000	0.943
1	1.000	1.023	1.281	0.483	0.824	0.000	0.577
2	0.040	1.305	1.289	0.975	0.889	1.000	0.899
3	0.022	0.713	1.070	0.925	0.718	1.000	0.851
4	0.027	0.636	1.018	0.994	0.643	1.000	0.000
5	0.246	1.286	1.073	0.026	0.919	1.000	0.682
6	0.059	0.822	1.190	0.923	0.917	1.000	0.715
7	0.044	0.846	1.289	0.493	0.698	1.000	0.611
8	0.031	1.287	1.276	0.273	0.801	1.000	0.000
9	0.177	0.880	1.145	0.123	0.710	1.000	0.950
10	1.000	1.497	1.109	0.650	0.870	0.000	0.705
11	0.033	1.262	1.476	0.059	0.770	1.000	0.892
12	0.219	1.104	1.141	0.578	0.766	1.000	0.570
13	0.041	1.019	1.046	0.840	0.775	1.000	0.000
14	0.107	0.878	1.390	0.349	0.694	1.000	0.506
15	0.393	0.693	1.358	0.065	0.766	1.000	0.502
16	0.042	1.097	1.434	0.396	0.867	1.000	0.541
17	0.065	1.003	1.259	0.275	0.979	1.000	0.958
18	0.022	1.038	1.459	0.109	0.901	1.000	0.925
19	0.044	0.632	1.350	0.448	0.707	1.000	0.572
20	0.393	1.012	1.208	0.495	0.992	1.000	0.840
21	0.067	1.308	1.247	0.525	0.573	1.000	0.868
22	0.033	1.252	1.461	0.375	0.769	1.000	0.724
23	0.074	0.858	1.021	0.386	0.732	1.000	0.834
24	0.074	1.235	1.063	0.612	0.793	1.000	0.986
25	0.272	0.831	1.380	0.437	0.646	1.000	0.962
26	0.170	1.229	1.278	0.661	0.831	1.000	0.681
27	0.064	1.455	1.279	0.477	0.864	1.000	0.576
28	0.027	0.940	1.176	0.407	0.902	1.000	0.860
29	0.188	0.951	1.206	0.422	0.657	1.000	0.792
#From	To	chi[to]	beta[fr]	lambda
0	2	0.060	0.132	1.000
0	3	0.324	0.022	1.000
0	6	0.032	0.166	1.000
0	16	0.112	0.173	1.000
0	17	0.111	0.138	1.000
0	18	0.338	0.043	1.000
0	22	0.066	0.055	1.000
0	27	0.039	0.092	1.000
0	28	0.059	0.180	1.000
1	2	0.040	0.109	1.000
1	5	0.439	0.170	1.000
1	9	0.061	0.088	1.000
1	27	0.021	0.458	1.000
1	29	0.285	0.174	1.000
2	4	0.193	0.654	1.000
2	28	0.038	0.346	1.000
3	13	0.066	1.000	1.000
4	4	0.085	1.000	1.000
5	2	0.067	0.110	1.000
5	6	0.296	0.136	1.000
5	9	0.406	0.278	1.000
5	12	0.217	0.014	1.000
5	27	0.016	0.288	1.000
5	29	0.260	0.174	1.000
6	2	0.063	0.096	1.000
6	3	0.219	0.103	1.000
6	8	0.089	0.003	1.000
6	11	0.087	0.171	1.000
6	16	0.072	0.163	1.000
6	17	0.013	0.053	1.000
6	22	0.025	0.021	1.000
6	27	0.099	0.186	1.000
6	28	0.089	0.203	1.000
7	2	0.058	0.230	1.000
7	11	0.130	0.187	1.000
7	16	0.024	0.097	1.000
7	19	0.115	0.078	1.000
7	22	0.044	0.167	1.000
7	28	0.077	0.240	1.000
9	2	0.058	0.325	1.000
9	11	0.018	0.069	1.000
9	16	0.113	0.206	1.000
9	19	0.051	0.071	1.000
9	22	0.103	0.188	1.000
9	28	0.014	0.141	1.000
10	9	0.058	0.377	1.000
10	15	1.000	0.317	1.000
10	20	1.000	0.306	1.000
11	2	0.047	0.314	1.000
11	4	0.015	0.278	1.000
11	11	0.091	0.096	1.000
11	22	0.067	0.117	1.000
11	28	0.058	0.195	1.000
12	2	0.050	0.163	1.000
12	6	0.306	0.020	1.000
12	9	0.151	0.203	1.000
12	12	0.274	0.078	1.000
12	16	0.086	0.197	1.000
12	27	0.030	0.171	1.000
12	28	0.045	0.163	1.000
12	29	0.048	0.005	1.000
13	13	0.212	1.000	1.000
14	2	0.053	0.125	1.000
14	3	0.122	0.089	1.000
14	8	0.911	0.086	1.000
14	16	0.029	0.032	1.000
14	17	0.229	0.009	1.000
14	18	0.547	0.110	1.000
14	22	0.011	0.096	1.000
14	27	0.141	0.351	1.000
14	28	0.006	0.102	1.000
15	2	0.051	0.040	1.000
15	6	0.124	0.220	1.000
15	9	0.239	0.061	1.000
15	12	0.079	0.165	1.000
15	27	0.060	0.263	1.000
15	29	0.076	0.251	1.000
16	2	0.042	0.252	1.000
16	11	0.132	0.199	1.000
16	16	0.051	0.080	1.000
16	19	0.184	0.179	1.000
16	22	0.057	0.069	1.000
16	28	0.089	0.222	1.000
17	0	1.000	0.120	1.000
17	2	0.057	0.124	1.000
17	3	0.335	0.082	1.000
17	6	0.065	0.145	1.000
17	16	0.061	0.005	1.000
17	17	0.350	0.154	1.000
17	18	0.114	0.023	1.000
17	22	0.017	0.077	1.000
17	27	0.226	0.151	1.000
17	28	0.017	0.119	1.000
18	2	0.038	0.119	1.000
18	4	0.130	0.114	1.000
18	11	0.112	0.247	1.000
18	16	0.027	0.043	1.000
18	19	0.081	0.097	1.000
18	22	0.091	0.184	1.000
18	28	0.098	0.195	1.000
19	2	0.008	0.056	1.000
19	4	0.174	0.101	1.000
19	11	0.122	0.182	1.000
19	16	0.081	0.163	1.000
19	19	0.224	0.212	1.000
19	22	0.119	0.048	1.000
19	28	0.009	0.237	1.000
20	2	0.060	0.233	1.000
20	5	0.561	0.197	1.000
20	9	0.084	0.149	1.000
20	12	0.429	0.211	1.000
20	27	0.046	0.050	1.000
20	29	0.124	0.160	1.000
21	2	0.063	0.201	1.000
21	4	0.122	0.232	1.000
21	11	0.090	0.233	1.000
21	28	0.077	0.334	1.000
22	2	0.044	0.218	1.000
22	4	0.147	0.254	1.000
22	11	0.074	0.118	1.000
22	22	0.096	0.170	1.000
22	28	0.045	0.240	1.000
23	2	0.043	0.005	1.000
23	7	0.235	0.229	1.000
23	11	0.096	0.074	1.000
23	16	0.089	0.096	1.000
23	19	0.193	0.130	1.000
23	22	0.088	0.123	1.000
23	26	0.616	0.072	1.000
23	27	0.079	0.154	1.000
23	28	0.041	0.116	1.000
24	13	0.170	1.000	1.000
25	2	0.006	0.052	1.000
25	6	0.091	0.055	1.000
25	14	1.000	0.082	1.000
25	16	0.105	0.155	1.000
25	17	0.102	0.028	1.000
25	22	0.117	0.092	1.000
25	25	0.483	0.187	1.000
25	27	0.143	0.050	1.000
25	28	0.091	0.165	1.000
25	29	0.061	0.132	1.000
26	2	0.057	0.180	1.000
26	7	0.765	0.041	1.000
26	11	0.048	0.171	1.000
26	16	0.039	0.136	1.000
26	19	0.152	0.084	1.000
26	21	1.000	0.160	1.000
26	22	0.099	0.018	1.000
26	26	0.384	0.036	1.000
26	27	0.016	0.075	1.000
26	28	0.042	0.100	1.000
27	4	0.135	0.723	1.000
27	28	0.070	0.277	1.000
28	13	0.552	1.000	1.000
29	2	0.034	0.007	1.000
29	6	0.086	0.085	1.000
29	16	0.113	0.104	1.000
29	17	0.195	0.049	1.000
29	23	1.000	0.134	1.000
29	24	1.000	0.068	1.000
29	25	0.517	0.146	1.000
29	27	0.083	0.107	1.000
29	28	0.037	0.134	1.000
29	29	0.146	0.165	1.000
