#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	0.677	1.298	0.185	0.698	1.000	0.769
1	0.246	1.414	1.133	0.294	0.714	1.000	0.993
2	0.045	0.686	1.412	0.696	0.530	1.000	0.697
3	0.097	1.380	1.154	0.502	0.524	1.000	0.842
4	0.116	0.518	1.390	0.708	0.742	1.000	0.890
5	0.035	1.453	1.192	0.441	0.542	1.000	0.927
6	0.099	1.285	1.127	0.437	0.651	1.000	0.649
7	0.095	1.428	1.230	0.119	0.528	1.000	0.819
8	0.116	0.669	1.047	0.346	0.560	1.000	0.841
9	0.058	0.601	1.068	0.860	0.808	1.000	0.702
10	0.052	1.275	1.162	0.896	0.502	1.000	0.576
11	1.000	1.324	1.303	0.887	0.665	0.000	0.801
12	1.000	1.230	1.246	0.142	0.501	0.000	0.621
13	1.000	0.807	1.110	0.818	0.549	0.000	0.941
14	0.044	0.636	1.007	0.667	0.704	1.000	0.663
15	1.000	1.351	1.344	0.332	0.692	0.000	0.508
16	1.000	0.811	1.145	0.895	0.774	0.000	0.855
17	1.000	0.743	1.155	0.566	0.645	0.000	0.846
18	0.118	1.228	1.126	0.982	0.574	1.000	0.974
19	0.052	1.106	1.002	0.715	0.924	1.000	0.968
20	1.000	0.524	1.298	0.365	0.721	0.000	0.548
21	0.068	1.397	1.364	0.574	0.655	1.000	0.817
22	0.113	1.210	1.358	0.294	0.634	1.000	0.724
23	0.039	1.266	1.365	0.154	0.672	1.000	0.656
24	0.121	0.723	1.369	0.615	0.823	1.000	0.902
25	0.393	1.200	1.227	0.405	0.678	1.000	0.673
26	0.132	1.152	1.418	0.843	0.518	1.000	0.735
27	0.094	0.500	1.145	0.479	0.500	1.000	0.816
28	0.058	1.045	1.359	0.616	0.916	1.000	0.801
29	0.133	0.715	1.143	0.037	0.510	1.000	0.709
#From	To	chi[to]	beta[fr]	lambda
0	0	0.118	0.153	1.000
0	7	0.068	0.136	1.000
0	9	0.518	0.152	1.000
0	19	0.207	0.095	1.000
0	21	0.087	0.046	1.000
0	23	0.026	0.147	1.000
0	27	0.086	0.150	1.000
0	28	0.752	0.121	1.000
1	3	1.000	0.305	1.000
1	6	0.172	0.059	1.000
1	18	0.007	0.162	1.000
1	22	0.120	0.078	1.000
1	27	0.024	0.217	1.000
1	29	0.023	0.179	1.000
2	5	0.004	0.335	1.000
2	23	0.121	0.665	1.000
3	4	0.120	0.084	1.000
3	6	0.154	0.130	1.000
3	7	0.146	0.080	1.000
3	8	0.205	0.146	1.000
3	18	0.016	0.085	1.000
3	22	0.137	0.092	1.000
3	24	0.184	0.104	1.000
3	26	0.341	0.113	1.000
3	27	0.055	0.050	1.000
3	29	0.111	0.116	1.000
4	2	0.096	0.094	1.000
4	7	0.002	0.133	1.000
4	19	0.464	0.189	1.000
4	21	0.072	0.338	1.000
4	23	0.109	0.147	1.000
4	27	0.059	0.100	1.000
5	5	0.027	0.635	1.000
5	23	0.034	0.365	1.000
6	0	0.012	0.088	1.000
6	7	0.097	0.060	1.000
6	18	0.067	0.011	1.000
6	21	0.090	0.037	1.000
6	24	0.059	0.181	1.000
6	27	0.032	0.299	1.000
6	29	0.111	0.325	1.000
7	5	0.136	0.077	1.000
7	21	0.076	0.427	1.000
7	23	0.022	0.495	1.000
8	0	0.041	0.105	1.000
8	7	0.082	0.220	1.000
8	18	0.114	0.081	1.000
8	21	0.084	0.190	1.000
8	24	0.024	0.114	1.000
8	27	0.067	0.124	1.000
8	29	0.032	0.166	1.000
9	5	0.080	0.873	1.000
9	23	0.103	0.127	1.000
10	4	0.217	0.076	1.000
10	6	0.149	0.109	1.000
10	7	0.037	0.160	1.000
10	8	0.105	0.168	1.000
10	18	0.099	0.007	1.000
10	22	0.056	0.124	1.000
10	24	0.152	0.065	1.000
10	26	0.364	0.074	1.000
10	27	0.075	0.088	1.000
10	29	0.102	0.129	1.000
11	6	0.175	0.909	1.000
11	25	1.000	0.091	1.000
12	1	0.226	0.205	1.000
12	6	0.139	0.275	1.000
12	27	0.043	0.096	1.000
12	29	0.076	0.424	1.000
13	0	0.059	0.060	1.000
13	7	0.036	0.217	1.000
13	18	0.150	0.205	1.000
13	21	0.082	0.126	1.000
13	24	0.146	0.190	1.000
13	27	0.045	0.135	1.000
13	29	0.075	0.067	1.000
14	5	0.122	0.292	1.000
14	21	0.050	0.551	1.000
14	23	0.071	0.158	1.000
15	0	0.227	0.098	1.000
15	7	0.076	0.101	1.000
15	18	0.074	0.046	1.000
15	21	0.013	0.292	1.000
15	24	0.008	0.161	1.000
15	27	0.061	0.130	1.000
15	29	0.061	0.172	1.000
16	4	0.095	0.072	1.000
16	7	0.157	0.128	1.000
16	8	0.219	0.018	1.000
16	18	0.143	0.124	1.000
16	22	0.237	0.163	1.000
16	24	0.140	0.118	1.000
16	26	0.122	0.023	1.000
16	27	0.053	0.188	1.000
16	29	0.110	0.167	1.000
17	0	0.130	0.182	1.000
17	4	0.283	0.007	1.000
17	7	0.070	0.118	1.000
17	8	0.225	0.173	1.000
17	18	0.122	0.087	1.000
