#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.206	1.119	1.101	0.118	0.817	1.000	0.711
1	0.036	0.983	1.469	0.431	0.512	1.000	0.574
2	1.000	1.017	1.280	0.087	0.787	0.000	0.889
3	0.190	0.534	1.287	0.982	0.739	1.000	0.714
4	0.393	0.501	1.172	0.822	0.832	1.000	0.991
5	0.393	1.116	1.244	0.266	0.552	1.000	0.626
6	0.288	0.630	1.351	0.961	0.863	1.000	0.633
7	0.246	1.093	1.352	0.588	0.766	1.000	0.959
8	0.077	0.815	1.051	0.288	0.892	1.000	0.572
9	0.154	0.672	1.460	0.855	0.915	1.000	0.849
10	1.000	1.405	1.011	0.471	0.949	0.000	0.923
11	1.000	1.394	1.073	0.998	0.558	0.000	0.816
12	1.000	1.405	1.206	0.194	0.893	0.000	0.635
13	0.075	1.388	1.066	0.092	0.917	1.000	0.549
14	0.393	1.086	1.393	0.219	0.812	1.000	0.920
15	0.067	1.060	1.232	0.471	0.774	1.000	0.942
16	0.200	0.874	1.243	0.831	0.753	1.000	0.716
17	0.103	0.998	1.434	0.090	0.751	1.000	0.914
18	0.057	1.390	1.316	0.008	0.559	1.000	0.000
19	0.190	0.582	1.128	0.686	0.692	1.000	0.626
#From	To	chi[to]	beta[fr]	lambda
0	0	0.087	0.384	1.000
0	8	0.315	0.314	1.000
0	17	0.095	0.301	1.000
1	18	0.150	1.000	1.000
2	0	0.142	0.505	1.000
2	7	0.478	0.117	1.000
2	16	0.233	0.133	1.000
2	17	0.132	0.245	1.000
3	0	0.108	0.216	1.000
3	8	0.013	0.513	1.000
3	17	0.066	0.271	1.000
4	4	0.145	0.187	1.000
4	6	0.209	0.352	1.000
4	9	0.036	0.186	1.000
4	16	0.153	0.275	1.000
5	4	0.446	0.436	1.000
5	6	0.424	0.193	1.000
5	9	0.964	0.010	1.000
5	16	0.229	0.360	1.000
6	0	0.252	0.246	1.000
6	3	0.323	0.235	1.000
6	6	0.367	0.145	1.000
6	16	0.003	0.227	1.000
6	19	0.466	0.147	1.000
7	18	0.038	1.000	1.000
8	1	0.244	0.419	1.000
8	18	0.148	0.581	1.000
9	1	0.393	0.316	1.000
9	15	0.352	0.279	1.000
9	17	0.088	0.103	1.000
9	18	0.099	0.302	1.000
10	5	0.551	1.000	1.000
11	4	0.409	0.336	1.000
11	5	0.449	0.664	1.000
12	0	0.023	0.362	1.000
12	3	0.456	0.064	1.000
12	14	1.000	0.096	1.000
12	16	0.244	0.080	1.000
12	17	0.124	0.067	1.000
12	19	0.239	0.331	1.000
13	18	0.156	1.000	1.000
14	0	0.275	0.182	1.000
14	3	0.221	0.254	1.000
14	7	0.522	0.045	1.000
14	16	0.137	0.045	1.000
14	17	0.058	0.280	1.000
14	19	0.295	0.194	1.000
15	1	0.363	0.398	1.000
15	17	0.121	0.198	1.000
15	18	0.120	0.404	1.000
16	0	0.113	0.131	1.000
16	8	0.413	0.385	1.000
16	17	0.157	0.485	1.000
17	18	0.034	1.000	1.000
18	18	0.102	1.000	1.000
19	8	0.259	0.076	1.000
19	13	1.000	0.265	1.000
19	15	0.648	0.112	1.000
19	17	0.160	0.204	1.000
19	18	0.155	0.343	1.000
