#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.314	1.345	0.511	0.574	1.000	0.611
1	0.043	1.455	1.084	0.318	0.539	1.000	0.688
2	1.000	1.065	1.473	0.679	0.778	0.000	0.766
3	0.048	1.414	1.426	0.589	0.766	1.000	0.876
4	1.000	0.816	1.172	0.879	0.540	0.000	0.743
5	0.035	0.855	1.472	0.240	0.780	1.000	0.660
6	0.211	0.753	1.413	0.324	0.614	1.000	0.603
7	0.144	0.970	1.327	0.698	0.938	1.000	0.834
8	1.000	0.738	1.410	0.428	0.796	0.000	0.662
9	0.070	0.576	1.146	0.211	0.940	1.000	0.545
10	0.288	0.975	1.460	0.174	0.634	1.000	0.969
11	0.052	1.132	1.089	0.826	0.601	1.000	0.608
12	0.033	0.978	1.129	0.773	0.833	1.000	0.910
13	1.000	1.367	1.130	0.618	0.686	0.000	0.781
14	0.075	1.038	1.079	0.790	0.883	1.000	0.870
15	0.072	1.477	1.082	0.470	0.890	1.000	0.507
16	0.047	1.255	1.121	0.762	0.544	1.000	0.719
17	0.078	0.922	1.228	0.421	0.886	1.000	0.858
18	0.208	0.727	1.322	0.725	0.963	1.000	0.849
19	0.066	1.133	1.361	0.052	0.783	1.000	0.967
20	0.058	0.544	1.116	0.278	0.774	1.000	0.801
21	0.393	1.332	1.409	0.789	0.707	1.000	0.958
22	0.082	1.142	1.404	0.653	0.839	1.000	0.956
23	0.061	1.486	1.339	0.182	0.656	1.000	0.562
24	0.393	1.144	1.147	0.651	0.530	1.000	0.638
25	0.052	0.780	1.369	0.418	0.542	1.000	0.753
26	0.107	0.524	1.317	0.493	0.722	1.000	0.961
27	0.050	0.826	1.204	0.124	0.546	1.000	0.942
28	0.256	1.440	1.459	0.094	0.952	1.000	0.785
29	1.000	0.555	1.247	0.481	0.822	0.000	0.573
#From	To	chi[to]	beta[fr]	lambda
0	10	0.433	0.201	1.000
0	15	0.069	0.208	1.000
0	18	0.154	0.115	1.000
0	22	0.087	0.159	1.000
0	24	0.270	0.160	1.000
0	28	0.100	0.156	1.000
1	3	0.109	0.151	1.000
1	5	0.095	0.158	1.000
1	15	0.087	0.131	1.000
1	17	0.056	0.074	1.000
1	20	0.062	0.006	1.000
1	22	0.045	0.155	1.000
1	25	0.085	0.196	1.000
1	27	0.042	0.129	1.000
2	3	0.013	0.079	1.000
2	5	0.114	0.229	1.000
2	11	0.395	0.162	1.000
2	15	0.091	0.067	1.000
2	17	0.284	0.094	1.000
2	22	0.042	0.095	1.000
2	23	0.461	0.221	1.000
2	25	0.127	0.021	1.000
2	27	0.092	0.032	1.000
3	12	0.098	1.000	1.000
4	0	0.420	0.272	1.000
4	18	0.094	0.122	1.000
4	21	1.000	0.270	1.000
4	22	0.003	0.014	1.000
4	24	0.059	0.077	1.000
4	28	0.209	0.246	1.000
5	12	0.100	1.000	1.000
6	3	0.017	0.129	1.000
6	7	0.188	0.123	1.000
6	9	0.191	0.103	1.000
6	14	0.146	0.065	1.000
6	15	0.019	0.054	1.000
6	16	0.215	0.142	1.000
6	18	0.124	0.141	1.000
6	22	0.045	0.177	1.000
6	25	0.025	0.049	1.000
6	28	0.205	0.016	1.000
7	1	0.085	0.035	1.000
7	3	0.041	0.029	1.000
7	9	0.150	0.157	1.000
7	14	0.136	0.099	1.000
7	15	0.008	0.083	1.000
7	16	0.213	0.114	1.000
7	19	0.297	0.148	1.000
7	20	0.155	0.055	1.000
7	22	0.074	0.116	1.000
7	25	0.015	0.164	1.000
8	0	0.580	0.534	1.000
8	18	0.013	0.466	1.000
9	1	0.076	0.200	1.000
9	3	0.168	0.143	1.000
9	9	0.160	0.060	1.000
9	14	0.090	0.096	1.000
9	15	0.021	0.012	1.000
9	16	0.013	0.191	1.000
9	20	0.118	0.009	1.000
9	22	0.006	0.111	1.000
9	25	0.023	0.178	1.000
10	1	0.189	0.036	1.000
10	3	0.043	0.115	1.000
10	7	0.100	0.066	1.000
10	9	0.087	0.115	1.000
10	14	0.134	0.080	1.000
10	15	0.024	0.144	1.000
10	16	0.005	0.084	1.000
10	19	0.194	0.066	1.000
10	20	0.146	0.060	1.000
10	22	0.061	0.104	1.000
10	25	0.011	0.044	1.000
10	26	0.701	0.085	1.000
11	12	0.165	1.000	1.000
12	5	0.069	0.519	1.000
12	12	0.116	0.481	1.000
13	6	0.259	0.040	1.000
13	7	0.052	0.110	1.000
13	10	0.081	0.065	1.000
13	15	0.085	0.250	1.000
13	18	0.142	0.070	1.000
13	22	0.095	0.179	1.000
13	24	0.125	0.182	1.000
13	28	0.204	0.104	1.000
14	1	0.146	0.150	1.000
14	3	0.004	0.019	1.000
14	9	0.055	0.133	1.000
14	14	0.043	0.003	1.000
14	15	0.018	0.087	1.000
14	16	0.130	0.066	1.000
14	19	0.297	0.209	1.000
14	20	0.041	0.163	1.000
14	22	0.044	0.110	1.000
14	25	0.073	0.059	1.000
15	12	0.073	1.000	1.000
16	3	0.152	0.136	1.000
16	5	0.103	0.142	1.000
16	11	0.124	0.149	1.000
16	15	0.051	0.147	1.000
16	17	0.239	0.081	1.000
16	22	0.042	0.026	1.000
16	23	0.131	0.134	1.000
16	25	0.126	0.181	1.000
16	27	0.249	0.004	1.000
17	3	0.128	0.081	1.000
17	5	0.233	0.097	1.000
17	11	0.364	0.134	1.000
17	12	0.155	0.137	1.000
17	15	0.041	0.109	1.000
17	17	0.067	0.039	1.000
17	23	0.408	0.178	1.000
17	25	0.129	0.119	1.000
17	27	0.294	0.107	1.000
18	3	0.069	0.139	1.000
18	5	0.020	0.274	1.000
18	15	0.092	0.016	1.000
18	17	0.135	0.125	1.000
18	20	0.160	0.143	1.000
18	22	0.095	0.077	1.000
18	25	0.014	0.123	1.000
18	27	0.322	0.103	1.000
19	1	0.167	0.147	1.000
19	3	0.089	0.103	1.000
19	9	0.110	0.116	1.000
19	14	0.032	0.010	1.000
19	15	0.061	0.171	1.000
19	16	0.212	0.082	1.000
19	20	0.135	0.047	1.000
19	22	0.089	0.118	1.000
19	25	0.104	0.206	1.000
20	1	0.142	0.118	1.000
20	3	0.143	0.078	1.000
20	5	0.181	0.076	1.000
20	9	0.035	0.112	1.000
20	14	0.104	0.076	1.000
20	15	0.062	0.060	1.000
