#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	0.755	1.144	0.747	0.971	1.000	0.553
1	0.042	1.269	1.148	0.926	0.541	1.000	0.982
2	1.000	0.872	1.018	0.860	0.920	0.000	0.960
3	0.211	1.118	1.099	0.207	0.506	1.000	0.641
4	0.204	0.998	1.279	0.405	0.981	1.000	0.973
5	1.000	1.305	1.258	0.657	0.819	0.000	0.596
6	0.173	0.567	1.385	0.223	0.721	1.000	0.967
7	0.158	1.033	1.159	0.091	0.980	1.000	0.513
8	0.072	0.930	1.479	0.439	0.909	1.000	0.688
9	0.061	1.072	1.155	0.368	0.554	1.000	0.780
10	1.000	0.500	1.247	0.682	0.630	0.000	0.610
11	0.082	0.989	1.120	0.505	0.970	1.000	0.865
12	0.058	0.656	1.232	0.026	0.824	1.000	0.835
13	0.319	0.829	1.096	0.713	0.987	1.000	0.641
14	0.293	1.342	1.377	0.793	0.923	1.000	0.615
15	0.234	1.247	1.235	0.857	0.517	1.000	0.603
16	0.100	0.868	1.499	0.933	0.739	1.000	0.710
17	1.000	0.926	1.207	0.822	0.600	0.000	0.921
18	0.205	1.214	1.252	0.100	0.857	1.000	0.716
19	0.536	0.704	1.462	0.430	0.559	1.000	0.900
20	0.116	1.412	1.294	0.327	0.775	1.000	0.906
21	0.104	1.353	1.139	0.277	0.873	1.000	0.697
22	1.000	1.236	1.336	0.056	0.631	0.000	0.660
23	0.094	0.635	1.050	0.126	0.829	1.000	0.683
24	0.114	1.329	1.423	0.187	0.859	1.000	0.844
25	1.000	0.581	1.266	0.245	0.807	0.000	0.783
26	0.254	1.348	1.460	0.366	0.706	1.000	0.926
27	0.083	1.127	1.422	0.403	0.851	1.000	0.631
28	0.217	1.018	1.448	0.878	0.635	1.000	0.859
29	0.082	1.205	1.468	0.902	0.656	1.000	0.722
#From	To	chi[to]	beta[fr]	lambda
0	1	0.132	0.360	1.000
0	9	0.089	0.492	1.000
0	12	0.099	0.149	1.000
1	9	0.235	0.215	1.000
1	12	0.087	0.785	1.000
2	0	0.165	0.236	1.000
2	6	0.130	0.123	1.000
2	7	0.007	0.017	1.000
2	13	0.073	0.103	1.000
2	19	0.389	0.139	1.000
2	24	0.079	0.142	1.000
2	26	0.252	0.239	1.000
3	0	0.210	0.110	1.000
3	4	0.265	0.181	1.000
3	6	0.148	0.025	1.000
3	7	0.014	0.258	1.000
3	14	0.095	0.064	1.000
3	20	0.077	0.095	1.000
3	24	0.004	0.052	1.000
3	26	0.217	0.215	1.000
4	6	0.036	0.154	1.000
4	7	0.025	0.129	1.000
4	8	0.065	0.117	1.000
4	11	0.569	0.046	1.000
4	18	0.180	0.091	1.000
4	20	0.075	0.180	1.000
4	23	0.167	0.010	1.000
4	24	0.041	0.048	1.000
4	27	0.433	0.056	1.000
4	29	0.125	0.169	1.000
5	0	0.105	0.079	1.000
5	4	0.004	0.175	1.000
5	6	0.155	0.068	1.000
5	7	0.151	0.095	1.000
5	14	0.166	0.023	1.000
5	18	0.312	0.142	1.000
5	20	0.009	0.068	1.000
5	24	0.079	0.207	1.000
5	28	0.521	0.143	1.000
6	1	0.084	0.719	1.000
6	9	0.122	0.228	1.000
6	12	0.007	0.053	1.000
7	1	0.132	0.313	1.000
7	8	0.103	0.290	1.000
7	12	0.067	0.012	1.000
7	20	0.147	0.178	1.000
7	24	0.037	0.207	1.000
8	1	0.077	0.482	1.000
8	9	0.079	0.121	1.000
8	12	0.055	0.397	1.000
9	9	0.006	0.752	1.000
9	12	0.020	0.248	1.000
10	7	0.017	0.051	1.000
10	8	0.080	0.090	1.000
10	12	0.008	0.055	1.000
10	15	0.250	0.250	1.000
10	20	0.023	0.212	1.000
10	21	0.215	0.032	1.000
10	23	0.241	0.138	1.000
10	24	0.045	0.173	1.000
11	1	0.134	0.245	1.000
11	8	0.090	0.367	1.000
11	12	0.058	0.248	1.000
11	24	0.090	0.140	1.000
12	1	0.066	0.345	1.000
12	9	0.341	0.308	1.000
12	12	0.041	0.347	1.000
13	0	0.201	0.020	1.000
13	4	0.047	0.081	1.000
13	6	0.056	0.036	1.000
13	7	0.081	0.191	1.000
13	8	0.070	0.195	1.000
13	14	0.207	0.101	1.000
13	18	0.291	0.159	1.000
13	20	0.053	0.101	1.000
13	24	0.049	0.021	1.000
13	28	0.300	0.094	1.000
14	0	0.047	0.203	1.000
14	4	0.279	0.068	1.000
14	6	0.031	0.183	1.000
14	7	0.087	0.060	1.000
14	8	0.100	0.027	1.000
14	14	0.180	0.058	1.000
14	18	0.026	0.141	1.000
14	20	0.056	0.030	1.000
14	24	0.013	0.195	1.000
14	28	0.126	0.035	1.000
15	7	0.059	0.226	1.000
15	8	0.044	0.095	1.000
15	12	0.068	0.036	1.000
15	15	0.480	0.081	1.000
15	20	0.077	0.251	1.000
15	21	0.035	0.149	1.000
15	24	0.070	0.161	1.000
16	1	0.010	0.181	1.000
16	8	0.092	0.195	1.000
16	12	0.015	0.252	1.000
16	24	0.036	0.372	1.000
17	0	0.039	0.183	1.000
17	4	0.148	0.079	1.000
17	6	0.142	0.105	1.000
17	7	0.052	0.128	1.000
17	14	0.154	0.190	1.000
17	20	0.048	0.212	1.000
17	24	0.032	0.080	1.000
17	26	0.394	0.025	1.000
18	6	0.051	0.056	1.000
18	7	0.160	0.021	1.000
18	8	0.072	0.115	1.000
18	11	0.113	0.255	1.000
18	18	0.099	0.064	1.000
18	20	0.028	0.180	1.000
18	23	0.282	0.023	1.000
18	24	0.061	0.033	1.000
18	29	0.294	0.252	1.000
19	0	0.079	0.211	1.000
19	3	1.000	0.230	1.000
19	6	0.043	0.098	1.000
19	7	0.122	0.099	1.000
19	13	0.626	0.184	1.000
19	19	0.333	0.070	1.000
19	24	0.009	0.078	1.000
19	26	0.056	0.030	1.000
