-0.55678	0.00000	0.00000	0.00000	0.12850	0.00000	-0.90295	0.00000	0.00000	0.00000
0.00000	-0.12619	0.00000	0.00000	0.00000	0.03771	0.03398	0.08354	0.00000	0.10651
0.00000	0.00000	-0.03689	0.04456	0.00000	0.00000	0.00000	0.00000	0.12725	-0.18439
0.00000	0.00000	-0.10996	-0.90858	0.00000	0.00000	0.00000	0.00000	-0.02982	-0.61619
0.20188	0.00000	0.00000	0.00000	-0.67876	0.00000	-0.67555	0.00000	0.00000	0.00000
0.00000	-0.50848	0.00000	0.00000	0.00000	-0.07769	-0.00239	-0.00587	0.00000	-0.00749
0.15141	-0.14484	0.00000	0.00000	0.07210	-0.00075	-0.01816	-0.00167	0.00000	-0.00213
0.00000	-0.66314	0.00000	0.00000	0.00000	-0.00346	-0.00311	-0.78223	0.00000	-0.00976
0.00000	0.00000	-0.26639	-0.06288	0.00000	0.00000	0.00000	0.00000	-0.75155	-0.62349
0.00000	-0.22222	0.18081	0.16149	0.00000	-0.00116	-0.00104	-0.00257	0.07077	-0.03642
