-0.15710	0.00000	-0.11626	0.00000	0.05091	0.06385	-0.00040	0.05431	0.06480	0.00000
0.00000	-0.15848	0.00000	-0.07673	-0.56988	0.00000	0.00000	-0.04600	-0.04970	-0.10026
0.02356	0.00000	-0.04567	0.00000	0.03966	0.04239	0.01638	0.04574	0.02513	0.00000
0.00000	-0.06182	0.00000	-0.86318	-0.39783	0.00000	0.00000	-0.03212	-0.03469	-0.06999
-0.05622	0.11120	-0.08767	0.09635	-0.15349	0.00344	-0.00030	0.06053	0.06619	0.12589
-0.37893	0.00000	-0.28186	0.00000	0.02049	-0.94335	-0.00096	0.02169	0.02729	0.00000
-0.00108	0.00000	-0.22066	0.00000	-0.00182	-0.00194	-0.13411	0.17180	0.09474	0.01342
-0.09100	-0.02126	-0.12397	-0.01842	-0.13238	0.00574	-0.00871	-0.79861	-0.00562	-0.02406
-0.04481	-0.00483	-0.02211	-0.00418	-0.02853	0.00318	-0.03968	0.00084	-0.23818	0.56249
0.00000	-0.05647	0.00000	-0.04893	-0.36338	0.00000	-0.05041	-0.02848	-0.17648	-0.73330
