#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.235	1.488	1.329	0.007	0.618	1.000	0.760
1	1.000	0.823	1.497	0.859	0.619	0.000	0.645
2	0.393	0.631	1.339	0.597	0.605	1.000	0.928
3	1.000	1.287	1.231	0.513	0.744	0.000	0.756
4	1.000	0.623	1.445	0.649	0.708	0.000	0.786
5	1.000	1.075	1.161	0.388	0.656	0.000	0.993
6	1.000	0.600	1.064	0.742	0.738	0.000	0.695
7	0.171	0.569	1.385	0.098	0.986	1.000	0.693
8	1.000	0.569	1.035	0.528	0.737	0.000	0.583
9	1.000	1.102	1.067	0.792	0.802	0.000	0.892
10	0.141	1.264	1.365	0.486	0.696	1.000	0.000
11	0.246	0.634	1.067	0.543	0.572	1.000	0.848
12	0.293	1.475	1.321	0.436	0.720	1.000	0.968
13	0.195	0.558	1.221	0.723	0.724	1.000	0.651
14	0.246	0.503	1.128	0.706	0.648	1.000	0.833
15	0.627	1.405	1.076	0.394	0.832	1.000	0.830
16	0.496	1.000	1.421	0.038	0.770	1.000	0.511
17	0.180	1.030	1.493	0.746	0.721	1.000	0.844
18	0.393	1.372	1.047	0.747	0.777	1.000	0.000
19	0.336	0.739	1.007	0.904	0.969	1.000	0.600
#From	To	chi[to]	beta[fr]	lambda
0	10	0.136	0.025	1.000
0	17	0.084	0.975	1.000
1	10	0.224	0.787	1.000
1	17	0.049	0.213	1.000
2	17	0.135	1.000	1.000
3	0	0.359	0.416	1.000
3	12	0.261	0.168	1.000
3	13	0.159	0.349	1.000
3	14	0.439	0.067	1.000
4	2	1.000	0.145	1.000
4	7	0.217	0.266	1.000
4	13	0.131	0.236	1.000
4	17	0.066	0.107	1.000
4	19	0.591	0.246	1.000
5	18	0.542	1.000	1.000
6	15	0.625	0.575	1.000
6	18	0.458	0.425	1.000
7	10	0.155	0.431	1.000
7	17	0.103	0.569	1.000
8	10	0.181	0.135	1.000
8	17	0.003	0.865	1.000
9	0	0.366	0.248	1.000
9	12	0.269	0.413	1.000
9	13	0.153	0.016	1.000
9	14	0.344	0.324	1.000
11	0	0.055	0.136	1.000
11	13	0.034	0.310	1.000
11	14	0.217	0.555	1.000
12	10	0.101	0.555	1.000
12	13	0.083	0.432	1.000
12	17	0.113	0.013	1.000
13	17	0.133	1.000	1.000
14	7	0.289	0.215	1.000
14	13	0.216	0.420	1.000
14	17	0.097	0.014	1.000
14	19	0.044	0.351	1.000
15	0	0.035	0.109	1.000
15	11	1.000	0.041	1.000
15	12	0.287	0.218	1.000
15	13	0.151	0.203	1.000
15	15	0.375	0.190	1.000
15	16	0.521	0.239	1.000
16	0	0.184	0.395	1.000
16	12	0.183	0.240	1.000
16	13	0.041	0.086	1.000
16	16	0.479	0.279	1.000
17	10	0.203	0.417	1.000
17	17	0.119	0.583	1.000
19	7	0.494	0.247	1.000
19	13	0.031	0.452	1.000
19	17	0.098	0.142	1.000
19	19	0.365	0.160	1.000
