#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.083	1.016	0.576	0.730	1.000	0.637
1	0.043	1.364	1.155	0.070	0.798	1.000	0.825
2	1.000	1.371	1.036	0.562	0.823	0.000	0.898
3	0.048	0.977	1.153	0.994	0.988	1.000	0.634
4	1.000	0.699	1.003	0.907	0.945	0.000	0.648
5	0.035	0.536	1.354	0.634	0.618	1.000	0.765
6	0.211	1.061	1.119	0.192	0.750	1.000	0.564
7	0.144	0.902	1.337	0.068	0.918	1.000	0.774
8	1.000	0.522	1.232	0.813	0.526	0.000	0.533
9	0.070	0.787	1.093	0.036	0.717	1.000	0.651
10	0.288	0.811	1.259	0.629	0.730	1.000	0.977
11	0.052	0.790	1.422	0.908	0.905	1.000	0.915
12	0.033	0.724	1.395	0.413	0.806	1.000	0.853
13	1.000	1.317	1.167	0.830	0.572	0.000	0.799
14	0.075	0.801	1.481	0.553	0.807	1.000	0.948
15	0.072	0.722	1.246	0.016	0.610	1.000	0.621
16	0.047	0.890	1.262	0.687	0.691	1.000	0.554
17	0.078	1.427	1.157	0.792	0.517	1.000	0.712
18	0.208	0.917	1.027	0.148	0.543	1.000	0.518
19	0.066	1.380	1.402	0.395	0.656	1.000	0.692
20	0.058	0.569	1.492	0.421	0.647	1.000	0.953
21	0.393	1.249	1.340	0.837	0.951	1.000	0.759
22	0.082	0.803	1.063	0.525	0.759	1.000	0.609
23	0.061	0.948	1.359	0.525	0.754	1.000	0.764
24	0.393	1.281	1.152	0.934	0.610	1.000	0.930
25	0.052	1.306	1.047	0.888	0.897	1.000	0.883
26	0.107	0.601	1.362	0.524	0.966	1.000	0.858
27	0.050	1.455	1.163	0.768	0.652	1.000	0.557
28	0.256	0.995	1.171	0.277	0.843	1.000	0.954
29	1.000	0.802	1.446	0.348	0.813	0.000	0.640
#From	To	chi[to]	beta[fr]	lambda
0	10	0.410	0.056	1.000
0	15	0.106	0.206	1.000
0	18	0.224	0.301	1.000
0	22	0.028	0.190	1.000
0	24	0.229	0.225	1.000
0	28	0.222	0.021	1.000
1	3	0.128	0.209	1.000
1	5	0.036	0.132	1.000
1	15	0.065	0.065	1.000
1	17	0.231	0.177	1.000
1	20	0.089	0.115	1.000
1	22	0.004	0.183	1.000
1	25	0.027	0.017	1.000
1	27	0.459	0.101	1.000
2	3	0.135	0.060	1.000
2	5	0.147	0.170	1.000
2	11	0.250	0.174	1.000
2	15	0.080	0.137	1.000
2	17	0.045	0.037	1.000
2	22	0.085	0.148	1.000
2	23	0.222	0.066	1.000
2	25	0.065	0.034	1.000
2	27	0.301	0.173	1.000
3	12	0.044	1.000	1.000
4	0	0.154	0.043	1.000
4	18	0.112	0.027	1.000
4	21	1.000	0.163	1.000
4	22	0.105	0.146	1.000
4	24	0.015	0.509	1.000
4	28	0.010	0.112	1.000
5	12	0.113	1.000	1.000
6	3	0.009	0.110	1.000
6	7	0.220	0.142	1.000
6	9	0.274	0.137	1.000
6	14	0.145	0.087	1.000
6	15	0.003	0.074	1.000
6	16	0.141	0.108	1.000
6	18	0.312	0.077	1.000
6	22	0.100	0.106	1.000
6	25	0.046	0.130	1.000
6	28	0.084	0.030	1.000
7	1	0.065	0.081	1.000
7	3	0.028	0.066	1.000
7	9	0.038	0.152	1.000
7	14	0.089	0.068	1.000
7	15	0.007	0.050	1.000
7	16	0.097	0.156	1.000
7	19	0.589	0.040	1.000
7	20	0.156	0.137	1.000
7	22	0.016	0.155	1.000
7	25	0.072	0.094	1.000
8	0	0.846	0.794	1.000
8	18	0.014	0.206	1.000
9	1	0.209	0.165	1.000
9	3	0.051	0.137	1.000
9	9	0.007	0.150	1.000
9	14	0.191	0.138	1.000
9	15	0.050	0.117	1.000
9	16	0.086	0.106	1.000
