#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.875	1.220	0.660	0.901	1.000	0.941
1	1.000	1.461	1.333	0.741	0.544	0.000	0.668
2	0.214	0.869	1.113	0.998	0.528	1.000	0.836
3	0.158	0.988	1.137	0.238	0.658	1.000	0.859
4	0.106	1.157	1.449	0.008	0.850	1.000	0.000
5	1.000	1.163	1.341	0.014	0.727	0.000	0.806
6	0.249	0.778	1.414	0.760	0.987	1.000	0.924
7	1.000	1.167	1.398	0.077	0.798	0.000	0.678
8	0.210	0.880	1.018	0.451	0.773	1.000	0.934
9	0.277	1.447	1.328	0.737	0.847	1.000	0.816
10	0.393	1.330	1.068	0.525	0.978	1.000	0.549
11	0.246	0.944	1.286	0.891	0.508	1.000	0.794
12	1.000	0.767	1.105	0.049	0.778	0.000	0.751
13	0.122	1.101	1.171	0.238	0.689	1.000	0.750
14	0.246	1.232	1.108	0.050	0.635	1.000	0.639
15	1.000	1.279	1.374	0.724	0.965	0.000	0.565
16	0.160	0.864	1.373	0.466	0.609	1.000	0.680
17	0.210	0.607	1.329	0.842	0.749	1.000	0.674
18	1.000	1.086	1.064	0.903	0.984	0.000	0.989
19	1.000	0.623	1.282	0.940	0.937	0.000	0.782
#From	To	chi[to]	beta[fr]	lambda
0	6	0.272	0.447	1.000
0	9	0.201	0.087	1.000
0	11	0.927	0.044	1.000
0	14	0.227	0.033	1.000
0	17	0.134	0.389	1.000
1	0	0.509	0.300	1.000
1	9	0.149	0.177	1.000
1	14	0.092	0.489	1.000
1	17	0.201	0.034	1.000
2	3	0.006	0.296	1.000
2	4	0.184	0.310	1.000
2	13	0.307	0.393	1.000
3	3	0.169	0.677	1.000
3	4	0.189	0.052	1.000
3	13	0.018	0.271	1.000
4	4	0.035	1.000	1.000
5	2	0.077	0.240	1.000
5	3	0.145	0.190	1.000
5	6	0.075	0.009	1.000
5	8	0.208	0.310	1.000
5	10	0.241	0.250	1.000
6	2	0.221	0.129	1.000
6	3	0.080	0.364	1.000
6	6	0.055	0.383	1.000
6	8	0.150	0.123	1.000
7	2	0.186	0.097	1.000
7	6	0.012	0.184	1.000
7	8	0.069	0.297	1.000
7	9	0.187	0.059	1.000
7	16	0.565	0.269	1.000
7	17	0.118	0.093	1.000
8	3	0.034	0.159	1.000
8	4	0.268	0.317	1.000
8	13	0.385	0.524	1.000
9	2	0.069	0.215	1.000
9	6	0.078	0.164	1.000
9	8	0.117	0.224	1.000
9	9	0.021	0.041	1.000
9	16	0.318	0.153	1.000
9	17	0.020	0.203	1.000
10	3	0.074	0.230	1.000
10	4	0.037	0.549	1.000
10	8	0.206	0.221	1.000
11	2	0.230	0.223	1.000
11	6	0.093	0.118	1.000
11	9	0.015	0.158	1.000
11	14	0.247	0.245	1.000
11	17	0.011	0.255	1.000
12	2	0.009	0.162	1.000
12	3	0.130	0.155	1.000
12	8	0.106	0.310	1.000
12	10	0.591	0.373	1.000
13	3	0.143	0.146	1.000
13	4	0.066	0.433	1.000
13	13	0.251	0.421	1.000
14	2	0.037	0.292	1.000
14	6	0.128	0.277	1.000
14	8	0.128	0.015	1.000
14	9	0.128	0.352	1.000
14	16	0.117	0.030	1.000
14	17	0.064	0.033	1.000
15	2	0.131	0.275	1.000
15	3	0.173	0.310	1.000
15	8	0.015	0.180	1.000
15	10	0.168	0.235	1.000
16	3	0.012	0.418	1.000
16	4	0.127	0.229	1.000
16	13	0.039	0.354	1.000
17	3	0.034	0.454	1.000
17	4	0.095	0.546	1.000
18	0	0.491	0.309	1.000
18	6	0.071	0.078	1.000
18	9	0.181	0.304	1.000
18	11	0.073	0.068	1.000
18	14	0.198	0.118	1.000
18	17	0.173	0.123	1.000
19	2	0.041	0.166	1.000
19	6	0.217	0.073	1.000
19	9	0.118	0.340	1.000
19	14	0.237	0.390	1.000
19	17	0.279	0.030	1.000
