#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.235	1.388	1.058	0.320	0.598	1.000	0.518
1	1.000	1.127	1.157	0.428	0.875	0.000	0.541
2	0.393	1.248	1.285	0.295	0.602	1.000	0.883
3	1.000	0.925	1.347	0.016	0.675	0.000	0.553
4	1.000	1.420	1.144	0.232	0.705	0.000	0.632
5	1.000	1.246	1.199	0.036	0.962	0.000	0.808
6	1.000	0.910	1.402	0.358	0.877	0.000	0.647
7	0.171	1.294	1.195	0.798	0.763	1.000	0.902
8	1.000	1.482	1.041	0.578	0.690	0.000	0.706
9	1.000	0.881	1.316	0.301	0.973	0.000	0.947
10	0.141	1.066	1.409	0.689	0.786	1.000	0.000
11	0.246	0.992	1.472	0.508	0.648	1.000	0.590
12	0.293	1.044	1.372	0.523	0.920	1.000	0.941
13	0.195	1.295	1.157	0.870	0.755	1.000	0.586
14	0.246	1.035	1.411	0.299	0.794	1.000	0.518
15	0.627	0.864	1.198	0.194	0.507	1.000	0.605
16	0.496	0.510	1.307	0.917	0.593	1.000	0.707
17	0.180	1.027	1.147	0.015	0.803	1.000	0.611
18	0.393	0.839	1.432	0.809	0.650	1.000	0.000
19	0.336	1.482	1.057	0.916	0.705	1.000	0.770
#From	To	chi[to]	beta[fr]	lambda
0	10	0.107	0.886	1.000
0	17	0.098	0.114	1.000
1	10	0.240	0.209	1.000
1	17	0.113	0.791	1.000
2	17	0.073	1.000	1.000
3	0	0.104	0.331	1.000
3	12	0.319	0.389	1.000
3	13	0.167	0.132	1.000
3	14	0.369	0.148	1.000
4	2	1.000	0.225	1.000
4	7	0.405	0.011	1.000
4	13	0.056	0.227	1.000
4	17	0.032	0.311	1.000
4	19	0.107	0.226	1.000
5	18	0.463	1.000	1.000
6	15	0.402	0.558	1.000
6	18	0.537	0.442	1.000
7	10	0.308	0.180	1.000
7	17	0.051	0.820	1.000
8	10	0.256	0.554	1.000
8	17	0.152	0.446	1.000
9	0	0.362	0.328	1.000
9	12	0.223	0.184	1.000
9	13	0.152	0.210	1.000
9	14	0.611	0.277	1.000
11	0	0.220	0.408	1.000
11	13	0.165	0.571	1.000
11	14	0.020	0.021	1.000
12	10	0.045	0.394	1.000
12	13	0.166	0.510	1.000
12	17	0.010	0.096	1.000
13	17	0.110	1.000	1.000
14	7	0.030	0.189	1.000
14	13	0.008	0.230	1.000
14	17	0.161	0.273	1.000
14	19	0.456	0.308	1.000
15	0	0.208	0.059	1.000
15	11	1.000	0.244	1.000
15	12	0.015	0.226	1.000
15	13	0.046	0.208	1.000
15	15	0.598	0.043	1.000
15	16	0.883	0.221	1.000
16	0	0.107	0.383	1.000
16	12	0.443	0.223	1.000
16	13	0.088	0.099	1.000
16	16	0.117	0.296	1.000
17	10	0.044	0.215	1.000
17	17	0.145	0.785	1.000
19	7	0.566	0.202	1.000
19	13	0.152	0.074	1.000
19	17	0.056	0.371	1.000
19	19	0.437	0.352	1.000
