#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.314	1.051	0.421	0.947	1.000	0.957
1	1.000	1.278	1.166	0.993	0.941	0.000	0.858
2	1.000	0.938	1.141	0.730	0.865	0.000	0.846
3	1.000	1.477	1.442	0.292	0.525	0.000	0.944
4	0.160	1.027	1.313	0.948	0.689	1.000	0.529
5	0.246	1.407	1.174	0.570	0.721	1.000	0.684
6	0.061	0.678	1.167	0.747	0.851	1.000	0.000
7	1.000	0.905	1.454	0.491	0.945	0.000	0.885
8	0.116	0.852	1.358	0.244	0.892	1.000	0.825
9	0.129	0.702	1.154	0.505	0.773	1.000	0.883
10	0.134	0.954	1.382	0.728	0.660	1.000	0.659
11	1.000	1.350	1.100	0.013	0.544	0.000	0.784
12	0.057	1.097	1.432	0.865	0.513	1.000	0.963
13	1.000	1.266	1.176	0.575	0.653	0.000	0.744
14	0.017	0.610	1.238	0.658	0.876	1.000	0.705
15	0.180	1.245	1.329	0.900	0.996	1.000	0.762
16	0.195	0.657	1.201	0.093	0.594	1.000	0.711
17	0.097	1.467	1.335	0.025	0.790	1.000	0.756
18	0.097	0.915	1.260	0.936	0.761	1.000	0.000
19	0.085	0.700	1.443	0.730	0.891	1.000	0.860
20	0.042	1.134	1.390	0.169	0.935	1.000	0.542
21	0.097	1.012	1.012	0.659	0.808	1.000	0.507
22	0.393	0.608	1.146	0.029	0.581	1.000	0.781
23	0.118	0.717	1.267	0.623	0.855	1.000	0.817
24	0.246	1.362	1.083	0.629	0.753	1.000	0.875
25	1.000	1.264	1.208	0.689	0.674	0.000	0.604
26	0.046	1.286	1.316	0.407	0.759	1.000	0.752
27	0.106	0.931	1.228	0.567	0.842	1.000	0.638
28	0.143	1.152	1.392	0.336	0.642	1.000	0.835
29	0.143	0.987	1.211	0.573	0.973	1.000	0.995
#From	To	chi[to]	beta[fr]	lambda
0	5	0.035	0.007	1.000
0	9	0.218	0.226	1.000
0	15	0.469	0.049	1.000
0	16	0.727	0.147	1.000
0	21	1.000	0.132	1.000
0	23	0.130	0.276	1.000
0	28	0.116	0.063	1.000
0	29	0.270	0.101	1.000
1	4	0.050	0.123	1.000
1	6	0.064	0.050	1.000
1	8	0.106	0.136	1.000
1	18	0.244	0.269	1.000
1	23	0.094	0.391	1.000
1	27	0.053	0.031	1.000
2	5	0.311	0.174	1.000
2	9	0.318	0.155	1.000
2	15	0.221	0.258	1.000
2	16	0.273	0.053	1.000
2	23	0.081	0.048	1.000
2	28	0.361	0.242	1.000
2	29	0.519	0.070	1.000
3	5	0.156	1.000	1.000
4	4	0.058	0.037	1.000
4	6	0.047	0.074	1.000
4	8	0.284	0.014	1.000
4	18	0.153	0.225	1.000
4	23	0.077	0.254	1.000
4	27	0.084	0.395	1.000
5	6	0.070	0.237	1.000
5	17	0.301	0.113	1.000
5	19	0.095	0.299	1.000
5	23	0.094	0.112	1.000
5	27	0.063	0.239	1.000
7	6	0.063	0.266	1.000
7	12	0.136	0.233	1.000
7	19	0.166	0.312	1.000
7	27	0.046	0.189	1.000
8	6	0.038	0.274	1.000
8	10	0.463	0.164	1.000
8	12	0.139	0.143	1.000
8	17	0.186	0.027	1.000
8	19	0.005	0.175	1.000
8	27	0.120	0.217	1.000
9	4	0.273	0.281	1.000
9	6	0.004	0.093	1.000
9	18	0.014	0.327	1.000
9	23	0.076	0.063	1.000
9	27	0.049	0.236	1.000
10	6	0.055	0.268	1.000
10	12	0.014	0.290	1.000
10	19	0.186	0.238	1.000
10	27	0.068	0.204	1.000
11	0	0.915	0.244	1.000
11	5	0.187	0.132	1.000
11	22	1.000	0.102	1.000
11	23	0.010	0.208	1.000
11	24	0.493	0.314	1.000
12	6	0.036	1.000	1.000
13	6	0.057	0.034	1.000
13	10	0.537	0.138	1.000
13	12	0.138	0.367	1.000
13	17	0.022	0.049	1.000
13	19	0.102	0.274	1.000
13	27	0.015	0.138	1.000
14	6	0.011	1.000	1.000
15	6	0.037	0.227	1.000
15	12	0.094	0.136	1.000
15	19	0.064	0.419	1.000
15	27	0.110	0.217	1.000
16	6	0.001	0.011	1.000
16	9	0.160	0.149	1.000
16	18	0.220	0.016	1.000
16	23	0.098	0.285	1.000
16	28	0.523	0.239	1.000
16	29	0.211	0.300	1.000
17	6	0.049	0.220	1.000
17	12	0.007	0.255	1.000
17	19	0.043	0.208	1.000
17	27	0.061	0.317	1.000
19	6	0.002	0.378	1.000
19	12	0.166	0.622	1.000
20	6	0.040	0.368	1.000
20	12	0.116	0.340	1.000
20	14	0.347	0.292	1.000
21	4	0.210	0.098	1.000
21	6	0.056	0.206	1.000
21	8	0.178	0.162	1.000
21	17	0.028	0.182	1.000
21	18	0.007	0.038	1.000
21	23	0.006	0.141	1.000
21	27	0.034	0.174	1.000
22	0	0.085	0.100	1.000
22	5	0.311	0.119	1.000
22	15	0.310	0.183	1.000
22	23	0.045	0.263	1.000
22	24	0.507	0.335	1.000
23	6	0.008	0.364	1.000
23	12	0.048	0.420	1.000
23	26	1.000	0.146	1.000
23	27	0.047	0.070	1.000
24	6	0.049	0.031	1.000
24	9	0.304	0.207	1.000
24	18	0.086	0.206	1.000
24	23	0.060	0.556	1.000
25	4	0.214	0.130	1.000
25	6	0.057	0.052	1.000
25	8	0.207	0.024	1.000
25	17	0.271	0.319	1.000
25	18	0.096	0.178	1.000
25	23	0.064	0.145	1.000
25	27	0.030	0.151	1.000
26	6	0.050	0.355	1.000
26	12	0.077	0.373	1.000
26	14	0.653	0.272	1.000
27	6	0.066	0.085	1.000
27	12	0.064	0.528	1.000
27	19	0.149	0.044	1.000
