#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	0.647	1.372	0.480	0.741	1.000	0.640
1	1.000	1.357	1.267	0.495	0.638	0.000	0.959
2	0.061	1.298	1.135	0.848	0.906	1.000	0.532
3	0.393	0.590	1.295	0.704	0.992	1.000	0.562
4	0.038	0.978	1.385	0.148	0.627	1.000	0.982
5	0.076	0.918	1.031	0.319	0.943	1.000	0.803
6	0.074	1.484	1.215	0.679	0.652	1.000	0.973
7	0.083	1.139	1.464	0.218	0.634	1.000	0.556
8	0.077	0.914	1.499	0.878	0.905	1.000	0.855
9	0.154	0.728	1.092	0.548	0.706	1.000	0.603
10	0.154	1.388	1.003	0.430	0.518	1.000	0.562
11	0.087	0.598	1.003	0.535	0.748	1.000	0.975
12	0.039	0.950	1.103	0.352	0.833	1.000	0.686
13	0.154	0.601	1.459	0.973	0.748	1.000	0.819
14	0.393	1.364	1.394	0.977	0.956	1.000	0.792
15	0.122	1.282	1.147	0.829	0.550	1.000	0.610
16	0.154	1.049	1.444	0.945	0.802	1.000	0.638
17	0.103	1.452	1.061	0.427	0.747	1.000	0.947
18	0.038	0.538	1.376	0.847	0.685	1.000	0.658
19	0.050	1.123	1.103	0.792	0.896	1.000	0.864
20	0.103	1.092	1.362	0.834	0.890	1.000	0.681
21	1.000	1.256	1.361	0.280	0.614	0.000	0.615
22	0.071	1.351	1.198	0.284	0.671	1.000	0.724
23	0.393	0.679	1.111	0.367	0.598	1.000	0.925
24	0.042	1.180	1.014	0.270	0.960	1.000	0.852
25	1.000	0.634	1.337	0.235	0.618	0.000	0.879
26	1.000	0.979	1.448	0.324	0.504	0.000	0.846
27	0.393	0.540	1.066	0.618	0.717	1.000	0.630
28	0.154	0.924	1.156	0.176	0.545	1.000	0.982
29	0.211	0.932	1.047	0.492	0.835	1.000	0.696
#From	To	chi[to]	beta[fr]	lambda
0	0	0.008	0.326	1.000
0	19	0.074	0.012	1.000
0	24	0.134	0.662	1.000
1	5	0.135	0.120	1.000
1	7	0.114	0.006	1.000
1	8	0.024	0.129	1.000
1	11	0.143	0.039	1.000
1	15	0.075	0.174	1.000
1	19	0.061	0.021	1.000
1	20	0.276	0.078	1.000
1	22	0.083	0.179	1.000
1	27	1.000	0.112	1.000
1	29	0.613	0.142	1.000
2	4	0.470	0.131	1.000
2	5	0.018	0.136	1.000
2	7	0.640	0.118	1.000
2	8	0.180	0.160	1.000
2	11	0.082	0.130	1.000
2	15	0.258	0.147	1.000
2	17	0.130	0.088	1.000
2	20	0.177	0.089	1.000
3	8	0.109	0.063	1.000
3	9	1.000	0.115	1.000
3	10	0.104	0.282	1.000
3	17	0.019	0.315	1.000
3	20	0.019	0.225	1.000
4	0	0.075	0.212	1.000
4	12	0.176	0.155	1.000
4	18	0.224	0.005	1.000
4	19	0.063	0.252	1.000
4	22	0.009	0.212	1.000
4	24	0.018	0.163	1.000
5	0	0.015	0.070	1.000
5	5	0.104	0.185	1.000
5	12	0.091	0.223	1.000
5	18	0.076	0.135	1.000
5	19	0.048	0.249	1.000
5	22	0.082	0.138	1.000
6	0	0.049	0.051	1.000
6	5	0.102	0.169	1.000
6	6	0.392	0.152	1.000
6	11	0.115	0.150	1.000
6	12	0.074	0.047	1.000
6	18	0.043	0.157	1.000
6	19	0.053	0.187	1.000
6	22	0.104	0.087	1.000
7	0	0.068	0.084	1.000
7	5	0.003	0.155	1.000
7	6	0.117	0.071	1.000
7	8	0.014	0.110	1.000
7	11	0.091	0.217	1.000
7	19	0.023	0.204	1.000
7	22	0.046	0.158	1.000
8	0	0.071	0.156	1.000
8	5	0.014	0.247	1.000
8	12	0.022	0.168	1.000
8	18	0.133	0.214	1.000
8	19	0.047	0.129	1.000
8	22	0.104	0.086	1.000
