#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	0.693	1.444	0.988	0.698	1.000	0.666
1	0.111	1.313	1.273	0.681	0.771	1.000	0.954
2	1.000	1.001	1.289	0.233	0.927	0.000	0.603
3	0.393	1.022	1.160	0.031	0.756	1.000	0.537
4	1.000	0.688	1.392	0.365	0.935	0.000	0.535
5	1.000	1.072	1.134	0.429	0.696	0.000	0.543
6	0.135	0.699	1.271	0.711	0.941	1.000	0.516
7	0.627	1.115	1.391	0.561	0.861	1.000	0.620
8	0.097	1.441	1.272	0.341	0.647	1.000	0.673
9	0.084	1.180	1.077	0.942	0.943	1.000	0.817
10	0.180	1.285	1.128	0.768	0.809	1.000	0.989
11	0.120	1.008	1.155	0.628	0.783	1.000	0.647
12	0.120	1.401	1.409	0.536	0.626	1.000	0.979
13	1.000	1.280	1.298	0.890	0.529	0.000	0.971
14	0.393	1.086	1.267	0.988	0.838	1.000	0.955
15	1.000	1.382	1.169	0.590	0.745	0.000	0.739
16	0.195	1.193	1.279	0.865	0.895	1.000	0.612
17	0.101	0.889	1.141	0.062	0.801	1.000	0.658
18	1.000	0.956	1.354	0.363	0.731	0.000	0.569
19	1.000	0.742	1.071	0.491	0.595	0.000	0.785
20	0.131	1.373	1.415	0.278	0.887	1.000	0.811
21	0.095	0.957	1.044	0.691	0.956	1.000	0.000
22	0.311	1.474	1.277	0.095	0.534	1.000	0.926
23	0.061	0.848	1.185	0.789	0.838	1.000	0.953
24	0.154	1.000	1.465	0.112	0.832	1.000	0.603
25	1.000	0.532	1.459	0.837	0.951	0.000	0.961
26	0.082	1.368	1.080	0.745	0.740	1.000	0.845
27	0.195	1.075	1.393	0.410	0.684	1.000	0.665
28	0.108	1.407	1.043	0.563	0.744	1.000	0.892
29	0.164	1.101	1.340	0.502	0.812	1.000	0.888
#From	To	chi[to]	beta[fr]	lambda
0	6	0.107	0.158	1.000
0	11	0.130	0.206	1.000
0	12	0.022	0.189	1.000
0	17	0.210	0.205	1.000
0	23	1.000	0.024	1.000
0	24	0.132	0.138	1.000
0	28	0.086	0.081	1.000
1	21	0.089	1.000	1.000
2	1	0.005	0.160	1.000
2	3	1.000	0.248	1.000
2	10	0.079	0.552	1.000
2	20	0.305	0.039	1.000
3	1	0.024	0.387	1.000
3	20	0.228	0.613	1.000
4	1	0.063	0.727	1.000
4	21	0.114	0.273	1.000
5	1	0.100	0.357	1.000
5	10	0.475	0.312	1.000
5	20	0.245	0.331	1.000
6	21	0.017	1.000	1.000
7	6	0.086	0.206	1.000
7	7	0.738	0.044	1.000
7	11	0.096	0.015	1.000
7	12	0.133	0.107	1.000
7	16	0.219	0.073	1.000
7	22	0.364	0.202	1.000
7	27	0.407	0.157	1.000
7	28	0.126	0.196	1.000
8	1	0.024	0.308	1.000
8	10	0.445	0.236	1.000
8	20	0.203	0.456	1.000
9	21	0.088	1.000	1.000
10	1	0.095	0.379	1.000
10	21	0.054	0.621	1.000
11	1	0.032	0.672	1.000
11	21	0.060	0.328	1.000
12	21	0.093	1.000	1.000
13	1	0.091	0.183	1.000
13	6	0.145	0.168	1.000
13	11	0.156	0.119	1.000
13	12	0.152	0.171	1.000
13	17	0.043	0.087	1.000
13	24	0.319	0.079	1.000
13	28	0.140	0.193	1.000
14	0	1.000	0.097	1.000
14	6	0.034	0.119	1.000
14	11	0.135	0.039	1.000
14	12	0.015	0.042	1.000
14	16	0.781	0.298	1.000
14	27	0.593	0.076	1.000
14	28	0.004	0.330	1.000
15	1	0.093	0.556	1.000
15	21	0.126	0.444	1.000
16	1	0.033	0.122	1.000
16	6	0.003	0.032	1.000
16	8	0.148	0.227	1.000
16	11	0.015	0.102	1.000
16	12	0.080	0.233	1.000
16	17	0.105	0.146	1.000
16	26	0.275	0.064	1.000
16	28	0.119	0.059	1.000
16	29	0.241	0.015	1.000
17	21	0.042	1.000	1.000
18	6	0.208	0.139	1.000
18	11	0.032	0.438	1.000
18	12	0.193	0.307	1.000
18	17	0.288	0.036	1.000
18	28	0.127	0.080	1.000
19	6	0.174	0.405	1.000
19	7	0.262	0.067	1.000
19	11	0.013	0.077	1.000
19	12	0.033	0.288	1.000
19	14	1.000	0.086	1.000
19	22	0.636	0.077	1.000
20	21	0.063	1.000	1.000
21	21	0.084	1.000	1.000
22	1	0.099	0.047	1.000
22	8	0.852	0.215	1.000
22	9	0.348	0.225	1.000
22	11	0.127	0.201	1.000
22	12	0.109	0.169	1.000
22	26	0.183	0.075	1.000
22	28	0.086	0.055	1.000
22	29	0.331	0.013	1.000
23	1	0.024	0.035	1.000
23	6	0.188	0.067	1.000
23	11	0.108	0.038	1.000
23	12	0.166	0.120	1.000
23	17	0.235	0.258	1.000
23	24	0.227	0.274	1.000
23	28	0.035	0.208	1.000
24	1	0.017	0.051	1.000
24	6	0.055	0.008	1.000
24	11	0.098	0.214	1.000
24	12	0.017	0.060	1.000
24	17	0.119	0.308	1.000
24	24	0.322	0.154	1.000
24	28	0.088	0.206	1.000
25	1	0.078	0.544	1.000
25	21	0.032	0.456	1.000
26	1	0.064	0.411	1.000
26	21	0.138	0.589	1.000
27	1	0.021	0.232	1.000
27	9	0.535	0.088	1.000
27	11	0.074	0.191	1.000
27	12	0.020	0.170	1.000
27	26	0.149	0.061	1.000
27	28	0.050	0.165	1.000
27	29	0.112	0.094	1.000
28	1	0.062	0.493	1.000
28	20	0.020	0.507	1.000
29	1	0.073	0.192	1.000
29	9	0.117	0.155	1.000
29	11	0.016	0.101	1.000
29	12	0.060	0.194	1.000
29	26	0.393	0.160	1.000
29	28	0.138	0.008	1.000
29	29	0.316	0.191	1.000
