#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	1.216	1.316	0.750	0.513	1.000	0.569
1	1.000	0.761	1.263	0.773	0.585	0.000	0.610
2	0.061	0.915	1.259	0.857	0.807	1.000	0.882
3	0.393	1.191	1.142	0.460	0.811	1.000	0.833
4	0.038	1.092	1.157	0.736	0.534	1.000	0.846
5	0.076	1.321	1.342	0.953	0.603	1.000	0.711
6	0.074	1.272	1.089	0.544	0.570	1.000	0.891
7	0.083	1.007	1.153	0.102	0.855	1.000	0.597
8	0.077	0.897	1.161	0.029	0.787	1.000	0.566
9	0.154	1.200	1.447	0.712	0.902	1.000	0.649
10	0.154	0.679	1.357	0.826	0.725	1.000	0.764
11	0.087	0.801	1.299	0.299	0.946	1.000	0.892
12	0.039	1.100	1.117	0.992	0.663	1.000	0.697
13	0.154	0.750	1.125	0.611	0.609	1.000	0.877
14	0.393	0.968	1.329	0.064	0.853	1.000	0.649
15	0.122	1.339	1.254	0.364	0.552	1.000	0.502
16	0.154	0.547	1.459	0.620	0.569	1.000	0.654
17	0.103	1.297	1.400	0.995	0.914	1.000	0.808
18	0.038	0.685	1.463	0.162	0.667	1.000	0.794
19	0.050	1.352	1.108	0.203	0.765	1.000	0.662
20	0.103	0.508	1.198	0.765	0.944	1.000	0.864
21	1.000	1.018	1.394	0.932	0.760	0.000	0.681
22	0.071	0.735	1.048	0.559	0.640	1.000	0.730
23	0.393	1.096	1.277	0.269	0.760	1.000	0.978
24	0.042	0.780	1.132	0.595	0.754	1.000	0.555
25	1.000	1.435	1.180	0.316	0.922	0.000	0.950
26	1.000	0.887	1.422	0.839	0.998	0.000	0.768
27	0.393	1.427	1.304	0.429	0.587	1.000	0.864
28	0.154	1.220	1.266	0.337	0.731	1.000	0.816
29	0.211	0.991	1.443	0.201	0.798	1.000	0.893
#From	To	chi[to]	beta[fr]	lambda
0	0	0.087	0.334	1.000
0	19	0.041	0.382	1.000
0	24	0.188	0.284	1.000
1	5	0.034	0.228	1.000
1	7	0.220	0.149	1.000
1	8	0.156	0.070	1.000
1	11	0.011	0.106	1.000
1	15	0.176	0.021	1.000
1	19	0.004	0.048	1.000
1	20	0.197	0.047	1.000
1	22	0.109	0.035	1.000
1	27	1.000	0.197	1.000
1	29	0.123	0.099	1.000
2	4	0.512	0.011	1.000
2	5	0.021	0.151	1.000
2	7	0.224	0.139	1.000
2	8	0.112	0.283	1.000
2	11	0.114	0.030	1.000
2	15	0.327	0.065	1.000
2	17	0.144	0.246	1.000
2	20	0.189	0.075	1.000
3	8	0.020	0.083	1.000
3	9	1.000	0.061	1.000
3	10	0.137	0.239	1.000
3	17	0.056	0.329	1.000
3	20	0.085	0.289	1.000
4	0	0.072	0.184	1.000
4	12	0.159	0.183	1.000
4	18	0.132	0.202	1.000
4	19	0.047	0.126	1.000
4	22	0.104	0.127	1.000
4	24	0.114	0.177	1.000
5	0	0.050	0.243	1.000
5	5	0.161	0.358	1.000
5	12	0.133	0.048	1.000
5	18	0.112	0.093	1.000
5	19	0.094	0.227	1.000
5	22	0.042	0.032	1.000
6	0	0.077	0.215	1.000
6	5	0.131	0.275	1.000
6	6	0.347	0.100	1.000
6	11	0.019	0.010	1.000
6	12	0.076	0.148	1.000
6	18	0.104	0.172	1.000
6	19	0.006	0.033	1.000
6	22	0.048	0.048	1.000
7	0	0.086	0.225	1.000
7	5	0.116	0.258	1.000
7	6	0.113	0.010	1.000
7	8	0.080	0.112	1.000
7	11	0.025	0.020	1.000
7	19	0.095	0.040	1.000
7	22	0.091	0.336	1.000
8	0	0.051	0.006	1.000
8	5	0.078	0.267	1.000
8	12	0.092	0.241	1.000
8	18	0.104	0.121	1.000
8	19	0.066	0.227	1.000
8	22	0.052	0.137	1.000
9	0	0.085	0.303	1.000
9	12	0.124	0.245	1.000
9	19	0.073	0.163	1.000
9	24	0.208	0.289	1.000
10	4	0.488	0.117	1.000
10	5	0.021	0.002	1.000
10	7	0.557	0.200	1.000
10	8	0.088	0.160	1.000
10	11	0.060	0.045	1.000
10	15	0.454	0.026	1.000
10	20	0.174	0.068	1.000
10	22	0.034	0.180	1.000
10	29	0.305	0.202	1.000
11	0	0.008	0.077	1.000
11	5	0.140	0.035	1.000
11	6	0.221	0.179	1.000
11	8	0.066	0.015	1.000
11	11	0.175	0.112	1.000
11	12	0.129	0.194	1.000
11	19	0.028	0.132	1.000
11	22	0.017	0.257	1.000
12	0	0.031	0.334	1.000
12	19	0.010	0.205	1.000
12	24	0.026	0.461	1.000
13	8	0.131	0.152	1.000
13	11	0.200	0.178	1.000
13	17	0.059	0.299	1.000
13	20	0.192	0.371	1.000
14	10	0.156	0.200	1.000
14	13	0.568	0.074	1.000
14	14	0.339	0.244	1.000
14	16	0.096	0.067	1.000
14	17	0.192	0.284	1.000
14	23	0.394	0.089	1.000
14	28	0.119	0.042	1.000
15	0	0.049	0.038	1.000
15	5	0.167	0.231	1.000
15	6	0.179	0.102	1.000
15	8	0.038	0.224	1.000
15	11	0.023	0.148	1.000
15	19	0.065	0.098	1.000
15	22	0.081	0.160	1.000
16	2	1.000	0.148	1.000
16	8	0.012	0.193	1.000
16	10	0.123	0.187	1.000
16	17	0.031	0.095	1.000
16	20	0.068	0.203	1.000
16	28	0.466	0.174	1.000
17	0	0.032	0.366	1.000
17	19	0.071	0.143	1.000
17	24	0.019	0.490	1.000
18	0	0.017	0.080	1.000
18	19	0.027	0.481	1.000
18	24	0.029	0.440	1.000
19	0	0.086	0.141	1.000
19	19	0.036	0.028	1.000
19	24	0.120	0.831	1.000
20	0	0.079	0.176	1.000
20	5	0.005	0.158	1.000
20	6	0.139	0.016	1.000
20	11	0.107	0.147	1.000
20	12	0.101	0.111	1.000
20	18	0.109	0.175	1.000
20	19	0.038	0.072	1.000
20	22	0.105	0.145	1.000
21	5	0.099	0.163	1.000
21	8	0.145	0.082	1.000
21	11	0.201	0.217	1.000
21	15	0.044	0.086	1.000
21	19	0.077	0.204	1.000
21	20	0.095	0.081	1.000
21	22	0.042	0.108	1.000
21	29	0.572	0.060	1.000
22	0	0.067	0.057	1.000
22	12	0.033	0.079	1.000
22	18	0.071	0.206	1.000
22	19	0.046	0.235	1.000
22	22	0.079	0.098	1.000
22	24	0.023	0.324	1.000
23	10	0.251	0.251	1.000
23	13	0.432	0.035	1.000
23	14	0.372	0.016	1.000
23	16	0.904	0.194	1.000
23	17	0.160	0.101	1.000
23	23	0.251	0.163	1.000
23	28	0.035	0.240	1.000
24	0	0.029	0.083	1.000
24	19	0.038	0.670	1.000
24	24	0.057	0.247	1.000
25	10	0.332	0.112	1.000
25	14	0.289	0.427	1.000
25	17	0.358	0.195	1.000
25	23	0.355	0.144	1.000
25	28	0.380	0.122	1.000
26	3	1.000	1.000	1.000
27	0	0.001	0.081	1.000
27	12	0.009	0.292	1.000
27	18	0.154	0.279	1.000
27	19	0.050	0.201	1.000
27	22	0.069	0.050	1.000
27	24	0.028	0.098	1.000
28	0	0.026	0.075	1.000
28	12	0.145	0.205	1.000
28	18	0.215	0.294	1.000
28	19	0.056	0.120	1.000
28	22	0.052	0.018	1.000
28	24	0.186	0.288	1.000
29	0	0.068	0.247	1.000
29	5	0.026	0.188	1.000
29	8	0.152	0.285	1.000
29	11	0.064	0.129	1.000
29	19	0.032	0.134	1.000
29	22	0.075	0.018	1.000
