#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	0.889	1.478	0.830	0.882	1.000	0.569
1	1.000	0.823	1.419	0.990	0.743	0.000	0.858
2	0.459	1.183	1.225	0.636	0.966	1.000	0.873
3	0.154	1.122	1.441	0.729	0.574	1.000	0.618
4	0.062	0.592	1.082	0.803	0.767	1.000	0.763
5	0.154	1.400	1.013	0.880	0.662	1.000	0.672
6	0.266	1.274	1.096	0.779	0.855	1.000	0.741
7	1.000	0.818	1.399	0.839	0.544	0.000	0.623
8	1.000	0.918	1.139	0.480	0.594	0.000	0.913
9	0.071	1.261	1.225	0.565	0.599	1.000	0.782
10	0.108	1.462	1.224	0.948	0.886	1.000	0.729
11	0.045	1.210	1.432	0.341	0.980	1.000	0.644
12	0.062	1.481	1.051	0.472	0.710	1.000	0.869
13	0.111	0.858	1.214	0.447	0.555	1.000	0.701
14	0.180	0.849	1.131	0.755	0.959	1.000	0.538
15	0.061	1.226	1.037	0.174	0.566	1.000	0.845
16	0.056	1.011	1.149	0.389	0.872	1.000	0.591
17	0.055	0.918	1.130	0.969	0.817	1.000	0.000
18	0.075	0.643	1.376	0.378	0.899	1.000	0.877
19	0.266	0.536	1.388	0.615	0.934	1.000	0.647
20	0.057	1.325	1.335	0.422	0.955	1.000	0.708
21	0.154	0.809	1.309	0.589	0.875	1.000	0.737
22	1.000	1.252	1.321	0.246	0.684	0.000	0.790
23	0.627	0.629	1.447	0.818	0.768	1.000	0.698
24	0.049	1.444	1.021	0.916	0.813	1.000	0.717
25	0.052	1.017	1.172	0.099	0.720	1.000	0.567
26	0.125	0.646	1.427	0.265	0.612	1.000	0.550
27	0.060	0.714	1.232	0.536	0.586	1.000	0.612
28	0.071	1.477	1.460	0.295	0.822	1.000	0.509
29	1.000	0.539	1.024	0.244	0.528	0.000	0.582
#From	To	chi[to]	beta[fr]	lambda
0	17	0.063	0.483	1.000
0	25	0.121	0.517	1.000
1	2	0.365	0.233	1.000
1	3	0.175	0.031	1.000
1	5	0.071	0.253	1.000
1	10	0.151	0.207	1.000
1	14	0.143	0.020	1.000
1	18	0.041	0.145	1.000
1	21	0.204	0.074	1.000
1	23	0.598	0.036	1.000
2	2	0.229	0.047	1.000
2	3	0.191	0.034	1.000
2	4	0.009	0.067	1.000
2	5	0.274	0.056	1.000
2	6	0.263	0.034	1.000
2	10	0.133	0.124	1.000
2	12	0.008	0.076	1.000
2	14	0.276	0.138	1.000
2	18	0.071	0.155	1.000
2	19	0.044	0.091	1.000
2	21	0.170	0.126	1.000
2	26	0.702	0.053	1.000
3	4	0.063	0.039	1.000
3	12	0.109	0.188	1.000
3	15	0.022	0.071	1.000
3	16	0.080	0.144	1.000
3	17	0.021	0.253	1.000
3	18	0.029	0.043	1.000
3	20	0.039	0.262	1.000
4	17	0.044	0.381	1.000
4	25	0.069	0.619	1.000
5	4	0.096	0.128	1.000
5	12	0.031	0.128	1.000
5	17	0.070	0.409	1.000
5	24	0.226	0.064	1.000
5	25	0.143	0.271	1.000
6	3	0.199	0.039	1.000
6	4	0.029	0.122	1.000
6	5	0.064	0.089	1.000
6	6	0.354	0.047	1.000
6	10	0.171	0.122	1.000
6	12	0.019	0.025	1.000
6	14	0.313	0.146	1.000
6	18	0.060	0.143	1.000
6	19	0.426	0.029	1.000
6	21	0.098	0.074	1.000
6	26	0.015	0.160	1.000
6	27	0.193	0.004	1.000
7	4	0.082	0.100	1.000
7	12	0.086	0.344	1.000
7	17	0.011	0.041	1.000
7	24	0.352	0.406	1.000
7	25	0.132	0.108	1.000
8	17	0.074	1.000	1.000
9	0	0.015	0.168	1.000
9	4	0.101	0.221	1.000
9	12	0.048	0.075	1.000
9	15	0.191	0.207	1.000
9	16	0.087	0.107	1.000
9	17	0.049	0.075	1.000
9	18	0.040	0.095	1.000
9	20	0.155	0.053	1.000
10	4	0.028	0.085	1.000
10	12	0.030	0.179	1.000
10	15	0.233	0.173	1.000
10	16	0.103	0.156	1.000
10	17	0.043	0.209	1.000
10	18	0.012	0.008	1.000
10	20	0.021	0.189	1.000
11	4	0.107	0.055	1.000
11	12	0.077	0.129	1.000
11	15	0.040	0.084	1.000
11	16	0.013	0.140	1.000
11	17	0.006	0.190	1.000
11	18	0.051	0.102	1.000
11	20	0.089	0.301	1.000
12	17	0.100	0.204	1.000
12	25	0.175	0.796	1.000
13	4	0.008	0.151	1.000
13	11	0.145	0.004	1.000
13	12	0.052	0.007	1.000
13	13	0.485	0.034	1.000
13	15	0.120	0.025	1.000
13	16	0.104	0.160	1.000
13	18	0.061	0.205	1.000
13	20	0.149	0.135	1.000
13	27	0.037	0.279	1.000
14	3	0.116	0.079	1.000
14	4	0.092	0.066	1.000
14	5	0.236	0.128	1.000
14	9	1.000	0.108	1.000
14	10	0.057	0.020	1.000
14	11	0.292	0.106	1.000
14	12	0.051	0.122	1.000
14	18	0.120	0.075	1.000
14	20	0.031	0.129	1.000
14	21	0.142	0.014	1.000
14	27	0.254	0.111	1.000
14	28	1.000	0.041	1.000
15	4	0.029	0.133	1.000
15	12	0.084	0.082	1.000
15	16	0.092	0.057	1.000
15	17	0.090	0.133	1.000
15	18	0.015	0.199	1.000
15	24	0.136	0.166	1.000
15	25	0.110	0.229	1.000
16	4	0.019	0.362	1.000
16	12	0.071	0.118	1.000
16	17	0.071	0.143	1.000
16	24	0.112	0.263	1.000
16	25	0.024	0.114	1.000
17	17	0.076	1.000	1.000
18	17	0.030	1.000	1.000
19	3	0.260	0.082	1.000
19	4	0.010	0.091	1.000
19	5	0.227	0.055	1.000
19	6	0.383	0.105	1.000
19	10	0.129	0.063	1.000
19	12	0.048	0.111	1.000
19	14	0.096	0.080	1.000
19	18	0.051	0.069	1.000
19	19	0.530	0.118	1.000
19	21	0.190	0.109	1.000
19	26	0.284	0.011	1.000
19	27	0.203	0.107	1.000
20	4	0.089	0.280	1.000
20	12	0.011	0.111	1.000
20	17	0.058	0.079	1.000
20	24	0.174	0.171	1.000
20	25	0.170	0.359	1.000
21	0	0.985	0.175	1.000
21	4	0.034	0.156	1.000
21	12	0.062	0.003	1.000
21	15	0.075	0.135	1.000
21	16	0.139	0.093	1.000
21	17	0.059	0.045	1.000
21	18	0.105	0.220	1.000
21	20	0.074	0.173	1.000
22	4	0.029	0.268	1.000
22	12	0.006	0.242	1.000
22	15	0.050	0.057	1.000
22	16	0.168	0.152	1.000
22	17	0.002	0.055	1.000
22	18	0.068	0.132	1.000
22	20	0.003	0.093	1.000
23	2	0.407	0.169	1.000
23	3	0.060	0.144	1.000
23	5	0.128	0.155	1.000
23	10	0.160	0.120	1.000
23	14	0.173	0.182	1.000
23	18	0.106	0.039	1.000
23	21	0.196	0.087	1.000
23	23	0.402	0.104	1.000
24	17	0.040	1.000	1.000
25	17	0.006	0.757	1.000
25	25	0.053	0.243	1.000
26	4	0.081	0.077	1.000
26	10	0.170	0.079	1.000
26	11	0.189	0.151	1.000
26	12	0.050	0.142	1.000
26	13	0.114	0.170	1.000
26	18	0.006	0.067	1.000
26	20	0.141	0.088	1.000
26	27	0.291	0.225	1.000
27	4	0.079	0.130	1.000
27	12	0.021	0.135	1.000
27	15	0.142	0.039	1.000
27	16	0.130	0.209	1.000
27	17	0.050	0.281	1.000
27	18	0.081	0.042	1.000
27	20	0.106	0.165	1.000
28	4	0.006	0.071	1.000
28	10	0.028	0.153	1.000
28	11	0.374	0.140	1.000
28	12	0.051	0.060	1.000
28	13	0.401	0.043	1.000
28	18	0.078	0.149	1.000
28	20	0.086	0.186	1.000
28	27	0.023	0.199	1.000
29	4	0.009	0.248	1.000
29	12	0.085	0.052	1.000
29	15	0.125	0.286	1.000
29	16	0.084	0.265	1.000
29	17	0.037	0.062	1.000
29	18	0.008	0.019	1.000
29	20	0.106	0.067	1.000
