#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.531	1.221	0.242	0.756	1.000	0.943
1	0.125	0.757	1.278	0.189	0.824	1.000	0.507
2	0.023	0.501	1.219	0.802	0.619	1.000	0.738
3	0.032	1.123	1.470	0.168	0.924	1.000	0.938
4	0.026	1.364	1.475	0.091	0.941	1.000	0.602
5	0.040	1.004	1.078	0.129	0.960	1.000	0.852
6	0.131	0.943	1.076	0.265	0.863	1.000	0.810
7	0.020	1.094	1.450	0.665	0.914	1.000	0.925
8	0.014	0.838	1.398	0.811	0.955	1.000	0.801
9	0.017	1.279	1.349	0.334	0.634	1.000	0.676
10	0.020	0.811	1.224	0.141	0.529	1.000	0.937
11	0.010	1.160	1.186	0.556	0.625	1.000	0.936
12	0.083	1.180	1.354	0.901	0.750	1.000	0.708
13	0.044	1.408	1.144	0.479	0.953	1.000	0.952
14	0.078	1.392	1.469	0.479	0.809	1.000	0.551
15	0.052	0.612	1.219	0.188	0.978	1.000	0.983
16	0.393	1.360	1.370	0.690	0.751	1.000	0.867
17	0.022	1.275	1.160	0.946	0.809	1.000	0.662
18	0.393	1.496	1.024	0.784	0.572	1.000	0.839
19	1.000	1.063	1.190	0.173	0.583	0.000	0.821
20	0.049	0.845	1.030	0.824	0.717	1.000	0.614
21	0.027	1.266	1.411	0.651	0.742	1.000	0.659
22	0.211	0.518	1.032	0.522	0.977	1.000	0.756
23	0.021	0.833	1.219	0.406	0.845	1.000	0.751
24	0.017	1.308	1.070	0.793	0.697	1.000	0.689
25	0.050	1.332	1.087	0.266	0.989	1.000	0.509
26	0.167	0.728	1.270	0.373	0.740	1.000	0.523
27	0.026	0.811	1.289	0.132	0.654	1.000	0.983
28	0.016	1.019	1.306	0.454	0.971	1.000	0.667
29	0.120	1.020	1.173	0.574	0.867	1.000	0.922
#From	To	chi[to]	beta[fr]	lambda
0	0	0.446	0.093	1.000
0	3	0.058	0.142	1.000
0	5	0.324	0.044	1.000
0	13	0.088	0.086	1.000
0	14	0.012	0.226	1.000
0	20	0.003	0.114	1.000
0	21	0.144	0.136	1.000
0	25	0.365	0.159	1.000
1	8	0.085	0.335	1.000
1	9	0.083	0.448	1.000
1	11	0.353	0.009	1.000
1	24	0.087	0.149	1.000
1	28	0.103	0.058	1.000
2	7	0.178	0.075	1.000
2	8	0.068	0.036	1.000
2	9	0.021	0.269	1.000
2	10	0.035	0.034	1.000
2	21	0.015	0.137	1.000
2	23	0.058	0.258	1.000
2	24	0.078	0.190	1.000
3	8	0.090	0.097	1.000
3	9	0.025	0.135	1.000
3	11	0.022	0.282	1.000
3	24	0.066	0.195	1.000
3	28	0.075	0.291	1.000
4	8	0.086	0.125	1.000
4	9	0.126	0.118	1.000
4	11	0.130	0.334	1.000
4	24	0.124	0.284	1.000
4	28	0.048	0.138	1.000
5	2	0.040	0.188	1.000
5	3	0.019	0.148	1.000
5	13	0.072	0.033	1.000
5	17	0.072	0.127	1.000
5	20	0.119	0.077	1.000
5	21	0.114	0.201	1.000
5	23	0.090	0.226	1.000
6	2	0.398	0.062	1.000
6	3	0.189	0.159	1.000
6	4	0.339	0.121	1.000
6	6	0.371	0.097	1.000
6	10	0.369	0.118	1.000
6	17	0.190	0.156	1.000
6	20	0.134	0.027	1.000
6	21	0.138	0.073	1.000
6	23	0.062	0.049	1.000
6	24	0.069	0.108	1.000
6	27	0.342	0.030	1.000
7	7	0.131	0.212	1.000
7	8	0.027	0.107	1.000
7	9	0.095	0.166	1.000
7	21	0.113	0.115	1.000
7	23	0.089	0.019	1.000
7	24	0.032	0.175	1.000
7	28	0.103	0.205	1.000
8	8	0.028	0.059	1.000
8	11	0.011	0.237	1.000
8	24	0.020	0.385	1.000
8	28	0.104	0.320	1.000
9	7	0.021	0.077	1.000
9	8	0.021	0.221	1.000
9	9	0.109	0.114	1.000
9	11	0.122	0.100	1.000
9	23	0.103	0.205	1.000
9	24	0.069	0.157	1.000
9	28	0.111	0.125	1.000
10	8	0.089	1.000	1.000
11	8	0.084	1.000	1.000
12	0	0.163	0.248	1.000
12	3	0.092	0.070	1.000
12	13	0.089	0.078	1.000
12	14	0.222	0.171	1.000
12	15	0.797	0.028	1.000
12	20	0.106	0.013	1.000
12	21	0.048	0.260	1.000
12	25	0.269	0.076	1.000
12	29	0.307	0.057	1.000
13	2	0.157	0.081	1.000
13	3	0.179	0.102	1.000
13	4	0.239	0.018	1.000
13	6	0.629	0.048	1.000
13	10	0.215	0.171	1.000
13	17	0.110	0.157	1.000
13	20	0.060	0.136	1.000
13	21	0.013	0.102	1.000
13	23	0.057	0.024	1.000
13	24	0.047	0.069	1.000
13	27	0.341	0.092	1.000
14	3	0.073	0.155	1.000
14	5	0.421	0.341	1.000
14	13	0.061	0.149	1.000
14	20	0.060	0.326	1.000
14	21	0.048	0.030	1.000
15	3	0.156	0.194	1.000
15	13	0.068	0.284	1.000
15	20	0.077	0.089	1.000
15	21	0.094	0.433	1.000
16	1	0.377	0.241	1.000
16	13	0.152	0.207	1.000
16	14	0.010	0.175	1.000
16	16	0.206	0.168	1.000
16	20	0.097	0.090	1.000
16	22	0.379	0.109	1.000
16	26	0.089	0.003	1.000
16	29	0.272	0.007	1.000
17	7	0.100	0.157	1.000
17	8	0.028	0.135	1.000
17	9	0.060	0.141	1.000
17	11	0.197	0.150	1.000
17	23	0.142	0.177	1.000
17	24	0.005	0.180	1.000
17	28	0.084	0.061	1.000
18	1	0.209	0.213	1.000
18	13	0.096	0.061	1.000
18	14	0.349	0.143	1.000
18	16	0.794	0.210	1.000
18	20	0.032	0.042	1.000
18	22	0.552	0.239	1.000
18	26	0.195	0.010	1.000
18	29	0.223	0.082	1.000
19	18	1.000	0.205	1.000
19	20	0.099	0.054	1.000
19	22	0.070	0.134	1.000
19	26	0.412	0.337	1.000
19	29	0.052	0.270	1.000
20	4	0.422	0.133	1.000
20	7	0.067	0.191	1.000
20	8	0.024	0.133	1.000
20	10	0.381	0.172	1.000
20	17	0.509	0.015	1.000
20	21	0.063	0.053	1.000
20	23	0.061	0.126	1.000
20	24	0.085	0.148	1.000
20	27	0.317	0.029	1.000
21	7	0.099	0.015	1.000
21	8	0.055	0.162	1.000
21	9	0.117	0.282	1.000
21	23	0.121	0.178	1.000
21	24	0.015	0.182	1.000
21	28	0.035	0.181	1.000
22	1	0.414	0.092	1.000
22	3	0.059	0.098	1.000
22	12	1.000	0.032	1.000
22	13	0.150	0.144	1.000
22	14	0.407	0.165	1.000
22	15	0.203	0.151	1.000
22	20	0.007	0.067	1.000
22	21	0.096	0.111	1.000
22	25	0.367	0.021	1.000
22	26	0.304	0.065	1.000
22	29	0.146	0.054	1.000
23	7	0.018	0.159	1.000
23	8	0.077	0.207	1.000
23	9	0.105	0.114	1.000
23	23	0.036	0.189	1.000
23	24	0.041	0.277	1.000
23	28	0.012	0.054	1.000
24	8	0.078	0.228	1.000
24	9	0.077	0.131	1.000
24	11	0.123	0.223	1.000
24	24	0.067	0.277	1.000
24	28	0.089	0.141	1.000
25	2	0.405	0.130	1.000
25	3	0.096	0.167	1.000
25	13	0.034	0.024	1.000
25	17	0.118	0.214	1.000
25	20	0.044	0.177	1.000
25	21	0.032	0.036	1.000
