#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.651	1.496	0.317	0.863	0.000	0.595
1	1.000	0.565	1.072	0.927	0.934	0.000	0.510
2	1.000	1.393	1.419	0.803	0.974	0.000	0.514
3	0.176	0.876	1.352	0.353	0.512	1.000	0.000
4	0.057	1.417	1.492	0.390	0.780	1.000	0.636
5	0.083	1.098	1.452	0.899	0.932	1.000	0.000
6	0.108	0.515	1.243	0.177	0.869	1.000	0.884
7	1.000	0.679	1.224	0.290	0.887	0.000	0.660
8	0.058	0.969	1.413	0.044	0.723	1.000	0.859
9	0.393	0.977	1.291	0.918	0.951	1.000	0.646
10	0.393	1.004	1.238	0.781	0.844	1.000	0.501
11	0.393	1.353	1.150	0.778	0.597	1.000	0.637
12	0.154	1.211	1.250	0.156	0.946	1.000	0.796
13	0.142	1.037	1.243	0.491	0.819	1.000	0.955
14	0.156	1.005	1.104	0.813	0.621	1.000	0.914
15	0.246	0.924	1.037	0.618	0.799	1.000	0.780
16	0.124	1.096	1.259	0.169	0.794	1.000	0.769
17	1.000	1.137	1.275	0.134	0.553	0.000	0.704
18	0.211	0.652	1.330	0.591	0.690	1.000	0.764
19	0.154	0.776	1.482	0.792	0.515	1.000	0.801
#From	To	chi[to]	beta[fr]	lambda
0	5	0.022	0.171	1.000
0	6	0.141	0.417	1.000
0	14	0.089	0.412	1.000
1	3	0.207	0.247	1.000
1	9	1.000	0.220	1.000
1	11	1.000	0.523	1.000
1	19	0.227	0.010	1.000
2	5	0.129	0.218	1.000
2	6	0.069	0.125	1.000
2	13	0.116	0.202	1.000
2	14	0.106	0.052	1.000
2	15	0.298	0.167	1.000
2	16	0.112	0.112	1.000
2	18	0.137	0.123	1.000
4	5	0.084	0.446	1.000
4	6	0.141	0.554	1.000
6	4	0.104	0.034	1.000
6	5	0.106	0.086	1.000
6	6	0.138	0.204	1.000
6	8	0.500	0.026	1.000
6	13	0.234	0.248	1.000
6	14	0.046	0.280	1.000
6	16	0.235	0.122	1.000
7	3	0.016	0.446	1.000
7	10	0.649	0.319	1.000
7	14	0.045	0.015	1.000
7	15	0.208	0.220	1.000
8	5	0.112	0.434	1.000
8	6	0.050	0.566	1.000
9	3	0.192	0.250	1.000
9	5	0.051	0.179	1.000
9	6	0.021	0.065	1.000
9	10	0.226	0.092	1.000
9	13	0.121	0.099	1.000
9	14	0.129	0.190	1.000
9	15	0.227	0.024	1.000
9	18	0.650	0.100	1.000
10	5	0.016	0.084	1.000
10	6	0.148	0.184	1.000
10	10	0.125	0.249	1.000
10	13	0.146	0.045	1.000
10	14	0.104	0.107	1.000
10	15	0.267	0.105	1.000
10	18	0.213	0.226	1.000
11	3	0.229	0.584	1.000
11	12	1.000	0.243	1.000
11	19	0.553	0.173	1.000
12	3	0.189	0.782	1.000
12	19	0.220	0.218	1.000
13	4	0.088	0.041	1.000
13	5	0.054	0.066	1.000
13	6	0.113	0.063	1.000
13	8	0.421	0.373	1.000
13	13	0.219	0.183	1.000
13	14	0.070	0.116	1.000
13	16	0.008	0.159	1.000
14	4	0.192	0.094	1.000
14	5	0.031	0.275	1.000
14	6	0.149	0.045	1.000
14	13	0.027	0.314	1.000
14	14	0.130	0.050	1.000
14	16	0.143	0.222	1.000
15	5	0.158	0.323	1.000
15	6	0.007	0.041	1.000
15	14	0.089	0.245	1.000
15	16	0.008	0.392	1.000
16	4	0.378	0.183	1.000
16	5	0.169	0.187	1.000
16	6	0.012	0.212	1.000
16	13	0.136	0.241	1.000
16	14	0.059	0.103	1.000
16	16	0.247	0.075	1.000
17	3	0.150	1.000	1.000
18	4	0.238	0.063	1.000
18	5	0.068	0.257	1.000
18	6	0.010	0.123	1.000
18	8	0.078	0.150	1.000
18	14	0.133	0.338	1.000
18	16	0.246	0.069	1.000
19	3	0.017	1.000	1.000
