#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.910	1.399	0.820	0.513	0.000	0.561
1	1.000	1.267	1.216	0.177	0.786	0.000	0.659
2	1.000	0.854	1.142	0.384	0.995	0.000	0.888
3	0.176	0.956	1.181	0.261	0.518	1.000	0.000
4	0.057	0.859	1.042	0.608	0.829	1.000	0.647
5	0.083	1.018	1.467	0.414	0.828	1.000	0.000
6	0.108	0.952	1.045	0.413	0.731	1.000	0.987
7	1.000	1.167	1.327	0.488	0.621	0.000	0.664
8	0.058	1.198	1.088	0.892	0.628	1.000	0.873
9	0.393	0.697	1.019	0.204	0.617	1.000	0.515
10	0.393	1.233	1.321	0.166	0.816	1.000	0.944
11	0.393	1.213	1.246	0.979	0.572	1.000	0.684
12	0.154	0.820	1.299	0.758	0.714	1.000	0.759
13	0.142	1.077	1.490	0.885	0.589	1.000	0.517
14	0.156	1.449	1.469	0.260	0.689	1.000	0.773
15	0.246	1.384	1.087	0.811	0.512	1.000	0.729
16	0.124	0.578	1.489	0.011	0.722	1.000	0.701
17	1.000	1.264	1.026	0.250	0.699	0.000	0.551
18	0.211	1.042	1.441	0.826	0.572	1.000	0.606
19	0.154	0.634	1.259	0.625	0.630	1.000	0.989
#From	To	chi[to]	beta[fr]	lambda
0	5	0.087	0.088	1.000
0	6	0.075	0.537	1.000
0	14	0.086	0.375	1.000
1	3	0.137	0.253	1.000
1	9	1.000	0.333	1.000
1	11	1.000	0.249	1.000
1	19	0.789	0.165	1.000
2	5	0.061	0.021	1.000
2	6	0.038	0.220	1.000
2	13	0.112	0.088	1.000
2	14	0.041	0.258	1.000
2	15	0.480	0.200	1.000
2	16	0.059	0.019	1.000
2	18	0.358	0.193	1.000
4	5	0.149	0.571	1.000
4	6	0.183	0.429	1.000
6	4	0.298	0.102	1.000
6	5	0.115	0.009	1.000
6	6	0.058	0.009	1.000
6	8	0.199	0.246	1.000
6	13	0.185	0.261	1.000
6	14	0.143	0.116	1.000
6	16	0.020	0.257	1.000
7	3	0.037	0.359	1.000
7	10	0.516	0.292	1.000
7	14	0.032	0.311	1.000
7	15	0.427	0.038	1.000
8	5	0.103	0.886	1.000
8	6	0.060	0.114	1.000
9	3	0.199	0.161	1.000
9	5	0.090	0.204	1.000
9	6	0.088	0.040	1.000
9	10	0.124	0.138	1.000
9	13	0.305	0.027	1.000
9	14	0.084	0.198	1.000
9	15	0.051	0.142	1.000
9	18	0.195	0.090	1.000
10	5	0.052	0.195	1.000
10	6	0.185	0.187	1.000
10	10	0.360	0.031	1.000
10	13	0.026	0.157	1.000
10	14	0.059	0.268	1.000
10	15	0.042	0.106	1.000
10	18	0.447	0.056	1.000
11	3	0.069	0.503	1.000
11	12	1.000	0.304	1.000
11	19	0.116	0.193	1.000
12	3	0.154	0.419	1.000
12	19	0.095	0.581	1.000
13	4	0.123	0.066	1.000
13	5	0.108	0.196	1.000
13	6	0.028	0.104	1.000
13	8	0.711	0.152	1.000
13	13	0.233	0.319	1.000
13	14	0.034	0.151	1.000
13	16	0.188	0.012	1.000
14	4	0.100	0.253	1.000
14	5	0.090	0.163	1.000
14	6	0.045	0.058	1.000
14	13	0.044	0.223	1.000
14	14	0.022	0.174	1.000
14	16	0.178	0.129	1.000
15	5	0.023	0.485	1.000
15	6	0.165	0.061	1.000
15	14	0.130	0.360	1.000
15	16	0.293	0.094	1.000
16	4	0.027	0.054	1.000
16	5	0.012	0.279	1.000
16	6	0.002	0.217	1.000
16	13	0.096	0.294	1.000
16	14	0.179	0.142	1.000
16	16	0.219	0.014	1.000
17	3	0.076	1.000	1.000
18	4	0.451	0.006	1.000
18	5	0.111	0.233	1.000
18	6	0.074	0.177	1.000
18	8	0.090	0.217	1.000
18	14	0.190	0.158	1.000
18	16	0.043	0.208	1.000
19	3	0.327	1.000	1.000
