#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.494	1.127	0.138	0.954	0.000	0.765
1	0.165	1.143	1.044	0.550	0.560	1.000	0.872
2	0.311	1.305	1.163	0.218	0.755	1.000	0.594
3	1.000	1.263	1.290	0.556	0.631	0.000	0.757
4	0.121	0.520	1.013	0.885	0.605	1.000	0.550
5	1.000	1.244	1.410	0.132	0.739	0.000	0.605
6	0.203	0.578	1.315	0.478	0.724	1.000	0.948
7	0.083	1.016	1.463	0.254	0.800	1.000	0.832
8	0.137	0.566	1.151	0.547	0.726	1.000	0.666
9	0.070	1.008	1.339	0.430	0.826	1.000	0.700
10	0.627	1.377	1.482	0.950	0.613	1.000	0.961
11	1.000	1.022	1.279	0.533	0.621	0.000	0.876
12	0.146	0.791	1.120	0.492	0.851	1.000	0.995
13	0.067	1.450	1.107	0.695	0.965	1.000	0.000
14	0.393	1.433	1.298	0.087	0.954	1.000	0.736
15	1.000	1.478	1.014	0.961	0.978	0.000	0.742
16	0.349	1.267	1.002	0.327	0.654	1.000	0.989
17	0.060	1.275	1.407	0.495	0.590	1.000	0.942
18	0.103	1.071	1.229	0.802	0.644	1.000	0.989
19	0.393	1.388	1.478	0.157	0.665	1.000	0.724
20	1.000	0.516	1.152	0.575	0.731	0.000	0.505
21	0.153	0.773	1.272	0.789	0.975	1.000	0.560
22	0.131	1.051	1.267	0.226	0.640	1.000	0.907
23	0.137	1.245	1.457	0.823	0.966	1.000	0.919
24	0.131	1.081	1.024	0.246	0.622	1.000	0.941
25	0.086	0.516	1.218	0.031	0.881	1.000	0.714
26	0.281	0.710	1.296	0.842	0.826	1.000	0.765
27	0.094	0.645	1.073	0.731	0.682	1.000	0.645
28	0.087	1.179	1.376	0.205	0.821	1.000	0.833
29	0.067	1.489	1.008	0.582	0.805	1.000	0.641
#From	To	chi[to]	beta[fr]	lambda
0	12	0.737	0.506	1.000
0	13	0.065	0.494	1.000
1	4	0.616	0.280	1.000
1	9	0.310	0.193	1.000
1	21	0.226	0.008	1.000
1	22	0.082	0.025	1.000
1	24	0.224	0.247	1.000
1	26	0.502	0.132	1.000
1	27	0.093	0.115	1.000
2	7	0.124	0.040	1.000
2	18	0.251	0.379	1.000
2	23	0.043	0.034	1.000
2	27	0.018	0.400	1.000
2	28	0.134	0.147	1.000
3	13	0.049	0.283	1.000
3	17	0.140	0.260	1.000
3	27	0.062	0.243	1.000
3	28	0.070	0.175	1.000
3	29	0.164	0.040	1.000
4	9	0.398	0.148	1.000
4	21	0.185	0.038	1.000
4	22	0.012	0.113	1.000
4	23	0.028	0.132	1.000
4	24	0.081	0.164	1.000
4	25	0.438	0.080	1.000
4	27	0.048	0.173	1.000
4	28	0.209	0.151	1.000
5	6	0.597	0.231	1.000
5	21	0.166	0.034	1.000
5	23	0.346	0.301	1.000
5	27	0.094	0.071	1.000
5	28	0.030	0.362	1.000
6	13	0.032	0.117	1.000
6	29	0.117	0.883	1.000
7	13	0.069	0.409	1.000
7	17	0.114	0.311	1.000
7	27	0.114	0.042	1.000
7	28	0.129	0.091	1.000
7	29	0.137	0.147	1.000
8	12	0.263	0.781	1.000
8	13	0.039	0.219	1.000
9	13	0.022	0.371	1.000
9	29	0.282	0.629	1.000
10	1	0.337	0.157	1.000
10	2	0.601	0.153	1.000
10	4	0.268	0.065	1.000
10	10	0.666	0.023	1.000
10	16	0.103	0.045	1.000
10	21	0.229	0.154	1.000
10	22	0.347	0.090	1.000
10	24	0.051	0.114	1.000
10	26	0.103	0.190	1.000
10	27	0.098	0.010	1.000
11	16	0.049	1.000	1.000
12	13	0.044	1.000	1.000
13	13	0.088	1.000	1.000
14	6	0.062	0.050	1.000
14	21	0.122	0.122	1.000
14	22	0.098	0.083	1.000
14	23	0.390	0.060	1.000
14	24	0.258	0.121	1.000
14	25	0.562	0.268	1.000
14	27	0.055	0.098	1.000
14	28	0.052	0.199	1.000
15	2	0.399	0.046	1.000
15	10	0.334	0.131	1.000
15	14	1.000	0.173	1.000
15	16	0.392	0.070	1.000
15	19	1.000	0.115	1.000
15	21	0.033	0.160	1.000
15	22	0.301	0.129	1.000
15	24	0.054	0.161	1.000
15	26	0.081	0.014	1.000
16	6	0.341	0.013	1.000
16	7	0.285	0.243	1.000
16	8	1.000	0.061	1.000
16	23	0.193	0.112	1.000
16	27	0.076	0.249	1.000
16	28	0.200	0.322	1.000
17	13	0.017	1.000	1.000
18	13	0.078	0.227	1.000
18	17	0.007	0.091	1.000
18	18	0.246	0.246	1.000
18	27	0.115	0.082	1.000
18	28	0.054	0.354	1.000
19	13	0.078	0.462	1.000
19	29	0.018	0.538	1.000
20	16	0.456	1.000	1.000
21	13	0.057	1.000	1.000
22	13	0.081	0.195	1.000
22	17	0.193	0.104	1.000
22	18	0.142	0.281	1.000
22	27	0.073	0.284	1.000
22	28	0.082	0.136	1.000
23	13	0.030	0.257	1.000
23	17	0.059	0.297	1.000
23	18	0.230	0.113	1.000
23	27	0.054	0.113	1.000
23	28	0.004	0.046	1.000
23	29	0.028	0.174	1.000
24	13	0.027	0.756	1.000
24	29	0.240	0.244	1.000
25	7	0.591	0.301	1.000
25	13	0.079	0.069	1.000
25	17	0.487	0.230	1.000
25	18	0.132	0.213	1.000
25	27	0.086	0.086	1.000
25	28	0.037	0.101	1.000
26	1	0.663	0.137	1.000
26	4	0.116	0.169	1.000
26	9	0.293	0.053	1.000
26	21	0.038	0.169	1.000
26	22	0.159	0.110	1.000
26	24	0.330	0.178	1.000
26	26	0.314	0.134	1.000
26	27	0.015	0.050	1.000
27	13	0.036	1.000	1.000
28	13	0.076	0.576	1.000
28	29	0.014	0.424	1.000
29	13	0.032	1.000	1.000
