#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.754	1.126	0.134	0.607	1.000	0.537
1	0.393	0.578	1.370	0.769	0.766	1.000	0.976
2	0.393	0.879	1.099	0.368	0.704	1.000	0.686
3	0.154	1.190	1.208	0.399	0.601	1.000	0.000
4	0.393	1.224	1.347	0.746	0.633	1.000	0.690
5	0.393	1.354	1.079	0.106	0.589	1.000	0.627
6	0.150	1.039	1.385	0.952	0.937	1.000	0.616
7	0.195	0.673	1.197	0.658	0.727	1.000	0.916
8	0.393	0.941	1.452	0.024	0.907	1.000	0.903
9	0.270	1.041	1.248	0.655	0.663	1.000	0.772
10	1.000	1.077	1.489	0.187	0.502	0.000	0.639
11	1.000	0.944	1.424	0.899	0.525	0.000	0.584
12	1.000	1.290	1.466	0.371	0.948	0.000	0.782
13	0.246	1.440	1.343	0.753	0.554	1.000	0.930
14	0.059	0.785	1.397	0.061	0.715	1.000	0.000
15	0.224	0.868	1.348	0.603	0.820	1.000	0.784
16	1.000	1.171	1.204	0.310	0.629	0.000	0.539
17	0.131	1.132	1.142	0.516	0.509	1.000	0.698
18	1.000	0.508	1.068	0.691	0.641	0.000	0.907
19	1.000	0.862	1.142	0.605	0.903	0.000	0.659
#From	To	chi[to]	beta[fr]	lambda
0	3	0.076	1.000	1.000
1	8	0.445	0.395	1.000
1	15	0.372	0.605	1.000
2	6	0.038	0.205	1.000
2	9	0.092	0.008	1.000
2	13	0.781	0.355	1.000
2	17	0.141	0.432	1.000
3	3	0.207	1.000	1.000
4	3	0.197	0.269	1.000
4	6	0.136	0.035	1.000
4	7	0.088	0.340	1.000
4	17	0.005	0.356	1.000
5	9	0.250	0.286	1.000
5	15	0.376	0.714	1.000
6	14	1.000	1.000	1.000
7	3	0.075	0.361	1.000
7	6	0.042	0.273	1.000
7	7	0.220	0.125	1.000
7	17	0.290	0.241	1.000
8	8	0.555	0.432	1.000
8	15	0.156	0.568	1.000
9	6	0.187	0.362	1.000
9	7	0.207	0.322	1.000
9	17	0.238	0.315	1.000
10	3	0.115	0.327	1.000
10	6	0.167	0.268	1.000
10	7	0.167	0.204	1.000
10	17	0.205	0.201	1.000
11	9	0.188	0.336	1.000
11	15	0.057	0.664	1.000
12	1	0.717	1.000	1.000
13	3	0.161	0.162	1.000
13	6	0.199	0.347	1.000
13	7	0.133	0.290	1.000
13	17	0.037	0.201	1.000
15	3	0.050	0.336	1.000
15	6	0.042	0.168	1.000
15	7	0.186	0.133	1.000
15	17	0.086	0.364	1.000
16	0	0.335	0.148	1.000
16	2	1.000	0.192	1.000
16	4	0.184	0.454	1.000
16	9	0.225	0.206	1.000
17	3	0.118	1.000	1.000
18	1	0.283	0.203	1.000
18	5	1.000	0.058	1.000
18	15	0.040	0.739	1.000
19	0	0.665	0.377	1.000
19	4	0.816	0.311	1.000
19	6	0.189	0.061	1.000
19	9	0.245	0.056	1.000
19	13	0.219	0.194	1.000
