-0.87930	0.07830	0.03872	0.06371	-0.44182	0.00000	0.06803	0.03122	0.00000	0.00000
0.00274	-0.07076	0.10545	0.19142	-0.07766	0.00000	0.01196	0.04048	0.00000	0.00000
0.00312	-0.14062	-0.14036	0.00237	-0.08842	0.47708	0.01361	0.00423	0.02880	0.00000
0.00413	-0.24103	0.00074	-0.27891	-0.11702	0.00000	0.01802	0.00490	0.00000	0.00000
0.00811	0.04072	0.02014	0.03313	-0.14849	0.00000	-0.04503	0.01624	0.00000	0.00000
0.00000	0.00000	-0.17579	0.00000	0.00000	-0.55727	0.00000	0.00000	-0.02347	-0.18297
0.00082	0.00413	0.00204	0.00336	0.07082	0.00000	-0.01174	0.00165	0.00000	0.00000
0.00550	-0.14461	0.00740	0.01104	-0.15582	0.00000	0.02399	-0.48782	0.00000	0.00000
0.00000	0.00000	-0.27751	0.00000	0.00000	-0.16254	0.00000	0.00000	-0.38910	-0.24650
0.00000	0.00000	0.00000	0.00000	0.00000	0.28939	0.00000	0.00000	0.16417	-0.18334
