#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.985	1.054	0.720	0.885	1.000	0.912
1	0.393	1.295	1.000	0.213	0.607	1.000	0.670
2	0.154	1.263	1.362	0.021	0.811	1.000	0.719
3	1.000	0.980	1.434	0.515	0.695	0.000	0.586
4	0.122	1.145	1.124	0.787	0.860	1.000	0.728
5	1.000	1.374	1.442	0.852	0.922	0.000	0.623
6	0.393	0.548	1.116	0.381	0.567	1.000	0.503
7	0.246	0.873	1.122	0.708	0.636	1.000	0.507
8	0.141	0.771	1.025	0.859	0.743	1.000	0.512
9	0.085	0.983	1.399	0.104	0.806	1.000	0.509
10	1.000	0.865	1.359	0.315	0.550	0.000	0.986
11	0.195	1.439	1.237	0.201	0.652	1.000	0.819
12	0.089	1.056	1.024	0.617	0.811	1.000	0.963
13	0.146	1.299	1.377	0.705	0.952	1.000	0.525
14	0.075	1.437	1.178	0.049	0.747	1.000	0.711
15	1.000	1.293	1.270	0.171	0.613	0.000	0.851
16	0.086	1.354	1.315	0.845	0.909	1.000	0.570
17	0.040	0.792	1.006	0.495	0.572	1.000	0.629
18	0.077	0.634	1.489	0.415	0.600	1.000	0.878
19	0.393	0.540	1.102	0.681	0.630	1.000	0.908
#From	To	chi[to]	beta[fr]	lambda
0	0	0.357	0.040	1.000
0	2	0.447	0.356	1.000
0	6	0.514	0.086	1.000
0	7	0.042	0.312	1.000
0	11	0.191	0.206	1.000
1	4	0.918	0.251	1.000
1	7	0.367	0.116	1.000
1	9	0.167	0.300	1.000
1	11	0.251	0.122	1.000
1	12	0.013	0.019	1.000
1	18	0.120	0.193	1.000
2	9	0.114	0.321	1.000
2	12	0.111	0.026	1.000
2	13	0.014	0.031	1.000
2	14	0.164	0.297	1.000
2	18	0.035	0.325	1.000
3	8	0.431	0.506	1.000
3	14	0.036	0.407	1.000
3	16	0.016	0.087	1.000
4	9	0.265	0.279	1.000
4	12	0.178	0.200	1.000
4	13	0.416	0.043	1.000
4	14	0.100	0.253	1.000
4	18	0.147	0.225	1.000
5	0	0.364	0.232	1.000
5	1	0.354	0.630	1.000
5	11	0.040	0.137	1.000
6	0	0.279	0.388	1.000
6	2	0.553	0.280	1.000
6	6	0.486	0.102	1.000
6	7	0.410	0.213	1.000
6	11	0.255	0.018	1.000
7	4	0.082	0.229	1.000
7	7	0.181	0.201	1.000
7	9	0.115	0.284	1.000
7	11	0.202	0.142	1.000
7	12	0.154	0.066	1.000
7	18	0.126	0.079	1.000
8	8	0.087	0.114	1.000
8	16	0.702	0.886	1.000
9	12	0.147	0.360	1.000
9	14	0.173	0.408	1.000
9	17	0.279	0.220	1.000
9	18	0.048	0.012	1.000
10	19	0.533	1.000	1.000
11	12	0.108	0.535	1.000
11	14	0.020	0.119	1.000
11	17	0.248	0.067	1.000
11	18	0.124	0.280	1.000
12	12	0.127	0.345	1.000
12	14	0.027	0.064	1.000
12	17	0.130	0.349	1.000
12	18	0.138	0.242	1.000
13	9	0.157	0.315	1.000
13	12	0.005	0.082	1.000
13	13	0.363	0.032	1.000
13	14	0.008	0.249	1.000
13	18	0.111	0.323	1.000
14	8	0.466	0.587	1.000
14	14	0.168	0.388	1.000
14	16	0.282	0.025	1.000
15	1	0.646	0.204	1.000
15	11	0.060	0.316	1.000
15	19	0.467	0.480	1.000
16	8	0.017	1.000	1.000
17	14	0.150	0.721	1.000
17	18	0.078	0.279	1.000
18	12	0.046	0.067	1.000
18	14	0.076	0.348	1.000
18	17	0.343	0.189	1.000
18	18	0.065	0.395	1.000
19	9	0.182	0.218	1.000
19	12	0.111	0.051	1.000
19	13	0.207	0.212	1.000
19	14	0.078	0.388	1.000
19	18	0.009	0.131	1.000
