#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.468	1.221	0.667	0.614	0.000	0.552
1	0.169	0.600	1.403	0.389	0.609	1.000	0.950
2	0.393	0.633	1.358	0.745	0.793	1.000	0.728
3	0.101	1.075	1.308	0.621	0.885	1.000	0.775
4	0.050	1.311	1.432	0.106	0.937	1.000	0.682
5	0.179	1.178	1.427	0.542	0.976	1.000	0.741
6	0.393	1.455	1.045	0.096	0.993	1.000	0.792
7	0.031	0.862	1.263	0.591	0.513	1.000	0.561
8	0.095	1.391	1.003	0.697	0.607	1.000	0.504
9	0.246	1.051	1.078	0.573	0.944	1.000	0.990
10	0.132	0.504	1.066	0.049	0.816	1.000	0.830
11	0.067	1.091	1.441	0.611	0.774	1.000	0.596
12	1.000	1.398	1.430	0.403	0.754	0.000	0.868
13	1.000	0.658	1.239	0.827	0.897	0.000	0.580
14	0.047	1.454	1.146	0.699	0.908	1.000	0.988
15	0.074	1.289	1.428	0.771	0.760	1.000	0.979
16	0.336	1.226	1.364	0.114	0.612	1.000	0.697
17	0.127	1.167	1.064	0.014	0.500	1.000	0.910
18	0.113	0.893	1.163	0.553	0.834	1.000	0.928
19	0.246	1.393	1.398	0.101	0.860	1.000	0.571
20	0.079	0.791	1.463	0.022	0.895	1.000	0.725
21	1.000	0.790	1.447	0.631	0.622	0.000	0.577
22	0.288	0.968	1.091	0.652	0.991	1.000	0.648
23	0.124	1.151	1.129	0.004	0.628	1.000	0.897
24	0.122	1.314	1.081	0.866	0.898	1.000	0.668
25	0.050	0.628	1.168	0.814	0.685	1.000	0.918
26	0.393	1.496	1.250	0.814	0.861	1.000	0.502
27	0.122	1.304	1.055	0.889	0.668	1.000	0.533
28	1.000	1.308	1.045	0.588	0.827	0.000	0.588
29	1.000	0.617	1.020	0.939	0.977	0.000	0.807
#From	To	chi[to]	beta[fr]	lambda
0	9	0.207	1.000	1.000
1	1	0.339	0.200	1.000
1	3	0.022	0.035	1.000
1	5	0.157	0.065	1.000
1	8	0.343	0.211	1.000
1	17	0.083	0.157	1.000
1	23	0.199	0.192	1.000
1	24	0.187	0.088	1.000
1	27	0.110	0.051	1.000
2	1	0.329	0.008	1.000
2	3	0.148	0.123	1.000
2	5	0.147	0.177	1.000
2	8	0.407	0.144	1.000
2	17	0.163	0.168	1.000
2	23	0.309	0.133	1.000
2	24	0.181	0.084	1.000
2	27	0.201	0.163	1.000
3	4	0.090	0.245	1.000
3	14	0.257	0.474	1.000
3	25	0.097	0.280	1.000
4	4	0.012	0.324	1.000
4	14	0.267	0.466	1.000
4	25	0.083	0.209	1.000
5	1	0.152	0.098	1.000
5	3	0.094	0.119	1.000
5	5	0.183	0.235	1.000
5	8	0.041	0.061	1.000
5	17	0.147	0.122	1.000
5	23	0.194	0.125	1.000
5	24	0.008	0.125	1.000
5	27	0.146	0.115	1.000
6	9	0.261	0.231	1.000
6	19	0.062	0.769	1.000
7	4	0.061	0.139	1.000
7	14	0.200	0.513	1.000
7	25	0.116	0.348	1.000
8	4	0.010	0.554	1.000
8	25	0.069	0.446	1.000
9	1	0.105	0.146	1.000
9	3	0.201	0.041	1.000
9	5	0.126	0.121	1.000
9	16	0.149	0.101	1.000
9	17	0.148	0.024	1.000
9	18	0.075	0.049	1.000
9	23	0.099	0.184	1.000
9	24	0.134	0.155	1.000
9	27	0.194	0.178	1.000
10	4	0.092	0.226	1.000
10	11	0.164	0.295	1.000
10	15	0.094	0.125	1.000
10	17	0.006	0.103	1.000
10	20	0.040	0.250	1.000
11	4	0.089	0.393	1.000
11	14	0.109	0.190	1.000
11	25	0.107	0.417	1.000
12	4	0.085	0.142	1.000
12	11	0.190	0.176	1.000
12	15	0.050	0.086	1.000
12	17	0.136	0.218	1.000
12	20	0.298	0.168	1.000
12	25	0.069	0.211	1.000
13	2	1.000	0.402	1.000
13	6	1.000	0.029	1.000
13	9	0.204	0.103	1.000
13	19	0.938	0.233	1.000
13	26	1.000	0.232	1.000
14	4	0.078	0.545	1.000
14	14	0.077	0.422	1.000
14	25	0.011	0.033	1.000
15	4	0.018	0.739	1.000
15	25	0.122	0.261	1.000
16	1	0.075	0.123	1.000
16	3	0.337	0.133	1.000
16	5	0.116	0.171	1.000
16	10	1.000	0.102	1.000
16	16	0.429	0.080	1.000
16	17	0.029	0.146	1.000
16	18	0.925	0.062	1.000
16	23	0.039	0.006	1.000
16	24	0.081	0.076	1.000
16	27	0.127	0.102	1.000
17	4	0.083	0.184	1.000
17	11	0.213	0.163	1.000
17	15	0.311	0.237	1.000
17	17	0.018	0.191	1.000
17	20	0.359	0.040	1.000
17	25	0.072	0.186	1.000
18	4	0.074	0.391	1.000
18	11	0.045	0.459	1.000
