#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.066	1.311	1.415	0.258	0.537	1.000	0.506
1	0.078	0.793	1.020	0.252	0.935	1.000	0.000
2	0.055	1.235	1.254	0.521	0.736	1.000	0.000
3	0.167	1.139	1.458	0.120	0.723	1.000	0.816
4	0.259	0.819	1.308	0.718	0.502	1.000	0.884
5	0.121	0.510	1.283	0.195	0.871	1.000	0.977
6	1.000	0.934	1.151	0.007	0.755	0.000	0.776
7	1.000	1.225	1.211	0.149	0.989	0.000	0.665
8	0.259	1.135	1.320	0.197	0.978	1.000	0.725
9	0.154	0.914	1.404	0.017	0.536	1.000	0.000
10	1.000	0.914	1.335	0.993	0.839	0.000	0.881
11	0.288	0.682	1.060	0.372	0.767	1.000	0.883
12	0.298	0.984	1.146	0.228	0.909	1.000	0.756
13	0.167	0.712	1.139	0.236	0.851	1.000	0.556
14	0.086	0.937	1.260	0.450	0.811	1.000	0.831
15	1.000	1.248	1.428	0.403	0.688	0.000	0.681
16	1.000	1.236	1.121	0.283	0.838	0.000	0.658
17	0.167	0.546	1.284	0.358	0.679	1.000	0.517
18	0.288	0.977	1.312	0.927	0.720	1.000	0.708
19	0.393	0.929	1.239	0.670	0.518	1.000	0.536
#From	To	chi[to]	beta[fr]	lambda
0	1	0.107	1.000	1.000
1	1	0.026	1.000	1.000
3	1	0.182	1.000	1.000
4	0	0.040	0.461	1.000
4	1	0.079	0.280	1.000
4	2	0.783	0.199	1.000
4	5	0.390	0.060	1.000
5	0	0.185	0.181	1.000
5	1	0.500	0.310	1.000
5	2	0.130	0.331	1.000
5	5	0.118	0.178	1.000
6	11	0.490	0.347	1.000
6	18	0.408	0.186	1.000
6	19	1.000	0.467	1.000
7	3	0.480	0.088	1.000
7	12	0.077	0.234	1.000
7	13	0.092	0.435	1.000
7	17	0.325	0.244	1.000
8	3	0.091	0.296	1.000
8	12	0.207	0.048	1.000
8	13	0.447	0.316	1.000
8	17	0.361	0.340	1.000
10	11	0.015	0.513	1.000
10	18	0.178	0.487	1.000
11	4	0.335	0.268	1.000
11	8	0.356	0.299	1.000
11	12	0.020	0.433	1.000
12	3	0.429	0.432	1.000
12	12	0.254	0.032	1.000
12	13	0.461	0.161	1.000
12	17	0.313	0.375	1.000
13	1	0.022	1.000	1.000
14	0	0.522	0.288	1.000
14	1	0.084	0.375	1.000
14	2	0.087	0.166	1.000
14	5	0.317	0.171	1.000
15	4	0.331	0.476	1.000
15	8	0.586	0.402	1.000
15	12	0.268	0.123	1.000
16	4	0.334	0.275	1.000
16	8	0.058	0.418	1.000
16	12	0.175	0.307	1.000
17	0	0.169	0.353	1.000
17	5	0.168	0.289	1.000
17	14	0.759	0.358	1.000
18	0	0.085	0.435	1.000
18	5	0.007	0.334	1.000
18	14	0.241	0.231	1.000
19	9	1.000	0.368	1.000
19	11	0.496	0.353	1.000
19	18	0.414	0.279	1.000
