#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.092	1.053	1.460	0.927	0.932	1.000	0.862
1	0.154	1.241	1.380	0.116	0.552	1.000	0.996
2	0.074	0.716	1.477	0.599	0.669	1.000	0.879
3	0.046	1.385	1.394	0.360	0.802	1.000	0.876
4	0.097	0.993	1.465	0.361	0.861	1.000	0.684
5	0.154	1.007	1.416	0.036	0.675	1.000	0.928
6	0.106	0.614	1.422	0.973	0.845	1.000	0.636
7	0.393	0.801	1.395	0.843	0.737	1.000	0.739
8	0.056	0.976	1.179	0.993	0.885	1.000	0.853
9	0.053	0.908	1.026	0.050	0.620	1.000	0.963
10	0.154	0.546	1.470	0.506	0.535	1.000	0.640
11	1.000	1.207	1.070	0.682	0.626	0.000	0.634
12	0.154	1.043	1.295	0.054	0.930	1.000	0.620
13	1.000	0.762	1.133	0.126	0.515	0.000	0.543
14	0.101	1.278	1.444	0.065	0.942	1.000	0.637
15	0.046	0.635	1.404	0.255	0.829	1.000	0.666
16	1.000	1.357	1.073	0.443	0.659	0.000	0.819
17	0.054	0.647	1.450	0.649	0.945	1.000	0.000
18	0.060	0.976	1.012	0.470	0.922	1.000	0.613
19	1.000	1.042	1.488	0.853	0.908	0.000	0.631
20	0.100	0.842	1.312	0.033	0.905	1.000	0.923
21	0.058	0.564	1.042	0.904	0.660	1.000	0.797
22	0.393	0.560	1.356	0.129	0.525	1.000	0.776
23	0.154	0.641	1.048	0.170	0.817	1.000	0.712
24	0.113	1.026	1.094	0.714	0.942	1.000	0.822
25	0.154	1.211	1.343	0.376	0.525	1.000	0.675
26	0.065	1.478	1.239	0.151	0.750	1.000	0.923
27	0.073	0.971	1.500	0.129	0.501	1.000	0.586
28	0.122	0.524	1.391	0.887	0.745	1.000	0.945
29	0.154	1.436	1.064	0.327	0.764	1.000	0.859
#From	To	chi[to]	beta[fr]	lambda
0	0	0.345	0.075	1.000
0	2	0.048	0.055	1.000
0	3	0.015	0.180	1.000
0	15	0.061	0.133	1.000
0	17	0.059	0.173	1.000
0	18	0.025	0.086	1.000
0	21	0.062	0.199	1.000
0	26	0.087	0.069	1.000
0	27	0.002	0.030	1.000
1	15	0.035	0.028	1.000
1	17	0.007	0.235	1.000
1	21	0.041	0.737	1.000
2	2	0.016	0.211	1.000
2	6	0.041	0.176	1.000
2	15	0.032	0.129	1.000
2	17	0.059	0.207	1.000
2	21	0.055	0.026	1.000
2	26	0.058	0.063	1.000
2	27	0.122	0.188	1.000
3	17	0.058	0.592	1.000
3	21	0.066	0.408	1.000
4	2	0.052	0.197	1.000
4	3	0.102	0.042	1.000
4	15	0.069	0.086	1.000
4	17	0.008	0.031	1.000
4	18	0.130	0.025	1.000
4	21	0.043	0.300	1.000
4	26	0.017	0.304	1.000
4	27	0.185	0.015	1.000
5	0	0.186	0.019	1.000
5	2	0.038	0.130	1.000
5	3	0.183	0.086	1.000
5	8	0.213	0.109	1.000
5	9	0.131	0.129	1.000
5	14	0.131	0.115	1.000
5	15	0.070	0.019	1.000
5	17	0.009	0.124	1.000
5	18	0.126	0.044	1.000
5	21	0.036	0.078	1.000
5	26	0.075	0.044	1.000
5	27	0.042	0.103	1.000
6	15	0.065	0.284	1.000
6	17	0.001	0.088	1.000
6	21	0.045	0.342	1.000
6	26	0.086	0.183	1.000
6	27	0.138	0.104	1.000
7	5	0.647	0.071	1.000
7	12	0.263	0.388	1.000
7	20	0.240	0.062	1.000
7	22	0.226	0.249	1.000
7	25	0.426	0.230	1.000
8	15	0.059	0.367	1.000
8	17	0.058	0.083	1.000
8	21	0.025	0.436	1.000
8	26	0.008	0.115	1.000
9	15	0.049	0.449	1.000
9	17	0.041	0.234	1.000
9	21	0.055	0.317	1.000
10	4	0.661	0.205	1.000
10	5	0.132	0.084	1.000
10	12	0.326	0.210	1.000
10	14	0.077	0.261	1.000
10	20	0.015	0.013	1.000
10	24	0.833	0.180	1.000
10	28	0.033	0.047	1.000
11	2	0.123	0.152	1.000
11	6	0.639	0.131	1.000
11	15	0.079	0.054	1.000
11	17	0.044	0.180	1.000
11	21	0.094	0.171	1.000
11	26	0.078	0.166	1.000
11	27	0.013	0.146	1.000
12	15	0.063	0.273	1.000
12	17	0.040	0.399	1.000
12	21	0.079	0.328	1.000
13	1	0.497	0.124	1.000
13	14	0.120	0.135	1.000
13	17	0.057	0.084	1.000
13	18	0.107	0.145	1.000
13	20	0.068	0.044	1.000
13	21	0.094	0.019	1.000
13	23	0.791	0.138	1.000
13	24	0.107	0.116	1.000
13	28	0.330	0.194	1.000
14	0	0.067	0.125	1.000
14	2	0.117	0.121	1.000
14	3	0.176	0.002	1.000
14	9	0.044	0.136	1.000
14	14	0.047	0.082	1.000
14	15	0.066	0.113	1.000
14	17	0.042	0.130	1.000
14	18	0.131	0.056	1.000
14	21	0.009	0.151	1.000
14	26	0.005	0.031	1.000
14	27	0.115	0.051	1.000
15	17	0.011	1.000	1.000
16	5	0.121	0.385	1.000
16	7	1.000	0.392	1.000
16	12	0.275	0.223	1.000
17	17	0.048	1.000	1.000
18	15	0.044	0.061	1.000
18	17	0.038	0.412	1.000
18	21	0.002	0.527	1.000
19	2	0.094	0.052	1.000
19	6	0.052	0.189	1.000
19	15	0.006	0.128	1.000
19	17	0.031	0.107	1.000
19	21	0.026	0.100	1.000
19	26	0.014	0.219	1.000
19	27	0.067	0.206	1.000
20	2	0.086	0.222	1.000
20	15	0.081	0.273	1.000
20	17	0.049	0.052	1.000
20	21	0.086	0.167	1.000
20	26	0.067	0.248	1.000
20	27	0.062	0.038	1.000
21	15	0.011	0.695	1.000
21	17	0.065	0.171	1.000
21	21	0.010	0.133	1.000
22	4	0.339	0.094	1.000
22	5	0.100	0.092	1.000
22	10	1.000	0.063	1.000
22	12	0.136	0.156	1.000
22	14	0.114	0.173	1.000
22	20	0.238	0.145	1.000
22	22	0.774	0.014	1.000
22	25	0.574	0.044	1.000
22	28	0.321	0.080	1.000
22	29	1.000	0.139	1.000
23	0	0.136	0.099	1.000
23	2	0.063	0.038	1.000
23	3	0.155	0.159	1.000
23	14	0.130	0.199	1.000
23	15	0.024	0.031	1.000
23	17	0.018	0.122	1.000
23	18	0.057	0.186	1.000
23	21	0.019	0.007	1.000
23	26	0.028	0.114	1.000
23	27	0.054	0.044	1.000
24	0	0.265	0.179	1.000
24	2	0.067	0.022	1.000
24	3	0.257	0.119	1.000
24	14	0.024	0.097	1.000
24	15	0.063	0.122	1.000
