#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.319	1.192	0.809	0.959	1.000	0.850
1	0.234	0.535	1.059	0.891	0.786	1.000	0.802
2	0.149	0.696	1.423	0.170	0.764	1.000	0.723
3	0.018	0.912	1.306	0.854	0.750	1.000	0.798
4	0.042	1.312	1.191	0.640	0.613	1.000	0.919
5	0.043	0.564	1.405	0.816	0.673	1.000	0.658
6	0.050	0.833	1.447	0.205	0.677	1.000	0.790
7	0.027	0.693	1.061	0.387	0.843	1.000	0.967
8	0.027	0.608	1.311	0.429	0.516	1.000	0.693
9	0.104	0.786	1.499	0.646	0.804	1.000	0.729
10	0.047	1.311	1.193	0.622	0.881	1.000	0.894
11	0.088	1.162	1.158	0.398	0.859	1.000	0.533
12	0.211	1.174	1.452	0.139	0.696	1.000	0.693
13	0.028	0.976	1.400	0.865	0.744	1.000	0.756
14	0.165	0.975	1.396	0.581	0.554	1.000	0.719
15	0.393	1.397	1.294	0.956	0.675	1.000	0.591
16	0.046	1.463	1.222	0.925	0.971	1.000	0.569
17	1.000	0.906	1.357	0.042	0.652	0.000	0.900
18	0.051	1.376	1.308	0.632	0.921	1.000	0.709
19	0.096	1.357	1.010	0.351	0.815	1.000	0.907
20	0.088	1.094	1.483	0.391	0.986	1.000	0.985
21	0.115	1.031	1.044	0.954	0.958	1.000	0.659
22	0.393	1.314	1.363	0.484	0.604	1.000	0.752
23	0.042	0.570	1.470	0.647	0.921	1.000	0.684
24	1.000	1.450	1.018	0.038	0.855	0.000	0.903
25	0.046	1.052	1.235	0.433	0.644	1.000	0.526
26	0.022	1.428	1.260	0.531	0.505	1.000	0.941
27	1.000	0.919	1.498	0.708	0.707	0.000	0.590
28	1.000	1.108	1.359	0.519	0.843	0.000	0.891
29	0.105	0.895	1.381	0.977	0.906	1.000	0.890
#From	To	chi[to]	beta[fr]	lambda
0	0	0.396	0.102	1.000
0	1	0.039	0.136	1.000
0	9	0.373	0.080	1.000
0	11	0.074	0.040	1.000
0	12	0.356	0.147	1.000
0	14	0.023	0.159	1.000
0	19	0.182	0.093	1.000
0	20	0.163	0.016	1.000
0	21	0.246	0.115	1.000
0	29	0.274	0.112	1.000
1	2	0.039	0.017	1.000
1	11	0.021	0.238	1.000
1	14	0.085	0.162	1.000
1	19	0.032	0.076	1.000
1	20	0.101	0.115	1.000
1	29	0.276	0.392	1.000
2	2	0.306	0.062	1.000
2	5	0.105	0.111	1.000
2	6	0.113	0.177	1.000
2	11	0.072	0.032	1.000
2	16	0.315	0.175	1.000
2	18	0.421	0.171	1.000
2	19	0.107	0.117	1.000
2	20	0.164	0.151	1.000
2	25	0.080	0.005	1.000
3	5	0.021	0.198	1.000
3	7	0.009	0.021	1.000
3	8	0.087	0.215	1.000
3	10	0.262	0.146	1.000
3	13	0.044	0.199	1.000
3	23	0.060	0.024	1.000
3	26	0.038	0.198	1.000
4	13	0.095	0.552	1.000
4	26	0.086	0.448	1.000
5	5	0.002	0.242	1.000
5	7	0.065	0.237	1.000
5	8	0.206	0.048	1.000
5	10	0.066	0.256	1.000
5	13	0.069	0.126	1.000
5	23	0.060	0.039	1.000
5	26	0.263	0.053	1.000
6	5	0.090	0.099	1.000
6	7	0.068	0.110	1.000
6	8	0.010	0.167	1.000
6	10	0.227	0.154	1.000
6	13	0.080	0.152	1.000
6	23	0.066	0.278	1.000
6	26	0.102	0.041	1.000
7	13	0.058	0.223	1.000
7	26	0.130	0.777	1.000
8	13	0.002	0.549	1.000
8	26	0.039	0.451	1.000
9	4	0.462	0.084	1.000
9	5	0.023	0.228	1.000
9	6	0.042	0.276	1.000
9	11	0.090	0.060	1.000
9	13	0.004	0.060	1.000
9	16	0.175	0.026	1.000
9	25	0.535	0.267	1.000
10	3	1.000	0.151	1.000
10	5	0.023	0.061	1.000
10	7	0.159	0.075	1.000
10	8	0.156	0.350	1.000
10	10	0.072	0.223	1.000
10	13	0.002	0.096	1.000
10	23	0.009	0.044	1.000
11	5	0.140	0.166	1.000
11	6	0.128	0.109	1.000
11	7	0.071	0.137	1.000
11	8	0.097	0.179	1.000
11	10	0.235	0.080	1.000
11	11	0.097	0.112	1.000
11	13	0.091	0.089	1.000
11	23	0.235	0.129	1.000
12	2	0.288	0.167	1.000
12	11	0.005	0.258	1.000
12	14	0.184	0.028	1.000
12	19	0.279	0.338	1.000
12	20	0.075	0.092	1.000
12	29	0.140	0.117	1.000
13	13	0.087	0.896	1.000
13	26	0.183	0.104	1.000
14	2	0.368	0.113	1.000
14	9	0.247	0.019	1.000
14	11	0.035	0.167	1.000
14	14	0.260	0.031	1.000
14	19	0.239	0.221	1.000
14	20	0.084	0.224	1.000
14	21	0.387	0.148	1.000
14	29	0.220	0.076	1.000
15	0	0.506	0.213	1.000
15	1	0.448	0.018	1.000
15	9	0.380	0.098	1.000
15	11	0.097	0.009	1.000
15	12	0.306	0.079	1.000
15	14	0.260	0.057	1.000
15	19	0.049	0.173	1.000
15	20	0.184	0.133	1.000
15	21	0.154	0.188	1.000
15	29	0.077	0.030	1.000
16	13	0.003	1.000	1.000
17	5	0.135	0.069	1.000
17	6	0.169	0.006	1.000
17	7	0.043	0.251	1.000
17	8	0.137	0.118	1.000
17	10	0.047	0.020	1.000
17	11	0.041	0.108	1.000
17	13	0.090	0.184	1.000
17	23	0.183	0.242	1.000
18	13	0.045	1.000	1.000
19	5	0.059	0.193	1.000
19	6	0.216	0.103	1.000
19	7	0.239	0.106	1.000
19	8	0.096	0.104	1.000
19	10	0.046	0.106	1.000
19	11	0.113	0.087	1.000
19	13	0.008	0.116	1.000
19	23	0.202	0.185	1.000
20	13	0.085	0.463	1.000
20	26	0.101	0.537	1.000
21	4	0.389	0.160	1.000
21	5	0.108	0.153	1.000
21	6	0.117	0.021	1.000
21	11	0.087	0.079	1.000
21	16	0.206	0.181	1.000
21	18	0.579	0.091	1.000
21	20	0.024	0.153	1.000
21	25	0.217	0.162	1.000
22	0	0.099	0.122	1.000
22	1	0.181	0.043	1.000
22	11	0.112	0.119	1.000
22	12	0.019	0.168	1.000
22	14	0.187	0.164	1.000
22	19	0.111	0.016	1.000
22	20	0.204	0.059	1.000
22	21	0.213	0.154	1.000
22	29	0.012	0.155	1.000
23	5	0.088	0.167	1.000
23	7	0.177	0.102	1.000
23	8	0.168	0.143	1.000
23	13	0.061	0.156	1.000
23	23	0.156	0.115	1.000
23	26	0.029	0.319	1.000
24	1	0.124	0.340	1.000
24	12	0.095	0.018	1.000
24	15	0.465	0.194	1.000
24	22	0.398	0.448	1.000
25	5	0.101	0.134	1.000
25	6	0.111	0.145	1.000
25	7	0.169	0.099	1.000
25	8	0.043	0.171	1.000
25	10	0.045	0.200	1.000
25	11	0.086	0.043	1.000
25	13	0.012	0.058	1.000
